Frame, Time (ms)
0, 40.841
1, 5.3226
2, 4.9151
3, 4.884
4, 4.9175
5, 4.9497
6, 4.878
7, 4.8996
8, 4.9095
9, 4.8679
10, 4.8743
11, 4.9245
12, 4.8613
13, 4.9188
14, 4.8738
15, 4.9007
16, 4.8849
17, 4.8516
18, 4.9357
19, 7.6622
20, 6.8567
21, 7.0575
22, 7.5994
23, 7.8323
24, 7.3086
25, 6.6261
26, 6.4346
27, 9.2557
28, 9.9755
29, 14.2471
30, 13.0388
31, 10.387
32, 9.0346
33, 10.9448
34, 15.6047
35, 17.3411
36, 16.4439
37, 13.3646
38, 14.2096
39, 19.3041
40, 18.6904
41, 18.0472
42, 15.1031
43, 15.5807
44, 21.3727
45, 18.2203
46, 19.6452
47, 20.0187
48, 22.141
49, 15.8642
50, 19.2941
51, 19.8873
52, 22.0365
53, 16.6818
54, 18.1729
55, 20.7331
56, 21.6806
57, 18.2147
58, 19.0214
59, 19.0064
60, 16.4641
61, 18.8803
62, 17.2175
63, 15.1112
64, 16.8653
65, 16.1036
66, 14.6581
67, 15.6192
68, 15.1769
69, 14.2385
70, 14.8667
71, 14.4714
72, 14.124
73, 15.5132
74, 14.7024
75, 14.1695
76, 13.9669
77, 13.7061
78, 13.323
79, 13.1965
80, 12.9743
81, 12.9623
82, 12.8115
83, 12.8686
84, 12.7966
85, 12.6072
86, 12.8836
87, 12.7386
88, 12.8965
89, 12.6493
90, 12.6176
91, 12.7116
92, 12.5342
93, 12.5569
94, 13.0609
95, 13.1913
96, 12.8114
97, 12.5767
98, 12.5844
99, 14.0082
100, 13.2495
101, 13.3533
102, 12.6185
103, 12.6684
104, 12.6244
105, 12.5311
106, 12.6586
107, 12.567
108, 12.5095
109, 12.6003
110, 12.5336
111, 12.6608
112, 12.4517
113, 12.6986
114, 13.1308
115, 12.6908
116, 12.4874
117, 12.4216
118, 12.3932
119, 12.4613
120, 12.4687
121, 12.5243
122, 12.7838
123, 12.4834
124, 12.4231
125, 12.4489
126, 12.3301
127, 12.4151
128, 12.5845
129, 12.6546
130, 12.6473
131, 12.4412
132, 12.5196
133, 12.4768
134, 12.5286
