step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,5399800,4495,9570,35.998295,,0,9,9,108,97071,7394,1824,5302729,16,152,501,1,94895,1,150,1,2157326,1,947497,1,202405,1,1887871,1,12084,1,582466,1,12595,4,544772,4,90486,4,217514,4,402565,8,618255,108,0,0,3447,1,23947,1,2685,1,0,0,0,0,0,0,678633,1,130084,1,28946,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1
1,4336200,4196,9570,35.993866,,0,8,8,96,43951,1834,2485,4292249,16,142,160,1,39297,1,70,1,1905335,1,465538,1,99264,1,1767847,1,14739,1,446901,1,13967,4,506357,4,87110,4,227413,4,441491,8,666419,96,0,0,5020,1,35088,1,2665,1,0,0,0,0,0,0,419007,1,37162,1,5290,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1
2,4095000,4142,9570,35.986713,,0,8,8,96,35044,4980,1464,4059956,16,142,321,1,26842,1,120,1,1876519,1,447633,1,90026,1,1604729,1,13767,1,416252,1,12094,4,478273,4,81599,4,200952,4,372146,8,571633,96,0,0,3066,1,30820,1,4549,1,0,0,0,0,0,0,409098,1,29588,1,5300,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1
3,4173600,4111,9570,35.976837,,0,8,8,96,36594,1683,6673,4137006,16,142,70,1,25149,1,130,1,1898572,1,506698,1,87070,1,1604899,1,14418,1,342247,1,12464,4,484675,4,86118,4,240399,4,396433,8,630159,96,0,0,3527,1,34718,1,2635,1,0,0,0,0,0,0,477872,1,20690,1,4789,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1
4,3949400,4100,9570,35.964233,,0,8,8,96,33244,1062,3176,3916156,16,142,10,1,25951,1,80,1,1877791,1,397615,1,86809,1,1514754,1,13146,1,305526,1,11733,4,476639,4,81288,4,214268,4,390852,8,601943,96,0,0,3266,1,27534,1,2585,1,0,0,0,0,0,0,372216,1,17674,1,4910,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1
5,3893600,4087,9570,35.948902,,0,8,8,96,31910,1042,3067,3861690,16,142,30,1,25039,1,80,1,1877030,1,386995,1,84665,1,1474705,1,13146,1,288973,1,11532,4,474976,4,80848,4,209519,4,379330,8,585781,96,0,0,2916,1,22935,1,2635,1,0,0,0,0,0,0,364030,1,15360,1,4789,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1
6,3862100,4079,9570,35.93085,,0,8,8,96,31782,1142,1504,3830318,16,142,20,1,25580,1,70,1,1877451,1,400842,1,84485,1,1428626,1,13246,1,280567,1,11743,4,475277,4,81138,4,194349,4,355764,8,548608,96,0,0,2876,1,23185,1,2585,1,0,0,0,0,0,0,374651,1,17324,1,4880,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1
7,3942100,4073,9570,35.910072,,0,8,8,96,39501,1072,1453,3902599,16,142,10,1,25119,1,90,1,1877351,1,417424,1,84515,1,1485106,1,12985,1,283523,1,11933,4,487511,4,81439,4,219207,4,371995,8,589750,96,0,0,3226,1,22574,1,2625,1,0,0,0,0,0,0,391513,1,17163,1,4819,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1
8,3936300,4066,9570,35.88657,,0,8,8,96,33129,4809,1573,3903171,16,142,150,1,30449,1,80,1,1902580,1,407284,1,91709,1,1460237,1,10681,1,282581,1,10711,4,480617,4,78744,4,201493,4,370342,8,570262,96,0,0,3918,1,23636,1,3387,1,0,0,0,0,0,0,381975,1,17294,1,4950,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1
9,4004500,4061,9570,35.86034,,0,8,8,96,32545,1082,1553,3971955,16,142,30,1,31191,1,170,1,1936205,1,418456,1,93512,1,1479294,1,13096,1,283924,1,10691,4,481058,4,81319,4,211152,4,381684,8,591283,96,0,0,3056,1,22013,1,3316,1,0,0,0,0,0,0,391694,1,19147,1,4829,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1
