step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,10306100,8555,9570,28.99835,1240,0,16,16,192,65174,17205,11804,10240926,16,242,691,1,152406,1,311,1,2433941,1,1346636,1,518783,1,5772716,1,15441,1,2486647,1,22455,4,1574053,4,97155,4,472049,4,959143,8,1419387,192,0,0,6884,1,115472,1,3287,1,7806,1,3727,2,6834,1,789707,1,269912,1,128508,1,0,0,0,0,0,0,0,0,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,48,1,0,0,0,0,0,0
1,5853500,5761,9570,28.995926,1240,0,16,12,144,51931,1804,5562,5801569,16,242,220,1,39479,1,341,1,1934949,1,644736,1,160252,1,3009698,1,11894,1,883496,1,14910,4,683433,4,82606,4,450465,4,830850,8,1164810,144,110943,48,5311,1,40211,1,3767,1,5170,1,2094,2,5581,1,555637,1,61544,1,21002,1,0,0,0,0,0,0,0,0,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,48,1,0,0,0,0,0,0
2,6066100,6723,9570,28.994566,1240,0,16,14,168,37515,1273,7115,6028585,16,242,160,1,26423,1,200,1,1914397,1,679967,1,229060,1,3166844,1,11533,1,786120,1,15441,4,906041,4,93107,4,445946,4,839207,8,1212216,168,65822,24,4790,1,58377,1,3046,1,6283,1,1733,2,5481,1,607381,1,40932,1,25161,1,0,0,0,0,0,0,0,0,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,48,1,0,0,0,0,0,0
3,5737200,6695,9570,28.994541,1240,0,16,14,168,33958,3146,3427,5703242,16,242,110,1,26052,1,361,1,1924307,1,640247,1,183449,1,2916130,1,12585,1,563823,1,12635,4,849537,4,85041,4,446678,4,850399,8,1251134,168,42515,24,10020,1,74700,1,5411,1,3868,1,1423,2,9449,1,592932,1,26533,1,15912,1,0,0,0,0,0,0,0,0,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,48,1,0,0,0,0,0,0
4,5444100,6672,9570,28.994545,1240,0,16,14,168,37024,1232,3228,5407076,16,242,120,1,34008,1,170,1,1939187,1,655648,1,182336,1,2584013,1,11593,1,582681,1,12215,4,715889,4,83277,4,377368,4,720177,8,1058306,168,36012,24,5812,1,71764,1,2946,1,3768,1,1463,2,5421,1,606228,1,32195,1,12425,1,0,0,0,0,0,0,0,0,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,48,1,0,0,0,0,0,0
5,5897700,6758,9570,28.994184,1240,0,16,14,168,37022,1233,3287,5860678,16,242,50,1,25892,1,100,1,2324091,1,680187,1,184691,1,2634645,1,11022,1,622080,1,12054,4,738394,4,83167,4,382719,4,735869,8,1073958,168,41343,24,4669,1,40942,1,3026,1,3858,1,1363,2,5271,1,620758,1,41543,1,10671,1,0,0,0,0,0,0,0,0,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,48,1,0,0,0,0,0,0
6,5552500,6793,9570,28.993921,1240,0,16,14,168,37136,1182,3478,5515364,16,242,30,1,26203,1,50,1,1941141,1,819056,1,184932,1,2532479,1,11473,1,601158,1,13156,4,749566,4,84279,4,347528,4,666810,8,964618,168,46243,24,4649,1,49980,1,3026,1,4008,1,1423,2,5711,1,767142,1,37666,1,9319,1,0,0,0,0,0,0,0,0,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,48,1,0,0,0,0,0,0
7,5885200,6783,9570,28.993895,1240,0,16,14,168,38250,1262,3659,5846950,16,242,130,1,25662,1,40,1,1998136,1,664766,1,188118,1,2958796,1,11303,1,836681,1,15882,4,866952,4,83999,4,383591,4,705688,8,1039779,168,45842,24,4509,1,44429,1,3557,1,4158,1,2746,2,5341,1,602591,1,47626,1,8738,1,0,0,0,0,0,0,0,0,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,48,1,0,0,0,0,0,0
8,5755100,6772,9570,28.993822,1240,0,16,14,168,36147,1263,3578,5718953,16,242,230,1,25862,1,90,1,1936111,1,675708,1,197216,1,2872493,1,11243,1,670728,1,12114,4,776270,4,83838,4,423501,4,827062,8,1201063,168,45922,24,5762,1,56614,1,3206,1,4589,1,1553,2,5992,1,623232,1,37225,1,8016,1,0,0,0,0,0,0,0,0,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,48,1,0,0,0,0,0,0
9,5439500,6790,9570,28.993675,1240,0,16,14,168,33836,1072,3948,5405664,16,242,90,1,26994,1,621,1,1942654,1,633663,1,188389,1,2601739,1,11513,1,515977,1,12706,4,762863,4,83127,4,381897,4,749256,8,1081333,168,45872,24,8728,1,66233,1,5030,1,3878,1,1683,2,9289,1,590176,1,27585,1,8838,1,0,0,0,0,0,0,0,0,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,48,1,0,0,0,0,0,0
