step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,8004600,8555,9570,28.99835,1240,0,16,16,192,75287,19498,8977,7929313,16,242,1012,1,125202,1,351,1,2260305,1,1188876,1,322262,1,4015375,1,15931,1,1113881,1,18406,4,1069626,4,87459,4,567386,4,1036141,8,1594549,192,0,0,6863,1,73632,1,3367,1,8687,1,3677,2,6753,1,786619,1,237048,1,51499,1,0,0,0,0,0,0,0,0,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,48,1,0,0,0,0,0,0
1,5831500,5761,9570,28.995926,1240,0,16,12,144,38462,2054,6543,5793038,16,242,150,1,50548,1,150,1,2282809,1,635698,1,159708,1,2650348,1,13626,1,594829,1,11683,4,656418,4,85014,4,430421,4,781990,8,1097920,144,107948,48,8286,1,58994,1,6222,1,3837,1,1603,2,8997,1,576052,1,34136,1,19257,1,0,0,0,0,0,0,0,0,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,48,1,0,0,0,0,0,0
2,5777000,6723,9570,28.994566,1240,0,16,14,168,37496,1222,8306,5739504,16,242,70,1,31912,1,120,1,2007968,1,669433,1,182663,1,2833763,1,13576,1,650196,1,12344,4,724048,4,79103,4,453105,4,793643,8,1176462,168,61980,24,7414,1,99021,1,3136,1,3697,1,1333,2,5501,1,597283,1,39687,1,25509,1,0,0,0,0,0,0,0,0,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,48,1,0,0,0,0,0,0
3,5788300,6695,9570,28.994541,1240,0,16,14,168,38536,2515,3448,5749764,16,242,10,1,26130,1,40,1,2222592,1,668301,1,180949,1,2638786,1,12955,1,638313,1,12344,4,719319,4,78762,4,384342,4,745079,8,1084704,168,41270,24,4419,1,40669,1,2946,1,3577,1,1333,2,5170,1,612663,1,34687,1,16071,1,0,0,0,0,0,0,0,0,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,48,1,0,0,0,0,0,0
4,6005300,6672,9570,28.994545,1240,0,16,14,168,39659,1593,3477,5965641,16,242,70,1,29186,1,90,1,1926430,1,902854,1,187362,1,2905201,1,14448,1,891422,1,13105,4,726122,4,79243,4,387108,4,735330,8,1082851,168,36110,24,4489,1,53293,1,2886,1,3988,1,1373,2,5250,1,810054,1,70747,1,13286,1,0,0,0,0,0,0,0,0,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,48,1,0,0,0,0,0,0
5,5784600,6758,9570,28.994184,1240,0,16,14,168,35367,1202,3717,5749233,16,242,190,1,26251,1,481,1,1941419,1,824923,1,206008,1,2736114,1,13847,1,729028,1,12033,4,733607,4,78862,4,379232,4,737454,8,1071128,168,41841,24,4729,1,46259,1,2976,1,3807,1,1323,2,5601,1,767913,1,40338,1,11182,1,0,0,0,0,0,0,0,0,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,48,1,0,0,0,0,0,0
6,6396700,6793,9570,28.993921,1240,0,16,14,168,37118,1403,3688,6359582,16,242,20,1,26341,1,60,1,1936760,1,743140,1,275432,1,3364423,1,13406,1,834862,1,15961,4,1110024,4,89242,4,450986,4,783493,8,1179362,168,51429,24,5280,1,57200,1,3096,1,4419,1,2515,2,5941,1,684226,1,40779,1,11632,1,0,0,0,0,0,0,0,0,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,48,1,0,0,0,0,0,0
7,6101500,6783,9570,28.993895,1240,0,16,14,168,42775,1433,3467,6058725,16,242,120,1,26291,1,70,1,1933785,1,686961,1,269611,1,3128542,1,13346,1,911350,1,13446,4,875100,4,86026,4,394983,4,770398,8,1113190,168,48724,24,5250,1,52491,1,3136,1,6903,1,2475,2,5551,1,629310,1,41711,1,9999,1,0,0,0,0,0,0,0,0,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,48,1,0,0,0,0,0,0
8,5885400,6772,9570,28.993822,1240,0,16,14,168,35372,1223,3647,5850028,16,242,40,1,30789,1,20,1,2277849,1,658973,1,182352,1,2686398,1,13606,1,697307,1,12654,4,739528,4,79102,4,361959,4,720612,8,1032033,168,46891,24,4689,1,55036,1,3777,1,3707,1,1353,2,5451,1,614356,1,29587,1,9047,1,0,0,0,0,0,0,0,0,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,48,1,0,0,0,0,0,0
9,5468800,6790,9570,28.993675,1240,0,16,14,168,34916,1172,3528,5433884,16,242,40,1,26501,1,130,1,1933785,1,644324,1,182743,1,2632794,1,13566,1,581202,1,12143,4,741803,4,78822,4,396295,4,740420,8,1086778,168,46409,24,4980,1,60737,1,3697,1,3677,1,1433,2,6412,1,596302,1,32212,1,8827,1,0,0,0,0,0,0,0,0,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,48,1,0,0,0,0,0,0
10,5418300,6786,9570,28.993578,1240,0,16,14,168,34082,1153,3407,5384218,16,242,90,1,26401,1,50,1,1930578,1,652470,1,182913,1,2578860,1,12855,1,621009,1,12664,4,744808,4,78541,4,352651,4,704551,8,1002836,168,50958,24,5120,1,44095,1,3146,1,3717,1,1623,2,5781,1,604487,1,34437,1,8667,1,0,0,0,0,0,0,0,0,22700,1,254,1,9570,1,6786,1,22954,1,9570,1,48,1,0,0,0,0,0,0
11,5793900,6806,9570,28.99352,1240,0,16,14,168,36702,1273,3628,5757198,16,242,130,1,25579,1,90,1,1981537,1,761451,1,188574,1,2786371,1,13466,1,717666,1,12995,4,747784,4,79303,4,398119,4,760449,8,1104082,168,50858,24,5410,1,48283,1,3336,1,3958,1,1663,2,6132,1,696475,1,51560,1,8166,1,0,0,0,0,0,0,0,0,22716,1,263,1,9570,1,6806,1,22979,1,9570,1,48,1,0,0,0,0,0,0
12,5599800,6806,9570,28.993486,1240,0,16,14,168,58749,1363,5060,5541051,16,242,80,1,25640,1,30,1,1934235,1,657349,1,222460,1,2687901,1,13356,1,710242,1,13175,4,766430,4,78662,4,361188,4,688550,8,994410,168,50267,24,4930,1,48163,1,3076,1,4449,1,1953,2,5721,1,600299,1,42141,1,8056,1,0,0,0,0,0,0,0,0,22744,1,264,1,9570,1,6806,1,23008,1,9570,1,48,1,0,0,0,0,0,0
13,6233000,6780,9570,28.993422,1240,0,16,14,168,54067,1924,4770,6178933,16,229,140,1,32503,1,40,1,2141696,1,718678,1,354695,1,2917715,1,13466,1,887714,1,13686,4,743295,4,78842,4,384843,4,736693,8,1066790,168,49977,24,4619,1,50347,1,3076,1,5741,1,1393,2,5541,1,653292,1,50177,1,7955,1,0,0,0,0,0,0,0,0,22736,1,253,1,9570,1,6780,1,22989,1,9570,1,48,1,0,0,0,0,0,0
14,5396600,6784,9570,28.99337,1240,0,16,14,168,34014,1242,4970,5362586,16,242,110,1,26171,1,100,1,1932332,1,649695,1,183284,1,2557569,1,13326,1,540374,1,12354,4,751181,4,79403,4,374994,4,715522,8,1035450,168,50097,24,6462,1,61048,1,3607,1,3637,1,1423,2,6322,1,602303,1,32693,1,7865,1,0,0,0,0,0,0,0,0,22775,1,271,1,9570,1,6784,1,23046,1,9570,1,48,1,0,0,0,0,0,0
15,6480300,6765,9570,28.993326,1240,0,16,14,168,48815,1433,9769,6431485,16,242,130,1,32753,1,140,1,2312205,1,681310,1,291202,1,3099586,1,14157,1,810565,1,15630,4,831636,4,80936,4,452624,4,821987,8,1212541,168,52301,24,5861,1,59775,1,3787,1,5921,1,3096,2,6332,1,630843,1,35699,1,8476,1,0,0,0,0,0,0,0,0,22775,1,254,1,9570,1,6765,1,23029,1,9570,1,48,1,0,0,0,0,0,0
16,5881500,6760,9570,28.993288,1240,0,16,14,168,35400,1312,4660,5846100,16,242,10,1,38514,1,170,1,2315582,1,655065,1,184156,1,2639748,1,12855,1,616410,1,12163,4,740370,4,80235,4,392919,4,706966,8,1048243,168,46981,24,5300,1,69655,1,3286,1,4228,1,1323,2,5581,1,607112,1,33655,1,7254,1,0,0,0,0,0,0,0,0,22734,1,256,1,9570,1,6760,1,22990,1,9570,1,48,1,0,0,0,0,0,0
