step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,3843100,4495,9570,35.998295,,0,9,9,108,120714,6613,3437,3722386,16,152,802,1,135953,1,271,1,542128,1,980085,1,181771,1,1870336,1,11041,1,716926,1,13506,4,336981,4,88782,4,229383,4,432376,8,658322,108,0,0,8336,1,33845,1,3587,1,0,0,0,0,0,0,689924,1,141023,1,21972,1,47602,1,90375,1,346931,1,54776,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1,1241,1,0,1,0,1,0,1,0,1,9570,1
1,2390200,4196,9570,35.993866,,0,8,8,96,56990,1303,1483,2333210,16,152,140,1,46901,1,80,1,416605,1,336541,1,112507,1,1411268,1,9168,1,405063,1,12675,4,312735,4,78452,4,197993,4,363883,8,560393,96,0,0,5581,1,30639,1,2946,1,0,0,0,0,0,0,302916,1,18165,1,5471,1,9579,1,37502,1,313646,1,55387,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1,1241,1,0,1,0,1,0,1,5075,1,4495,1
2,1986300,4142,9570,35.986713,,0,8,8,96,32633,1202,1584,1953667,16,152,120,1,28164,1,60,1,294269,1,307575,1,86738,1,1225800,1,10941,1,285011,1,11923,4,273719,4,77850,4,194346,4,353113,8,545875,96,0,0,2725,1,23395,1,2515,1,0,0,0,0,0,0,274781,1,17404,1,5100,1,16622,1,25169,1,223252,1,28926,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1,1240,1,1,1,1,1,0,1,5157,1,4413,1
3,2130600,4111,9570,35.976837,,0,8,8,96,33486,1333,4521,2097114,16,152,40,1,27463,1,80,1,276695,1,308797,1,109331,1,1363897,1,10811,1,346259,1,12634,4,358914,4,79333,4,193023,4,345267,8,533770,96,0,0,2635,1,21902,1,2595,1,0,0,0,0,0,0,273078,1,19929,1,4859,1,5150,1,22874,1,216699,1,31751,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5389,1,4181,1
4,1981200,4100,9570,35.964233,,0,8,8,96,32523,1152,5190,1948677,16,152,10,1,30289,1,80,1,277276,1,299669,1,107949,1,1222724,1,10681,1,287255,1,11893,4,270783,4,78301,4,192532,4,353934,8,541276,96,0,0,2605,1,21642,1,2625,1,0,0,0,0,0,0,265914,1,18456,1,4669,1,5891,1,23465,1,208984,1,38705,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5440,1,4130,1
5,1901600,4087,9570,35.948902,,0,8,8,96,31204,1122,3036,1870396,16,152,70,1,27493,1,40,1,259752,1,288818,1,82419,1,1201122,1,10681,1,275673,1,11572,4,268289,4,78412,4,191951,4,347231,8,536146,96,0,0,2605,1,21692,1,2575,1,0,0,0,0,0,0,259662,1,16091,1,4659,1,4759,1,21101,1,204896,1,28796,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5459,1,4111,1
6,1913100,4079,9570,35.93085,,0,8,8,96,31012,1132,2856,1882088,16,152,10,1,27393,1,130,1,257357,1,298357,1,82159,1,1205921,1,10761,1,275242,1,11522,4,268399,4,78432,4,190128,4,353834,8,541105,96,0,0,2605,1,22073,1,2555,1,0,0,0,0,0,0,268409,1,16542,1,4829,1,4779,1,20920,1,202772,1,28726,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5474,1,4096,1
7,2021400,4073,9570,35.910072,,0,8,8,96,38878,1242,1834,1982522,16,152,150,1,30459,1,50,1,296403,1,305551,1,105514,1,1233685,1,10711,1,305741,1,11592,4,265613,4,78893,4,194736,4,348584,8,541486,96,0,0,2755,1,21802,1,2725,1,0,0,0,0,0,0,271896,1,18616,1,4779,1,9458,1,24167,1,226287,1,36090,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5484,1,4086,1
8,2097700,4066,9570,35.88657,,0,8,8,96,32953,1052,1464,2064747,16,152,80,1,30559,1,30,1,289219,1,305205,1,99252,1,1329560,1,10841,1,317253,1,12384,4,353934,4,78161,4,190659,4,348123,8,537318,96,0,0,2585,1,22794,1,2615,1,0,0,0,0,0,0,273614,1,16652,1,4920,1,5511,1,22233,1,225005,1,36220,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5493,1,4077,1
9,1962500,4061,9570,35.86034,,0,8,8,96,30936,1282,1744,1931564,16,152,10,1,27503,1,140,1,262017,1,300311,1,82349,1,1248253,1,10981,1,276074,1,11863,4,270413,4,80786,4,194676,4,386487,8,579419,96,0,0,2595,1,21502,1,2575,1,0,0,0,0,0,0,270293,1,16542,1,4779,1,4819,1,20109,1,207952,1,28946,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5502,1,4068,1
