Frame, Time (ms)
0, 6.7574
1, 1.4473
2, 1.1787
3, 1.152
4, 1.1556
5, 1.1347
6, 1.1154
7, 1.141
8, 1.1051
9, 1.098
10, 1.124
11, 1.1142
12, 1.1108
13, 1.1051
14, 1.1043
15, 1.1038
16, 1.1085
17, 1.0947
18, 1.1069
19, 1.6435
20, 1.5155
21, 1.5702
22, 1.6272
23, 1.6411
24, 1.5657
25, 1.489
26, 1.4793
27, 1.9625
28, 2.0502
29, 2.6396
30, 2.3847
31, 2.0435
32, 1.921
33, 2.3763
34, 2.923
35, 3.139
36, 2.9274
37, 2.5317
38, 2.7405
39, 3.4908
40, 3.3707
41, 3.3384
42, 2.9761
43, 3.1291
44, 3.8709
45, 3.483
46, 3.6455
47, 3.8195
48, 3.9579
49, 3.199
50, 3.8506
51, 3.9057
52, 4.1284
53, 3.5209
54, 3.6429
55, 3.9738
56, 4.1557
57, 3.6919
58, 3.9028
59, 3.9013
60, 3.4929
61, 3.8185
62, 3.6209
63, 3.3693
64, 3.5926
65, 3.4495
66, 3.3442
67, 3.474
68, 3.3455
69, 3.2322
70, 3.4085
71, 3.3007
72, 3.2291
73, 3.3489
74, 3.267
75, 3.2223
76, 3.3296
77, 3.4026
78, 3.2203
79, 3.1187
80, 3.0856
81, 3.1469
82, 3.1069
83, 3.0995
84, 3.1152
85, 3.0972
86, 3.1387
87, 3.1422
88, 3.1227
89, 3.1213
90, 3.1018
91, 3.1468
92, 3.0991
93, 3.0866
94, 3.0436
95, 3.0503
96, 3.0449
97, 3.0535
98, 3.0386
99, 3.0384
100, 3.0262
101, 3.504
102, 3.1161
103, 3.0203
104, 3.0248
105, 3.0346
106, 3.0122
107, 3.061
108, 3.0637
109, 3.102
110, 3.0474
111, 3.0243
112, 3.033
113, 3.0599
114, 3.0333
115, 3.0469
116, 3.0464
117, 3.0493
118, 3.0443
119, 3.0338
120, 3.0414
121, 3.0306
122, 3.0139
123, 3.1602
124, 3.0838
125, 3.02
126, 3.0319
127, 3.0069
128, 3.0415
129, 3.0272
130, 3.0087
131, 3.0229
132, 3.0361
133, 3.0628
134, 3.0447
135, 3.0375
136, 3.0852
137, 3.0437
138, 3.0374
139, 3.0391
140, 3.0308
141, 3.0235
142, 3.0147
143, 3.0197
144, 3.0463
145, 3.0313
146, 3.0191
147, 3.0232
148, 2.9994
149, 3.0486
150, 3.0417
151, 3.025
152, 3.015
153, 3.0147
154, 3.0086
155, 2.9942
156, 3.0201
157, 3.0009
158, 3.0152
159, 3.0681
160, 3.0366
161, 3.018
162, 3.0179
163, 3.0133
164, 3.0231
165, 2.9945
166, 3.0031
167, 3.0115
168, 3.0188
169, 3.0255
170, 3.0117
171, 3.0124
172, 3.0111
173, 3.0139
174, 3.0349
175, 3.0189
176, 3.0169
177, 3.0062
178, 2.9967
179, 3.0228
180, 3.0411
181, 3.0188
182, 3.0074
183, 3.0126
184, 3.0136
185, 3.023
186, 3.0113
187, 2.9961
188, 3.0215
189, 3.0054
190, 3.0352
191, 3.0117
192, 3.0324
193, 2.9999
194, 3.0158
195, 2.987
196, 3.053
197, 3.0495
198, 3.0255
199, 3.0243
200, 3.017
201, 3.4973
202, 3.0435
203, 2.9922
204, 2.979
205, 2.9695
206, 2.9647
207, 2.9895
208, 2.987
209, 2.986
210, 2.9799
211, 2.9881
212, 2.9968
213, 2.9725
214, 2.9957
215, 2.9965
216, 3.01
217, 3.0486
218, 3.049
219, 3.045
220, 3.0482
221, 3.0311
222, 3.0493
223, 3.0081
224, 3.0256
225, 3.008
226, 2.9929
227, 2.99
228, 3.007
229, 3.0853
230, 3.0035
231, 3.0004
232, 3.0078
233, 2.9933
234, 2.9941
235, 2.9907
236, 2.9924
237, 2.9843
238, 3.0734
239, 3.0451
240, 3.0587
241, 3.0349
242, 3.0199
243, 3.0462
244, 3.0019
245, 2.9979
246, 3.0121
247, 3.0098
248, 3.0122
249, 3.0121
250, 3.0126
251, 3.0284
252, 3.0383
253, 3.0188
254, 3.0618
255, 3.0782
256, 3.0379
257, 3.0472
258, 3.046
259, 3.0633
260, 3.064
261, 3.0684
262, 3.0464
263, 3.06
264, 3.1386
265, 3.0599
266, 3.0382
267, 3.0955
268, 3.0597
269, 3.0486
270, 3.0575
271, 3.0353
272, 3.0392
273, 3.0542
274, 3.0414
275, 3.0668
276, 3.0605
277, 3.0844
278, 3.0594
279, 3.0609
280, 3.0797
281, 3.0633
282, 3.0484
283, 3.0603
284, 3.0333
285, 3.0716
286, 3.0718
287, 3.0416
288, 3.0516
289, 3.0358
290, 3.072
291, 3.0582
292, 3.0638
293, 3.0676
294, 3.0555
295, 3.0662
296, 3.0546
297, 3.055
298, 3.0829
299, 3.0467
300, 3.1072
301, 3.6312
302, 3.0744
303, 3.1181
304, 3.0429
305, 3.0195
306, 3.2603
307, 3.1964
308, 3.053
309, 3.0475
310, 3.0666
311, 3.1014
312, 3.1239
313, 3.1809
314, 3.1541
315, 3.1631
316, 3.296
317, 3.4958
318, 3.1662
319, 3.0731
320, 3.1558
321, 3.4568
322, 3.2295
323, 3.2483
324, 3.2436
325, 3.2966
326, 3.321
327, 3.2881
328, 3.2633
329, 3.2427
330, 3.368
331, 3.9469
332, 3.2518
333, 3.0907
334, 3.0884
335, 3.1383
336, 3.0728
337, 3.0748
338, 3.0578
339, 3.0647
340, 3.1282
341, 3.0467
342, 3.0106
343, 3.0343
344, 3.0293
345, 3.0401
346, 3.0637
347, 3.0582
348, 3.0462
349, 3.0509
350, 3.089
351, 3.058
352, 3.0724
353, 3.0752
354, 3.0923
355, 3.0348
356, 3.2014
357, 3.0928
358, 3.0447
359, 3.055
360, 3.0402
361, 3.0416
362, 3.0464
363, 3.0759
364, 3.0624
365, 3.0738
366, 3.189
367, 3.141
368, 3.064
369, 3.0301
370, 3.0575
371, 3.0738
372, 3.0466
373, 3.0631
374, 3.0812
375, 3.046
376, 3.0753
377, 3.0764
378, 3.071
379, 3.0952
380, 3.0532
381, 3.0531
382, 3.0522
383, 3.0348
384, 3.0614
385, 3.048
386, 3.0459
387, 3.0351
388, 3.0441
389, 3.0605
390, 3.0486
391, 3.0433
392, 3.0925
393, 3.0962
394, 3.0912
395, 3.1097
396, 3.0647
397, 3.1724
398, 3.1384
399, 3.1123
400, 3.0534
401, 3.4319
402, 3.0584
403, 3.0563
404, 3.0513
405, 3.0257
406, 3.0201
407, 3.0253
408, 3.0436
409, 3.032
410, 3.0417
411, 3.026
412, 3.0274
413, 3.0378
414, 3.0302
415, 3.0178
416, 3.0183
417, 3.0265
418, 3.0974
419, 3.1147
420, 3.0488
421, 3.0529
422, 3.078
423, 3.1199
424, 3.1335
425, 3.1681
426, 3.0855
427, 3.0603
428, 3.0711
429, 3.0631
430, 3.0756
431, 3.0883
432, 3.0706
433, 3.1091
434, 3.1139
435, 3.1214
436, 3.0609
437, 3.0365
438, 3.1013
439, 3.0483
440, 3.0554
441, 3.0683
442, 3.0698
443, 3.0837
444, 3.0804
445, 3.0846
446, 3.0981
447, 3.0769
448, 3.0541
449, 3.0302
450, 3.0451
451, 3.0461
452, 3.0563
453, 3.0701
454, 3.0557
455, 3.0655
456, 3.0671
457, 3.0867
458, 3.0856
459, 3.0673
460, 3.0983
461, 3.0745
462, 3.0688
463, 3.0371
464, 3.0415
465, 3.0388
466, 3.0533
467, 3.0684
468, 3.0561
469, 3.1489
470, 3.1104
471, 3.0728
472, 3.0909
473, 3.0752
474, 3.0929
475, 3.0626
476, 3.0315
