step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,6831000,4495,9570,35.998295,,0,9,9,108,63894,5190,4449,6767106,16,158,491,1,109718,1,1222,1,456488,1,2549279,1,137293,1,3498887,1,13727,1,642257,1,8717,4,291580,4,66713,4,826814,4,1631885,8,2454250,108,0,0,4369,1,18727,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,52444,1,76141,1,282512,1,42354,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,1241,1,0,1,0,1
1,6043600,4196,9570,35.993866,,0,8,8,96,55473,1303,2846,5988127,16,146,160,1,42344,1,100,1,361549,1,2471454,1,107955,1,2991598,1,12966,1,348493,1,7405,4,266700,4,65240,4,765943,4,1513028,8,2276126,96,0,0,2745,1,18216,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,6503,1,25942,1,301870,1,26833,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,1241,1,0,1,0,1
2,5682800,4142,9570,35.986713,,0,8,8,96,48457,1463,4049,5634343,16,146,160,1,23607,1,70,1,288854,1,2296667,1,108055,1,2903964,1,12966,1,263143,1,7585,4,275528,4,65661,4,763228,4,1504041,8,2263219,96,0,0,2776,1,17976,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,16503,1,20801,1,223314,1,27875,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,1240,1,1,1,1,1
3,5611700,4111,9570,35.976837,,0,8,8,96,46274,3848,2586,5565426,16,146,160,1,23587,1,80,1,277722,1,2288270,1,85680,1,2876820,1,13106,1,259736,1,7485,4,262853,4,65330,4,755061,4,1499562,8,2252037,96,0,0,2735,1,17675,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,5040,1,21042,1,223675,1,27645,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,1240,1,1,1,0,1
4,5607800,4100,9570,35.964233,,0,8,8,96,45640,1383,5421,5562160,16,146,150,1,23607,1,80,1,277883,1,2286456,1,84749,1,2876179,1,13056,1,255929,1,7605,4,262342,4,65560,4,763779,4,1496456,8,2254813,96,0,0,2755,1,17815,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,5040,1,21162,1,223424,1,27905,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,1240,1,1,1,0,1
5,5603900,4087,9570,35.948902,,0,8,8,96,47752,4169,2555,5556148,16,146,150,1,23667,1,90,1,277472,1,2300835,1,89378,1,2851460,1,13096,1,256811,1,7234,4,260829,4,64909,4,750172,4,1485083,8,2232699,96,0,0,2765,1,16914,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,4920,1,21012,1,223454,1,27755,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,1240,1,1,1,0,1
6,5595900,4079,9570,35.93085,,0,8,8,96,45684,1453,2546,5550216,16,146,150,1,23727,1,90,1,278394,1,2287889,1,85079,1,2861780,1,13106,1,254586,1,7635,4,260889,4,65671,4,755172,4,1493490,8,2246115,96,0,0,2675,1,17655,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,5100,1,21132,1,223815,1,28026,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,1240,1,1,1,0,1
7,5605800,4073,9570,35.910072,,0,8,8,96,55604,1313,2595,5550196,16,146,140,1,23737,1,90,1,277612,1,2290985,1,84718,1,2859786,1,13126,1,254787,1,7605,4,261209,4,65791,4,754961,4,1491125,8,2243491,96,0,0,2765,1,17655,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,4950,1,20972,1,223745,1,27645,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
8,5832800,4066,9570,35.88657,,0,8,8,96,64571,1353,2886,5768229,16,146,140,1,23587,1,80,1,278033,1,2313390,1,120920,1,3018752,1,13326,1,337892,1,8276,4,291409,4,69388,4,798708,4,1483410,8,2279231,96,0,0,2705,1,23056,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,4970,1,20872,1,224156,1,27715,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
9,5738100,4061,9570,35.86034,,0,8,8,96,49589,1303,2585,5688511,16,146,170,1,35551,1,100,1,346088,1,2353289,1,84859,1,2855408,1,13046,1,267692,1,7545,4,260077,4,65540,4,747556,4,1483019,8,2227990,96,0,0,2725,1,17395,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,6503,1,26142,1,278454,1,34599,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,1240,1,1,1,0,1
