step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,429500,16,31,30.998297,,0,2,0,0,125530,6813,2946,303970,16,67,2515,1,63283,1,812,1,9518,1,47131,1,31171,1,141465,1,8076,1,63383,1,3226,4,2725,4,3326,4,22654,4,38885,8,0,0,58594,24,120,1,190,1,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
1,155000,16,31,30.993937,,0,2,0,0,48634,852,521,106366,16,67,120,1,5611,1,150,1,1022,1,18646,1,1293,1,78763,1,761,1,16001,1,311,4,2645,4,1393,4,19778,4,37423,8,0,0,56680,24,80,1,170,1,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
2,117700,16,31,30.987455,,0,2,0,0,26393,912,2134,91307,16,67,40,1,782,1,50,1,671,1,15791,1,1072,1,72461,1,441,1,1934,1,401,4,3868,4,2034,4,20590,4,42132,8,0,0,60588,24,120,1,331,1,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,31,1,16,1,63,1,31,1,0,1,0,0,0,0,0,0
3,123000,16,31,30.97999,,0,2,0,0,25601,741,581,97399,16,67,120,1,1162,1,40,1,1112,1,21171,1,1503,1,71970,1,321,1,3006,1,341,4,4389,4,1623,4,20901,4,40509,8,0,0,60828,24,80,1,291,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
4,122100,16,31,30.972979,,0,2,0,0,25753,721,641,96347,16,67,50,1,912,1,30,1,1002,1,20901,1,1523,1,71599,1,331,1,3116,1,331,4,4439,4,1613,4,20630,4,40348,8,0,0,60337,24,80,1,230,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
5,121400,16,31,30.966393,,0,2,0,0,24402,691,631,96998,16,67,30,1,1032,1,20,1,802,1,21903,1,1112,1,71729,1,371,1,3447,1,301,4,4338,4,1613,4,20610,4,40338,8,0,0,60317,24,50,1,210,1,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
6,118100,16,31,30.961182,,0,2,0,0,24759,601,621,93341,16,67,40,1,852,1,20,1,932,1,18356,1,1232,1,71549,1,361,1,2926,1,321,4,4389,4,1593,4,20690,4,40609,8,0,0,60678,24,90,1,210,1,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
7,118900,16,31,30.955942,,0,2,0,0,25849,2004,591,93051,16,67,20,1,892,1,20,1,661,1,16582,1,852,1,73693,1,331,1,2805,1,341,4,4348,4,1643,4,21321,4,40899,8,0,0,61630,24,80,1,170,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
8,125200,16,31,30.950468,,0,2,0,0,24234,1012,611,100966,16,67,160,1,1072,1,50,1,1152,1,21462,1,1904,1,74825,1,341,1,3847,1,401,4,4679,4,1984,4,21402,4,40939,8,0,0,61730,24,110,1,311,1,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
9,111800,16,31,30.945265,,0,2,0,0,18288,671,571,93512,16,67,40,1,942,1,40,1,992,1,18796,1,1363,1,71018,1,321,1,2725,1,321,4,4348,4,1583,4,20670,4,40238,8,0,0,60337,24,90,1,271,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
