step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,18119900,4495,9570,35.998295,1240,0,9,9,108,88936,19378,4790,18030964,16,165,1012,1,138539,1,451,1,758450,1,2905953,1,137487,1,14076448,1,12624,1,558683,1,13466,4,576818,4,74274,4,4317961,4,8432948,8,12746118,108,0,0,8977,1,50929,1,3086,1,7925,1,6282,2,5721,1,0,0,0,0,0,0,40388,1,86768,1,538634,1,90045,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,1241,1,0,1,0,1,0,1,0,1,9570,1
1,13905900,4300,9570,35.993866,1240,0,9,8,96,60069,2124,2566,13845831,16,165,381,1,39597,1,90,1,337013,1,860588,1,94213,1,12502406,1,11542,1,442197,1,8517,4,498687,4,66779,4,3853831,4,7584343,8,11413775,96,21832,12,3437,1,28365,1,2775,1,4899,1,1363,2,5090,1,0,0,0,0,0,0,6022,1,26491,1,241829,1,55738,1,16277,1,27,1,9570,1,4300,1,16304,1,9570,1,0,1,1241,1,0,1,0,1,4495,1,5075,1,0,1
2,13630800,4339,9570,35.986713,1240,0,9,8,96,62167,1413,2425,13568633,16,165,250,1,26231,1,140,1,301354,1,634730,1,91728,1,12503128,1,11071,1,428942,1,8476,4,505750,4,67080,4,3865002,4,7576497,8,11409868,96,29207,12,3296,1,33074,1,2745,1,4368,1,1323,2,5160,1,0,0,0,0,0,0,21963,1,25209,1,225217,1,28485,1,16269,1,36,1,9570,1,4339,1,16305,1,9570,1,0,1,1240,1,1,1,1,1,4495,1,5075,1,0,1
3,13646400,4335,9570,35.976837,1240,0,9,8,96,72376,1273,2345,13574024,16,165,361,1,26211,1,80,1,287858,1,672013,1,94082,1,12482438,1,10981,1,406578,1,7735,4,500951,4,66038,4,3864501,4,7585294,8,11423204,96,24247,12,2936,1,33254,1,2975,1,4338,1,1373,2,5190,1,0,0,0,0,0,0,5841,1,25600,1,225447,1,30449,1,16306,1,30,1,9570,1,4335,1,16336,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
4,13612100,4329,9570,35.964233,1240,0,9,8,96,53917,5962,2535,13558183,16,165,230,1,27093,1,160,1,281345,1,682734,1,98210,1,12456898,1,11512,1,380798,1,8336,4,507273,4,66078,4,3857738,4,7581577,8,11412123,96,24658,12,3547,1,32543,1,2805,1,3837,1,1373,2,5030,1,0,0,0,0,0,0,5320,1,25429,1,221800,1,28575,1,16296,1,31,1,9570,1,4329,1,16327,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
5,13568300,4324,9570,35.948902,1240,0,9,8,96,51297,1032,9308,13517003,16,165,210,1,28185,1,40,1,272468,1,668045,1,92359,1,12444504,1,11192,1,365428,1,7995,4,500641,4,65447,4,3871034,4,7583311,8,11422172,96,22864,12,2956,1,33745,1,2765,1,3928,1,1413,2,4809,1,0,0,0,0,0,0,5410,1,25870,1,214897,1,26121,1,16313,1,28,1,9570,1,4324,1,16341,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
6,13722800,4326,9570,35.93085,1240,0,9,8,96,43512,1724,2405,13679288,16,165,271,1,26702,1,50,1,268811,1,637095,1,127247,1,12607701,1,11412,1,473378,1,8817,4,526060,4,67711,4,3869832,4,7604502,8,11446840,96,25089,12,3447,1,38314,1,2825,1,4489,1,1442,2,5160,1,0,0,0,0,0,0,5230,1,24858,1,208775,1,29798,1,16318,1,31,1,9570,1,4326,1,16349,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
7,13635200,4319,9570,35.910072,1240,0,9,8,96,42470,1403,2375,13592730,16,165,120,1,27413,1,120,1,265896,1,650471,1,92780,1,12544899,1,11031,1,430925,1,7935,4,524557,4,66679,4,3873529,4,7584453,8,11433715,96,21892,12,3497,1,38384,1,3096,1,3978,1,1372,2,5090,1,0,0,0,0,0,0,5310,1,24848,1,207532,1,28044,1,16316,1,27,1,9570,1,4319,1,16343,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
8,13587400,4316,9570,35.88657,1240,0,9,8,96,38855,1172,2415,13548545,16,165,150,1,27133,1,50,1,262479,1,640872,1,92950,1,12513057,1,11853,1,371290,1,8897,4,540227,4,65277,4,3882086,4,7590875,8,11448753,96,21792,12,3306,1,36641,1,2936,1,3837,1,1353,2,5160,1,0,0,0,0,0,0,5100,1,24888,1,205027,1,27213,1,16293,1,27,1,9570,1,4316,1,16320,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
9,13548500,4312,9570,35.86034,1240,0,9,8,96,40865,1303,2515,13507635,16,165,70,1,26892,1,90,1,260335,1,650511,1,94203,1,12464623,1,10911,1,333897,1,7785,4,515078,4,68222,4,3884120,4,7591637,8,11458592,96,14648,12,2936,1,45488,1,2755,1,4358,1,1854,2,5190,1,0,0,0,0,0,0,5591,1,23666,1,204466,1,26411,1,16297,1,18,1,9570,1,4312,1,16315,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
10,13556800,4307,9570,35.831387,1240,0,9,8,96,39205,1222,2325,13517595,16,165,70,1,27754,1,250,1,264042,1,651052,1,93772,1,12469683,1,10971,1,356762,1,7925,4,519126,4,66669,4,3875182,4,7588280,8,11449855,96,11282,12,2946,1,36942,1,2745,1,4519,1,1473,2,5891,1,0,0,0,0,0,0,5150,1,24828,1,203975,1,29457,1,16300,1,14,1,9570,1,4307,1,16314,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
