step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,6744100,8555,9570,28.99835,1240,0,16,16,192,55322,16021,8226,6688778,16,245,721,1,102352,1,311,1,1946525,1,1272758,1,333497,1,3017786,1,14829,1,1031392,1,14098,4,571977,4,87082,4,422933,4,801599,8,1216306,192,0,0,7134,1,47223,1,2826,1,8216,1,1403,2,5882,1,893230,1,224132,1,44708,1,0,0,0,0,0,0,0,0,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,48,1,0,0,0,0,0,0,0,1,0,1,9570,1
1,4710000,5761,9570,28.995926,1240,0,16,12,144,48045,1353,4881,4661955,16,245,190,1,36091,1,70,1,1963458,1,569141,1,152611,1,1927488,1,12905,1,509354,1,11863,4,377063,4,78435,4,305612,4,593539,8,792320,144,101951,48,3707,1,33516,1,2826,1,3948,1,1343,2,4930,1,519984,1,21212,1,19258,1,0,0,0,0,0,0,0,0,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,48,1,0,0,0,0,0,0,0,1,1015,1,8555,1
2,4996900,6723,9570,28.994566,1240,0,16,14,168,44944,4339,4719,4951956,16,245,200,1,25861,1,80,1,1953318,1,665501,1,177179,1,2116981,1,12835,1,514454,1,11763,4,443975,4,78465,4,343918,4,664558,8,944090,168,59668,24,4298,1,38205,1,2836,1,3797,1,1333,2,5040,1,602307,1,25460,1,25160,1,0,0,0,0,0,0,0,0,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,48,1,0,0,0,0,0,0,0,1,1581,1,7989,1
3,5051200,6695,9570,28.994541,1240,0,16,14,168,48494,1253,5121,5002706,16,245,190,1,25711,1,80,1,1952848,1,696502,1,176508,1,2137952,1,12915,1,534814,1,12404,4,442472,4,78865,4,328768,4,678467,8,962787,168,39327,24,4319,1,43586,1,2815,1,3787,1,1353,2,5050,1,641564,1,24719,1,15931,1,0,0,0,0,0,0,0,0,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,48,1,0,0,0,0,0,0,0,1,1903,1,7667,1
4,4945300,6672,9570,28.994545,1240,0,16,14,168,47921,1293,3237,4897379,16,245,190,1,25701,1,90,1,1952777,1,695911,1,176878,1,2032865,1,12966,1,507239,1,11813,4,440257,4,78915,4,321564,4,614711,8,898620,168,34418,24,4238,1,39758,1,2815,1,3858,1,1333,2,5070,1,641243,1,26292,1,12264,1,0,0,0,0,0,0,0,0,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,48,1,0,0,0,0,0,0,0,1,2208,1,7362,1
5,4962900,6758,9570,28.994184,1240,0,16,14,168,48648,1293,3127,4914252,16,245,190,1,25781,1,90,1,1952968,1,676292,1,178251,1,2067824,1,12855,1,504013,1,11923,4,446019,4,78855,4,330491,4,637777,8,924611,168,40530,24,4298,1,39748,1,2856,1,3828,1,1363,2,5361,1,623739,1,24649,1,11022,1,0,0,0,0,0,0,0,0,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,48,1,0,0,0,0,0,0,0,1,2410,1,7160,1
6,4958900,6793,9570,28.993921,1240,0,16,14,168,48225,1373,3447,4910675,16,245,180,1,25721,1,80,1,1955603,1,671954,1,179464,1,2064808,1,12865,1,497029,1,12284,4,452181,4,78845,4,330531,4,634841,8,916806,168,45119,24,4379,1,39838,1,2866,1,3747,1,1473,2,5421,1,620723,1,24659,1,9629,1,0,0,0,0,0,0,0,0,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,48,1,0,0,0,0,0,0,0,1,2503,1,7067,1
7,4919700,6783,9570,28.993895,1240,0,16,14,168,47250,1312,4089,4872450,16,245,190,1,25811,1,80,1,1952457,1,651363,1,177961,1,2051672,1,12915,1,489064,1,11883,4,447973,4,78855,4,329700,4,635793,8,916646,168,44758,24,4349,1,39257,1,2836,1,3707,1,1373,2,5571,1,599251,1,25340,1,9519,1,0,0,0,0,0,0,0,0,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,48,1,0,0,0,0,0,0,0,1,2542,1,7028,1
8,4907700,6772,9570,28.993822,1240,0,16,14,168,31804,1202,4379,4875896,16,245,70,1,25590,1,80,1,1962957,1,652455,1,178592,1,2043256,1,12895,1,476619,1,12124,4,448153,4,78715,4,334279,4,635412,8,919702,168,45610,24,4349,1,39167,1,2846,1,3647,1,1373,2,5371,1,602016,1,25150,1,8727,1,0,0,0,0,0,0,0,0,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,48,1,0,0,0,0,0,0,0,1,2595,1,6975,1
9,4934100,6790,9570,28.993675,1240,0,16,14,168,31571,1242,4049,4902529,16,245,10,1,25540,1,50,1,1962046,1,662876,1,178852,1,2060079,1,13076,1,485917,1,12184,4,451500,4,79617,4,336062,4,635522,8,921885,168,45650,24,4308,1,40349,1,2836,1,3677,1,1453,2,5411,1,612417,1,24649,1,8747,1,0,0,0,0,0,0,0,0,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,48,1,0,0,0,0,0,0,0,1,2608,1,6962,1
