step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,17396700,4495,9570,35.998295,,0,9,9,108,82330,5380,3657,17314370,16,158,822,1,122355,1,220,1,686529,1,2489133,1,131032,1,13869751,1,14528,1,547582,1,8847,4,541020,4,68552,4,4286186,4,8385874,8,12668403,108,0,0,3356,1,20289,1,2665,1,0,0,0,0,0,0,0,0,0,0,0,0,32703,1,68662,1,538094,1,44776,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,1241,1,0,1,0,1
1,15538500,4196,9570,35.993866,,0,8,8,96,141414,1633,3457,15397086,16,146,40,1,44796,1,180,1,603500,1,2428977,1,120071,1,12186206,1,13316,1,406611,1,7374,4,510761,4,65436,4,3865698,4,7301891,8,11164132,96,0,0,3407,1,20499,1,2896,1,0,0,0,0,0,0,0,0,0,0,0,0,18566,1,31781,1,527554,1,24808,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,1241,1,0,1,0,1
2,15101600,4142,9570,35.986713,,0,8,8,96,170710,1282,4228,14930890,16,146,200,1,33184,1,120,1,614030,1,2363862,1,105112,1,11798030,1,16351,1,284677,1,7394,4,474492,4,65025,4,3692465,4,7247767,8,10936004,96,0,0,3166,1,19217,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,41309,1,27333,1,511874,1,33104,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,1240,1,1,1,1,1
3,14907700,4111,9570,35.976837,,0,8,8,96,94486,3797,2775,14813214,16,146,190,1,32553,1,451,1,465184,1,2519752,1,83020,1,11699020,1,13045,1,266302,1,9188,4,471867,4,65796,4,3663179,4,7193453,8,10853856,96,0,0,3196,1,19668,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,6883,1,27743,1,405389,1,24918,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,1240,1,1,1,0,1
4,14975100,4100,9570,35.964233,,0,8,8,96,170222,1232,4550,14804878,16,146,210,1,32853,1,110,1,556099,1,2330178,1,102828,1,11766149,1,16452,1,283725,1,7384,4,474412,4,65285,4,3682476,4,7227368,8,10905294,96,0,0,3066,1,18606,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,9478,1,28455,1,486615,1,31120,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,1240,1,1,1,0,1
5,14903100,4087,9570,35.948902,,0,8,8,96,93934,5100,2786,14809166,16,146,80,1,32432,1,581,1,458902,1,2527907,1,82248,1,11693139,1,13877,1,257855,1,8416,4,472728,4,65285,4,3650104,4,7192741,8,10840059,96,0,0,3948,1,34376,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,6432,1,28174,1,400570,1,23515,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,1240,1,1,1,0,1
6,15411800,4079,9570,35.93085,,0,8,8,96,177607,1703,2666,15234193,16,146,271,1,37773,1,130,1,583301,1,2643359,1,111234,1,11841744,1,16381,1,335324,1,7374,4,471426,4,70135,4,3680693,4,7233049,8,10911075,96,0,0,2976,1,36490,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,6242,1,28354,1,518086,1,29948,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,1240,1,1,1,0,1
7,14915600,4073,9570,35.910072,,0,8,8,96,97266,1192,2475,14818334,16,146,100,1,34376,1,301,1,458170,1,2512508,1,81827,1,11717896,1,13155,1,278866,1,7334,4,481014,4,65606,4,3666886,4,7191038,8,10855449,96,0,0,3156,1,20219,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,6723,1,26301,1,400870,1,23926,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
8,14961900,4066,9570,35.88657,,0,8,8,96,170448,1183,2856,14791452,16,146,210,1,32543,1,190,1,556119,1,2297545,1,104230,1,11784224,1,16391,1,274197,1,7394,4,473700,4,66638,4,3686063,4,7250202,8,10933409,96,0,0,3126,1,19127,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,9438,1,28234,1,486795,1,31370,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
9,14894000,4061,9570,35.86034,,0,8,8,96,93690,1232,2545,14800310,16,146,180,1,32713,1,180,1,460345,1,2508080,1,81527,1,11704130,1,13155,1,258286,1,7484,4,474812,4,65526,4,3665373,4,7206478,8,10869305,96,0,0,3206,1,19137,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,6833,1,27302,1,402383,1,23605,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,1240,1,1,1,0,1
