step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,17760000,4495,9570,35.998295,,0,9,9,108,101882,5982,3978,17658118,16,158,882,1,127338,1,190,1,619295,1,2598057,1,144261,1,14151784,1,16312,1,729760,1,15059,4,558216,4,68243,4,4305840,4,8440848,8,12742711,108,0,0,3336,1,21812,1,2685,1,0,0,0,0,0,0,0,0,0,0,0,0,33746,1,69385,1,443864,1,70467,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,1241,1,0,1,0,1
1,15475600,4196,9570,35.993866,,0,8,8,96,133019,1282,2595,15342581,16,146,200,1,44717,1,220,1,610699,1,2573489,1,85617,1,12012219,1,15420,1,350612,1,7434,4,480956,4,65167,4,3737154,4,7344224,8,11078782,96,0,0,3246,1,19538,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,10981,1,31642,1,542656,1,24908,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,1241,1,0,1,0,1
2,15288200,4142,9570,35.986713,,0,8,8,96,160236,1453,4820,15127964,16,146,591,1,31612,1,130,1,617051,1,2496990,1,104423,1,11863600,1,13566,1,277300,1,7455,4,474884,4,65678,4,3707776,4,7300659,8,11003616,96,0,0,3046,1,22514,1,2836,1,0,0,0,0,0,0,0,0,0,0,0,0,29117,1,27333,1,528058,1,32102,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,1240,1,1,1,1,1
3,15052000,4111,9570,35.976837,,0,8,8,96,126681,3076,2676,14925319,16,146,190,1,39116,1,170,1,593786,1,2285428,1,104764,1,11890783,1,11082,1,284113,1,7705,4,476267,4,67411,4,3752824,4,7261934,8,11012083,96,0,0,3347,1,30960,1,3146,1,0,0,0,0,0,0,0,0,0,0,0,0,6843,1,29938,1,526635,1,29968,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,1240,1,1,1,0,1
4,15115800,4100,9570,35.964233,,0,8,8,96,77060,1323,6844,15038740,16,146,271,1,35730,1,451,1,584969,1,2495607,1,91218,1,11813643,1,16853,1,303671,1,7174,4,475956,4,65948,4,3688719,4,7246324,8,10928199,96,0,0,2936,1,18977,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,6523,1,27814,1,519681,1,30449,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,1240,1,1,1,0,1
5,14941500,4087,9570,35.948902,,0,8,8,96,80776,4489,2595,14860724,16,146,170,1,39226,1,140,1,591060,1,2397126,1,83072,1,11738927,1,11001,1,258573,1,7805,4,474253,4,66079,4,3673760,4,7224090,8,10895255,96,0,0,3226,1,24057,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,6693,1,29568,1,524320,1,29688,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,1240,1,1,1,0,1
6,15166600,4079,9570,35.93085,,0,8,8,96,170082,2144,2756,14996518,16,146,190,1,33355,1,140,1,593946,1,2433516,1,105054,1,11816809,1,13506,1,284684,1,7364,4,485876,4,66560,4,3687136,4,7252285,8,10936666,96,0,0,3757,1,23886,1,3116,1,0,0,0,0,0,0,0,0,0,0,0,0,10040,1,28646,1,524621,1,30139,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,1240,1,1,1,0,1
7,14801300,4073,9570,35.910072,,0,8,8,96,77022,1192,2586,14724278,16,146,120,1,25710,1,50,1,465406,1,2293434,1,84054,1,11841798,1,13707,1,272460,1,7465,4,473922,4,65267,4,3736703,4,7254299,8,10988416,96,0,0,3367,1,24498,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,4950,1,21261,1,414547,1,24418,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
8,14936400,4066,9570,35.88657,,0,8,8,96,128760,1293,2716,14807640,16,146,80,1,32894,1,671,1,465967,1,2468424,1,82100,1,11742174,1,15330,1,261028,1,7264,4,479002,4,65548,4,3676766,4,7226896,8,10900946,96,0,0,3016,1,18366,1,2996,1,0,0,0,0,0,0,0,0,0,0,0,0,6753,1,26782,1,406561,1,25620,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
9,15161000,4061,9570,35.86034,,0,8,8,96,160615,1333,2786,15000385,16,146,551,1,32974,1,120,1,587002,1,2430551,1,102780,1,11832820,1,13586,1,269815,1,7264,4,476818,4,65528,4,3696084,4,7290319,8,10983617,96,0,0,2936,1,20099,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,6222,1,30069,1,520633,1,29638,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,1240,1,1,1,0,1
