step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,6551500,4495,9570,35.998295,,0,9,9,108,92096,11192,3056,6459404,16,146,571,1,141745,1,842,1,2180175,1,1245589,1,277628,1,2595460,1,17394,1,958478,1,21472,4,613349,4,115824,4,288639,4,523064,8,808647,108,0,0,5781,1,54155,1,3507,1,0,0,0,0,0,0,852087,1,157115,1,102358,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1
1,5382100,4196,9570,35.993866,,0,8,8,96,47777,1573,4259,5334323,16,142,751,1,36290,1,130,1,1928307,1,535167,1,230647,1,2588472,1,14558,1,813587,1,19879,4,766606,4,103230,4,275724,4,544811,8,816277,96,0,0,7605,1,50207,1,5250,1,0,0,0,0,0,0,486042,1,32914,1,9659,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1
2,5620000,4142,9570,35.986713,,0,8,8,96,41058,1793,6913,5578942,16,142,741,1,33244,1,110,1,2445039,1,733231,1,94744,1,2257716,1,14117,1,533093,1,13717,4,679327,4,89263,4,312726,4,579463,8,885276,96,0,0,3467,1,42062,1,2805,1,0,0,0,0,0,0,688785,1,32673,1,5330,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1
3,4294300,4111,9570,35.976837,,0,8,8,96,34965,1153,4189,4259335,16,142,180,1,26582,1,180,1,1929890,1,468217,1,91908,1,1727468,1,14909,1,351121,1,11592,4,485571,4,83832,4,255906,4,485180,8,736897,96,0,0,3166,1,47041,1,2906,1,0,0,0,0,0,0,439512,1,19458,1,5230,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1
4,4437400,4100,9570,35.964233,,0,8,8,96,36390,1363,5350,4401010,16,142,90,1,26652,1,110,1,2125630,1,476544,1,90245,1,1668754,1,12985,1,351271,1,13376,4,492294,4,95605,4,240616,4,429021,8,664287,96,0,0,4879,1,37513,1,2815,1,0,0,0,0,0,0,440504,1,26511,1,4759,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1
5,4471200,4087,9570,35.948902,,0,8,8,96,34702,4228,1683,4436498,16,142,20,1,26201,1,110,1,1908068,1,538814,1,94323,1,1855356,1,13606,1,330851,1,13025,4,542892,4,85886,4,275795,4,557861,8,831972,96,0,0,5270,1,35870,1,3677,1,0,0,0,0,0,0,508806,1,20820,1,4789,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1
6,4262900,4079,9570,35.93085,,0,8,8,96,34204,932,1623,4228696,16,142,50,1,31421,1,60,1,2026558,1,436326,1,90425,1,1630440,1,13416,1,304731,1,11963,4,484729,4,83251,4,243572,4,464300,8,706248,96,0,0,3096,1,31110,1,2755,1,0,0,0,0,0,0,408512,1,18947,1,4940,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1
7,4949100,4073,9570,35.910072,,0,8,8,96,48703,1734,2425,4900397,16,137,10,1,25650,1,20,1,1914521,1,754122,1,192453,1,1999465,1,14157,1,533744,1,15670,4,582860,4,99663,4,247379,4,450814,8,695768,96,0,0,4709,1,59936,1,2956,1,0,0,0,0,0,0,675880,1,52552,1,11081,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1
8,5580700,4066,9570,35.88657,,0,8,8,96,57746,1493,2846,5522954,16,137,301,1,37222,1,70,1,2243548,1,575645,1,129992,1,2522278,1,13897,1,620342,1,20991,4,819438,4,117888,4,330140,4,562911,8,890205,96,0,0,4869,1,41300,1,2906,1,0,0,0,0,0,0,528063,1,37543,1,6142,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1
9,4382500,4061,9570,35.86034,,0,8,8,96,35215,1303,2375,4347285,16,142,70,1,26371,1,60,1,1921314,1,497184,1,91117,1,1796903,1,14268,1,344989,1,13666,4,513225,4,93221,4,276967,4,505049,8,779641,96,0,0,4439,1,40619,1,3427,1,0,0,0,0,0,0,471374,1,17895,1,4910,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1
