step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,6195800,4495,9570,35.998295,,0,9,9,108,58789,5712,3357,6137011,16,161,1513,1,161388,1,431,1,507500,1,1077992,1,261811,1,4113139,1,13237,1,1022225,1,18467,4,619437,4,88019,4,764522,4,1535527,8,2296691,108,0,0,5742,1,50833,1,2655,1,0,0,0,0,0,0,698382,1,232792,1,18277,1,36153,1,75132,1,339068,1,54521,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1,1241,1,0,1,0,1
1,3589600,4196,9570,35.993866,,0,8,8,96,37531,1212,2004,3552069,16,149,40,1,34390,1,60,1,285750,1,359670,1,89963,1,2771225,1,10972,1,355001,1,11383,4,483261,4,78930,4,620469,4,1191508,8,1809973,96,0,0,3176,1,23658,1,2625,1,0,0,0,0,0,0,333256,1,18918,1,4609,1,4890,1,23508,1,234466,1,21263,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1,1241,1,0,1,0,1
2,3484900,4142,9570,35.986713,,0,8,8,96,31070,1082,3258,3453830,16,149,40,1,24901,1,30,1,290520,1,353918,1,87718,1,2685641,1,11062,1,282684,1,11914,4,475695,4,79070,4,622373,4,1184504,8,1803620,96,0,0,2986,1,22626,1,2705,1,0,0,0,0,0,0,328407,1,18057,1,4479,1,12576,1,22896,1,225979,1,28859,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1,1240,1,1,1,1,1
3,3456400,4111,9570,35.976837,,0,8,8,96,30457,2585,1864,3425943,16,149,40,1,24931,1,40,1,276040,1,344670,1,87177,1,2682033,1,11012,1,280038,1,11754,4,476287,4,79251,4,618706,4,1184955,8,1801797,96,0,0,2896,1,22927,1,2635,1,0,0,0,0,0,0,318607,1,17997,1,5120,1,5020,1,22526,1,219375,1,28929,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1,1240,1,1,1,0,1
4,3567100,4100,9570,35.964233,,0,8,8,96,31183,2445,1984,3535917,16,149,90,1,24921,1,30,1,268104,1,352876,1,85443,1,2793600,1,10852,1,275880,1,12014,4,473892,4,78740,4,617934,4,1303646,8,1919596,96,0,0,3227,1,23077,1,2746,1,0,0,0,0,0,0,328807,1,17305,1,3938,1,4960,1,21714,1,212982,1,28287,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1,1240,1,1,1,0,1
5,3566900,4087,9570,35.948902,,0,8,8,96,33769,1263,4639,3533131,16,149,50,1,24590,1,40,1,266231,1,348828,1,105604,1,2776956,1,10832,1,328186,1,12756,4,506618,4,79762,4,623355,4,1197370,8,1816086,96,0,0,2716,1,22145,1,2786,1,0,0,0,0,0,0,323456,1,18217,1,3938,1,4790,1,22395,1,208994,1,29911,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1,1240,1,1,1,0,1
6,3624900,4079,9570,35.93085,,0,8,8,96,31747,1393,2014,3593153,16,149,20,1,29851,1,60,1,267052,1,355166,1,98690,1,2831412,1,10902,1,309528,1,12636,4,552351,4,79050,4,625650,4,1217897,8,1841532,96,0,0,4008,1,25692,1,3207,1,0,0,0,0,0,0,329484,1,18798,1,3858,1,5140,1,23167,1,203693,1,34911,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1,1240,1,1,1,0,1
7,3542700,4073,9570,35.910072,,0,8,8,96,36814,1142,1864,3505886,16,149,120,1,30261,1,80,1,289067,1,345922,1,93891,1,2733227,1,13317,1,293556,1,12185,4,490696,4,78860,4,627784,4,1201649,8,1827569,96,0,0,2806,1,21854,1,2695,1,0,0,0,0,0,0,321322,1,17796,1,3858,1,10241,1,21283,1,228263,1,28959,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1,1240,1,1,1,0,1
8,3466200,4066,9570,35.88657,,0,8,8,96,29946,1062,1935,3436254,16,149,20,1,29911,1,50,1,265830,1,343908,1,96596,1,2689218,1,10722,1,289137,1,11604,4,477479,4,78569,4,615269,4,1188111,8,1801445,96,0,0,2645,1,22666,1,2675,1,0,0,0,0,0,0,319699,1,17576,1,3768,1,5100,1,22957,1,202932,1,34610,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1,1240,1,1,1,0,1
9,3640500,4061,9570,35.86034,,0,8,8,96,31124,1222,2144,3609376,16,149,10,1,24870,1,110,1,258685,1,356970,1,109853,1,2847604,1,11273,1,301622,1,12305,4,555888,4,78760,4,623906,4,1245753,8,1867515,96,0,0,3026,1,22395,1,2726,1,0,0,0,0,0,0,327470,1,19800,1,6052,1,4900,1,21844,1,203373,1,28398,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1,1240,1,1,1,0,1
