step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,17223800,4495,9570,35.998295,,0,9,9,108,112038,5461,3708,17111762,16,158,651,1,116875,1,70,1,496099,1,2533982,1,132998,1,13816047,1,15040,1,532141,1,9249,4,538214,4,66764,4,4267462,4,8370633,8,12634387,108,0,0,4760,1,18778,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,33267,1,73137,1,337560,1,49680,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,1241,1,0,1,0,1
1,15295400,4196,9570,35.993866,,0,8,8,96,168825,1283,2826,15126575,16,146,782,1,45361,1,120,1,365536,1,2577920,1,108559,1,12014860,1,13437,1,368632,1,7255,4,479455,4,64570,4,3737765,4,7319817,8,11054757,96,0,0,2856,1,30692,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,6253,1,30231,1,303431,1,25211,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,1241,1,0,1,0,1
2,14848400,4142,9570,35.986713,,0,8,8,96,113113,1122,4239,14735287,16,146,601,1,32656,1,150,1,362911,1,2305682,1,117537,1,11902284,1,13467,1,322479,1,7726,4,502923,4,64480,4,3741974,4,7237702,8,10975437,96,0,0,2766,1,18587,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,20702,1,26664,1,280615,1,34479,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,1240,1,1,1,1,1
3,14703900,4111,9570,35.976837,,0,8,8,96,93945,3808,2355,14609955,16,146,60,1,32475,1,261,1,288771,1,2510695,1,84350,1,11682591,1,10752,1,259753,1,7275,4,475056,4,64841,4,3676051,4,7172120,8,10845816,96,0,0,2786,1,18417,1,2485,1,0,0,0,0,0,0,0,0,0,0,0,0,7685,1,25912,1,225795,1,28818,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,1240,1,1,1,0,1
4,14725900,4100,9570,35.964233,,0,8,8,96,167980,1072,5201,14557920,16,146,261,1,32546,1,180,1,340235,1,2381715,1,106104,1,11683172,1,13708,1,266256,1,7405,4,470157,4,64360,4,3661873,4,7189275,8,10845946,96,0,0,2725,1,17515,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,9579,1,28257,1,267018,1,34740,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,1240,1,1,1,0,1
5,14580100,4087,9570,35.948902,,0,8,8,96,91960,3758,2415,14488140,16,146,70,1,32255,1,200,1,272028,1,2446375,1,101855,1,11624484,1,10872,1,250194,1,7525,4,471670,4,64750,4,3645349,4,7158483,8,10801417,96,0,0,2756,1,17505,1,2495,1,0,0,0,0,0,0,0,0,0,0,0,0,5511,1,28357,1,210323,1,27305,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,1240,1,1,1,0,1
6,14691100,4079,9570,35.93085,,0,8,8,96,170144,1032,2545,14520956,16,146,200,1,32195,1,70,1,323000,1,2321344,1,106023,1,11724606,1,13517,1,267859,1,7385,4,473233,4,65011,4,3676913,4,7210006,8,10884374,96,0,0,2846,1,17816,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,9589,1,26984,1,251847,1,34339,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,1240,1,1,1,0,1
7,14561500,4073,9570,35.910072,,0,8,8,96,95184,1243,2586,14466316,16,146,80,1,32826,1,271,1,268200,1,2400363,1,83548,1,11670317,1,10712,1,251927,1,7305,4,472151,4,64901,4,3657744,4,7191750,8,10846908,96,0,0,2766,1,17605,1,2926,1,0,0,0,0,0,0,0,0,0,0,0,0,6583,1,27596,1,205243,1,28497,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
8,14838100,4066,9570,35.88657,,0,8,8,96,167312,1142,2505,14670788,16,146,200,1,32425,1,130,1,315345,1,2480093,1,105112,1,11723554,1,13928,1,263911,1,7405,4,470167,4,64189,4,3694057,4,7199746,8,10891298,96,0,0,2806,1,17605,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,9579,1,27475,1,243069,1,34930,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
9,14695300,4061,9570,35.86034,,0,8,8,96,92169,1192,2415,14603131,16,146,120,1,32135,1,381,1,278220,1,2542248,1,83678,1,11655637,1,10712,1,251035,1,7275,4,471529,4,64370,4,3660430,4,7177110,8,10835125,96,0,0,2786,1,17415,1,2495,1,0,0,0,0,0,0,0,0,0,0,0,0,5501,1,29279,1,215303,1,27946,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,1240,1,1,1,0,1
