step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,8848100,4495,9570,35.998295,,0,9,9,108,104275,5661,4179,8743825,16,152,3196,1,170806,1,1212,1,2343062,1,1655749,1,208190,1,4344937,1,16673,1,588087,1,14589,4,560613,4,85889,4,946052,4,2086242,8,3028115,108,0,0,10140,1,44037,1,3627,1,0,0,0,0,0,0,1234981,1,120888,1,72914,1,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1,0,0,0,0,0,0,0,1,0,1,9570,1
1,8019000,4300,9570,35.993866,,0,9,8,96,52475,3828,3767,7966525,16,157,411,1,47103,1,321,1,2186514,1,734536,1,143843,1,4840562,1,13236,1,1164562,1,29959,4,756840,4,87602,4,880663,4,1840638,8,2688897,96,28636,12,6282,1,67082,1,3106,1,0,0,0,0,0,0,615832,1,88003,1,4519,1,0,0,0,0,0,0,0,0,16277,1,27,1,9570,1,4300,1,16304,1,9570,1,48,1,0,0,0,0,0,0,4495,1,5075,1,0,1
2,6800200,4339,9570,35.986713,,0,9,8,96,52218,1794,2876,6747982,16,157,631,1,34277,1,70,1,2041288,1,402783,1,151598,1,4097194,1,20140,1,581555,1,13336,4,560102,4,84576,4,870183,4,1847576,8,2683001,96,31882,12,13056,1,119766,1,5250,1,0,0,0,0,0,0,291624,1,83875,1,5401,1,0,0,0,0,0,0,0,0,16269,1,36,1,9570,1,4339,1,16305,1,9570,1,48,1,0,0,0,0,0,0,4495,1,5075,1,0,1
3,8086800,4335,9570,35.976837,,0,9,8,96,60492,2465,7445,8026308,16,157,1142,1,55599,1,551,1,2637692,1,903077,1,209953,1,4197742,1,20550,1,715037,1,17605,4,616273,4,86661,4,929229,4,1680097,8,2570920,96,30961,12,8407,1,137601,1,4369,1,0,0,0,0,0,0,557978,1,309118,1,9469,1,0,0,0,0,0,0,0,0,16306,1,30,1,9570,1,4335,1,16336,1,9570,1,48,1,0,0,0,0,0,0,4495,1,5075,1,0,1
4,8235900,4329,9570,35.964233,,0,9,8,96,54718,2154,6743,8181182,16,157,1192,1,74426,1,1192,1,3605236,1,312480,1,159724,1,4000338,1,26592,1,602466,1,15320,4,655170,4,83645,4,899275,4,1607564,8,2470187,96,29909,12,8166,1,121669,1,4910,1,0,0,0,0,0,0,229868,1,59918,1,6433,1,0,0,0,0,0,0,0,0,16296,1,31,1,9570,1,4329,1,16327,1,9570,1,48,1,0,0,0,0,0,0,4495,1,5075,1,0,1
5,8092600,4324,9570,35.948902,,0,9,8,96,67043,3777,8146,8025557,16,157,651,1,40500,1,411,1,2046518,1,503572,1,176477,1,5215646,1,41782,1,1050878,1,18456,4,800946,4,118734,4,1014326,4,1972653,8,2946720,96,32113,12,13547,1,216606,1,5721,1,0,0,0,0,0,0,342175,1,132260,1,7244,1,0,0,0,0,0,0,0,0,16313,1,28,1,9570,1,4324,1,16341,1,9570,1,48,1,0,0,0,0,0,0,4495,1,5075,1,0,1
6,7755400,4326,9570,35.93085,,0,9,8,96,104692,2184,9379,7650708,16,157,1884,1,69016,1,962,1,3119229,1,399677,1,142100,1,3901810,1,16032,1,667875,1,15400,4,553089,4,112020,4,787199,4,1621481,8,2370806,96,28496,12,6042,1,132691,1,3828,1,0,0,0,0,0,0,262306,1,83104,1,38947,1,0,0,0,0,0,0,0,0,16318,1,31,1,9570,1,4326,1,16349,1,9570,1,48,1,0,0,0,0,0,0,4495,1,5075,1,0,1
7,6809800,4319,9570,35.910072,,0,9,8,96,43914,1673,2455,6765886,16,157,711,1,37033,1,301,1,2130333,1,587685,1,168812,1,3827123,1,13887,1,723163,1,15641,4,694677,4,84927,4,761749,4,1464663,8,2198256,96,25701,12,4278,1,72653,1,3697,1,0,0,0,0,0,0,434554,1,125527,1,6733,1,0,0,0,0,0,0,0,0,16316,1,27,1,9570,1,4319,1,16343,1,9570,1,48,1,0,0,0,0,0,0,4495,1,5075,1,0,1
8,6320700,4316,9570,35.88657,,0,9,8,96,36070,1643,3417,6284630,16,157,431,1,30700,1,80,1,1953425,1,334699,1,131609,1,3820780,1,12905,1,627906,1,16202,4,639238,4,98865,4,816557,4,1552846,8,2337590,96,28396,12,5230,1,59387,1,2906,1,0,0,0,0,0,0,270583,1,48746,1,4469,1,0,0,0,0,0,0,0,0,16293,1,27,1,9570,1,4316,1,16320,1,9570,1,48,1,0,0,0,0,0,0,4495,1,5075,1,0,1
9,6624100,4312,9570,35.86034,,0,9,8,96,46990,1914,2305,6577110,16,157,331,1,34137,1,531,1,2275739,1,358170,1,173151,1,3722878,1,12174,1,597486,1,15490,4,741890,4,85959,4,791559,4,1422169,8,2195090,96,16332,12,4028,1,58706,1,3677,1,0,0,0,0,0,0,276238,1,60289,1,7134,1,0,0,0,0,0,0,0,0,16297,1,18,1,9570,1,4312,1,16315,1,9570,1,48,1,0,0,0,0,0,0,4495,1,5075,1,0,1
