step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,7779000,4495,9570,35.998295,,0,9,9,108,78961,5731,3808,7700039,16,156,721,1,125530,1,230,1,2079938,1,1198845,1,205900,1,4074957,1,13918,1,854169,1,20090,4,560716,4,102965,4,837306,4,1623540,8,2457038,108,0,0,7154,1,60210,1,3076,1,0,0,0,0,0,0,770693,1,169748,1,97073,1,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1,0,0,0,0,0,0,0,1,0,1,9570,1
1,5456500,4196,9570,35.993866,,0,8,8,96,40104,1874,1824,5416396,16,145,210,1,43416,1,60,1,1967534,1,448162,1,92955,1,2853287,1,10771,1,409675,1,11773,4,484774,4,81422,4,639332,4,1195168,8,1832675,96,0,0,3357,1,23276,1,2635,1,0,0,0,0,0,0,405076,1,28537,1,5270,1,0,0,0,0,0,0,0,0,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1,0,0,0,0,0,0,0,1,5075,1,4495,1
2,5236100,4142,9570,35.986713,,0,8,8,96,34051,1172,3347,5202049,16,145,80,1,28507,1,50,1,1921934,1,378142,1,89067,1,2774269,1,10000,1,285969,1,12234,4,480316,4,78777,4,646115,4,1240398,8,1883166,96,0,0,3126,1,23437,1,2725,1,0,0,0,0,0,0,347972,1,16723,1,5341,1,0,0,0,0,0,0,0,0,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1,0,0,0,0,0,0,0,1,5157,1,4413,1
3,5205900,4111,9570,35.976837,,0,8,8,96,33279,3226,1724,5172621,16,145,10,1,27715,1,50,1,1944839,1,342391,1,89658,1,2757867,1,10090,1,276079,1,12174,4,481708,4,79258,4,647278,4,1229085,8,1874639,96,0,0,3266,1,23106,1,2685,1,0,0,0,0,0,0,313113,1,15892,1,5281,1,0,0,0,0,0,0,0,0,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1,0,0,0,0,0,0,0,1,5389,1,4181,1
4,5143100,4100,9570,35.964233,,0,8,8,96,31751,962,3066,5111349,16,145,80,1,28236,1,60,1,1925110,1,344926,1,88586,1,2714380,1,9970,1,274696,1,11924,4,479564,4,78677,4,648941,4,1191941,8,1837816,96,0,0,2956,1,22124,1,2595,1,0,0,0,0,0,0,314325,1,17715,1,4930,1,0,0,0,0,0,0,0,0,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1,0,0,0,0,0,0,0,1,5440,1,4130,1
5,5120800,4087,9570,35.948902,,0,8,8,96,32617,1242,3327,5088183,16,145,10,1,28537,1,100,1,1926453,1,342071,1,89999,1,2690903,1,10110,1,268905,1,11954,4,478612,4,78506,4,627408,4,1196490,8,1820571,96,0,0,2986,1,22094,1,2705,1,0,0,0,0,0,0,312101,1,16002,1,4769,1,0,0,0,0,0,0,0,0,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1,0,0,0,0,0,0,0,1,5459,1,4111,1
6,5153500,4079,9570,35.93085,,0,8,8,96,32422,1102,3157,5121078,16,145,20,1,28647,1,40,1,1939438,1,345888,1,88366,1,2708539,1,10140,1,274336,1,12104,4,481778,4,79228,4,626005,4,1205518,8,1828367,96,0,0,3317,1,22515,1,2635,1,0,0,0,0,0,0,317401,1,16082,1,4820,1,0,0,0,0,0,0,0,0,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1,0,0,0,0,0,0,0,1,5474,1,4096,1
7,5395900,4073,9570,35.910072,,0,8,8,96,41267,5491,2055,5354633,16,128,20,1,28787,1,140,1,1943446,1,356630,1,88216,1,2927194,1,10200,1,337852,1,12976,4,511888,4,84478,4,686766,4,1256279,8,1940991,96,0,0,3086,1,24910,1,3467,1,0,0,0,0,0,0,326550,1,17455,1,4820,1,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1,0,0,0,0,0,0,0,1,5484,1,4086,1
8,5330100,4066,9570,35.88657,,0,8,8,96,33808,1323,1774,5296292,16,145,160,1,30531,1,50,1,1969649,1,371534,1,105520,1,2808718,1,10130,1,328524,1,12505,4,521518,4,79668,4,643099,4,1194336,8,1835662,96,0,0,2846,1,22194,1,2705,1,0,0,0,0,0,0,329170,1,26513,1,6022,1,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1,0,0,0,0,0,0,0,1,5493,1,4077,1
9,5149000,4061,9570,35.86034,,0,8,8,96,31609,1142,1784,5117391,16,145,40,1,28757,1,80,1,1933727,1,360647,1,87865,1,2696214,1,10060,1,270909,1,11974,4,481428,4,79248,4,622308,4,1200889,8,1821414,96,0,0,2946,1,22725,1,2645,1,0,0,0,0,0,0,331159,1,17204,1,4769,1,0,0,0,0,0,0,0,0,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1,0,0,0,0,0,0,0,1,5502,1,4068,1
10,5217100,4053,9570,35.831387,,0,8,8,96,31564,1193,1785,5185536,16,145,30,1,28807,1,90,1,1939649,1,348684,1,87644,1,2770502,1,10130,1,271510,1,11864,4,480656,4,79147,4,651947,4,1246680,8,1896842,96,0,0,2886,1,21934,1,2685,1,0,0,0,0,0,0,320618,1,16092,1,4579,1,0,0,0,0,0,0,0,0,15690,1,0,1,9570,1,4053,1,15690,1,9570,1,48,1,0,0,0,0,0,0,0,1,5506,1,4064,1
11,5245200,4054,9570,35.79971,,0,8,8,96,33652,1263,1724,5211548,16,145,60,1,28687,1,50,1,1939268,1,360447,1,87584,1,2785201,1,10250,1,284716,1,12094,4,482670,4,79468,4,652238,4,1243484,8,1893997,96,0,0,3016,1,23557,1,2695,1,0,0,0,0,0,0,328854,1,18377,1,4800,1,0,0,0,0,0,0,0,0,15715,1,0,1,9570,1,4054,1,15715,1,9570,1,48,1,0,0,0,0,0,0,0,1,5510,1,4060,1
12,5171700,4056,9570,35.765305,,0,8,8,96,33909,1032,1804,5137791,16,145,50,1,28356,1,50,1,1948857,1,338183,1,88266,1,2723839,1,10190,1,267001,1,12094,4,483081,4,79188,4,652077,4,1201991,8,1852264,96,0,0,2876,1,21874,1,2625,1,0,0,0,0,0,0,308454,1,17264,1,4800,1,0,0,0,0,0,0,0,0,15716,1,0,1,9570,1,4056,1,15716,1,9570,1,48,1,0,0,0,0,0,0,0,1,5509,1,4061,1
13,5164400,4055,9570,35.728176,,0,8,8,96,31619,1072,1814,5132781,16,145,10,1,28577,1,110,1,1935000,1,341089,1,87224,1,2730693,1,10080,1,280187,1,11763,4,482610,4,79679,4,625745,4,1222432,8,1846363,96,0,0,2866,1,21663,1,2675,1,0,0,0,0,0,0,312752,1,16312,1,4529,1,0,0,0,0,0,0,0,0,15731,1,0,1,9570,1,4055,1,15731,1,9570,1,48,1,0,0,0,0,0,0,0,1,5510,1,4060,1
