step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,306400,16,31,30.998297,,0,2,0,0,81377,5250,1613,225023,16,67,651,1,36211,1,250,1,15000,1,30420,1,27013,1,114505,1,972,1,49868,1,1683,4,4018,4,3397,4,18266,4,30390,8,0,0,47043,24,130,1,1303,1,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
1,134600,16,31,30.993937,,0,2,0,0,49192,651,501,85408,16,67,110,1,8196,1,30,1,761,1,14288,1,1162,1,60539,1,321,1,9449,1,240,4,2946,4,1152,4,15871,4,29939,8,0,0,45309,24,60,1,160,1,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
2,100000,16,31,30.987455,,0,2,0,0,26245,701,1884,73755,16,67,10,1,792,1,40,1,761,1,16052,1,1162,1,54617,1,321,1,2355,1,611,4,2765,4,1182,4,15771,4,30931,8,0,0,44818,24,70,1,160,1,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,31,1,16,1,63,1,31,1,0,1,0,0,0,0,0,0
3,94200,16,31,30.97999,,0,2,0,0,25755,471,521,68445,16,67,110,1,822,1,40,1,671,1,13637,1,932,1,51962,1,271,1,2084,1,250,4,2555,4,1042,4,15460,4,29799,8,0,0,44738,24,100,1,150,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
4,115900,16,31,30.972979,,0,2,0,0,27085,872,651,88815,16,67,190,1,922,1,50,1,942,1,19338,1,1503,1,65409,1,461,1,3036,1,361,4,2876,4,1423,4,19368,4,37143,8,0,0,55860,24,80,1,170,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
5,106900,16,31,30.966393,,0,2,0,0,21242,551,531,85658,16,67,40,1,812,1,30,1,741,1,20110,1,1052,1,62543,1,331,1,1914,1,271,4,2505,4,1222,4,19047,4,36762,8,0,0,55279,24,60,1,150,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
6,100200,16,31,30.961182,,0,2,0,0,20824,601,501,79376,16,67,10,1,621,1,20,1,561,1,14509,1,721,1,62693,1,240,1,1683,1,281,4,2445,4,1172,4,18967,4,37283,8,0,0,55750,24,40,1,160,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
7,104100,16,31,30.955942,,0,2,0,0,22610,2485,551,81490,16,67,10,1,601,1,30,1,531,1,13797,1,631,1,65629,1,261,1,1643,1,291,4,2495,4,1232,4,19689,4,37624,8,0,0,56762,24,30,1,100,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
8,99300,16,31,30.950468,,0,2,0,0,20435,551,481,78865,16,67,30,1,721,1,60,1,541,1,13717,1,661,1,62884,1,250,1,1673,1,341,4,2465,4,1232,4,19188,4,37263,8,0,0,55970,24,40,1,90,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
9,98000,16,31,30.945265,,0,2,0,0,19967,601,441,78033,16,67,20,1,611,1,30,1,501,1,13737,1,651,1,62222,1,261,1,1563,1,281,4,2445,4,1222,4,18987,4,36963,8,0,0,55509,24,40,1,80,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
10,99400,16,31,30.941706,,0,2,0,0,20485,2355,521,78915,16,67,40,1,571,1,30,1,511,1,13106,1,621,1,63765,1,271,1,1573,1,281,4,2465,4,1182,4,18937,4,36782,8,0,0,55199,24,40,1,120,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
11,97600,16,31,30.939552,,0,2,0,0,20308,541,501,77292,16,67,30,1,611,1,30,1,521,1,12895,1,631,1,62323,1,250,1,1463,1,321,4,2455,4,1232,4,18997,4,37103,8,0,0,55599,24,70,1,90,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
