step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,12744600,8555,9570,28.99835,1240,0,16,16,192,115557,33997,8157,12629043,16,249,1443,1,132270,1,210,1,592383,1,4609600,1,408312,1,6872131,1,12695,1,1394969,1,10410,4,624596,4,81690,4,1583879,4,3047894,8,4623616,192,0,0,8617,1,61330,1,3507,1,13166,1,1683,2,6393,1,0,0,0,0,0,0,40119,1,77662,1,405095,1,66821,1,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,0,1,1241,1,0,1,0,1,0,1,0,1,9570,1
1,7271900,5881,9570,28.995977,1240,0,16,13,156,51976,1543,6072,7219924,16,249,371,1,38987,1,240,1,324317,1,2434590,1,160134,1,4249873,1,11412,1,533608,1,7314,4,403412,4,69076,4,1079018,4,2086837,8,3112500,156,47283,36,5581,1,48385,1,3507,1,4078,1,1343,2,6172,1,0,0,0,0,0,0,5310,1,25420,1,247817,1,44818,1,18320,1,220,1,9570,1,5881,1,18540,1,9570,1,0,1,1241,1,0,1,0,1,3584,1,1015,1,4971,1
2,8822700,6836,9570,28.994898,1240,0,16,14,168,51220,1784,6553,8771480,16,249,230,1,25049,1,80,1,302664,1,3267725,1,186837,1,4977832,1,11062,1,643213,1,8056,4,455264,4,66661,4,1240856,4,2490980,8,3664594,168,60689,24,4709,1,53014,1,2785,1,3948,1,1373,2,5190,1,0,0,0,0,0,0,20661,1,26171,1,225903,1,29277,1,22023,1,361,1,9570,1,6836,1,22384,1,9570,1,0,1,1240,1,1,1,1,1,1991,1,1364,1,6215,1
3,8731800,6824,9570,28.994986,1240,0,16,14,168,55857,1513,5932,8675943,16,249,230,1,25119,1,120,1,283046,1,3075007,1,193911,1,5087448,1,11062,1,816192,1,8346,4,474712,4,66751,4,1235526,4,2420161,8,3606941,168,42814,24,4399,1,46622,1,2715,1,4198,1,1453,2,4860,1,0,0,0,0,0,0,5741,1,25250,1,224962,1,26542,1,21641,1,278,1,9570,1,6824,1,21919,1,9570,1,0,1,1240,1,1,1,0,1,2987,1,1643,1,4940,1
4,6745200,6785,9570,28.995104,1240,0,16,14,168,52501,1443,4249,6692699,16,249,230,1,24779,1,150,1,280871,1,1230806,1,218339,1,4926502,1,11022,1,695065,1,7835,4,461777,4,66440,4,1223863,4,2409019,8,3598444,168,30189,24,4369,1,42083,1,2755,1,5581,1,1383,2,4890,1,0,0,0,0,0,0,5441,1,23977,1,223499,1,27614,1,20995,1,186,1,9570,1,6785,1,21181,1,9570,1,0,1,1240,1,1,1,0,1,6965,1,1922,1,683,1
5,6636400,6898,9570,28.994875,1240,0,16,14,168,52815,1443,4109,6583585,16,249,160,1,26502,1,220,1,278978,1,1075932,1,203730,1,4986590,1,11473,1,682199,1,8196,4,463981,4,65619,4,1237820,4,2454519,8,3648993,168,39237,24,4449,1,53705,1,3367,1,4108,1,1643,2,5541,1,0,0,0,0,0,0,4970,1,24137,1,220603,1,29007,1,21146,1,246,1,9570,1,6898,1,21392,1,9570,1,0,1,1240,1,1,1,0,1,7282,1,1916,1,372,1
6,6954600,6945,9570,28.994629,1240,0,16,14,168,52359,1753,4379,6902241,16,249,30,1,25821,1,70,1,274900,1,995434,1,210644,1,5384040,1,11302,1,839849,1,8998,4,549068,4,70188,4,1318869,4,2521831,8,3791173,168,45149,24,4769,1,52303,1,3006,1,5481,1,2064,2,5862,1,0,0,0,0,0,0,5531,1,23967,1,217327,1,27865,1,21376,1,293,1,9570,1,6945,1,21669,1,9570,1,0,1,1240,1,1,1,0,1,7417,1,1913,1,240,1
7,6957000,6928,9570,28.99459,1240,0,16,14,168,42846,1332,4299,6914154,16,249,180,1,40890,1,130,1,378473,1,1212300,1,214321,1,5056287,1,11573,1,763479,1,7936,4,463109,4,65599,4,1238101,4,2452775,8,3636488,168,50088,24,4789,1,45169,1,2745,1,3928,1,1503,2,5821,1,0,0,0,0,0,0,8276,1,32654,1,293596,1,43776,1,21387,1,296,1,9570,1,6928,1,21683,1,9570,1,0,1,1240,1,1,1,0,1,7472,1,1891,1,207,1
8,7139100,6912,9570,28.994543,1240,0,16,14,168,52237,1613,4570,7086863,16,249,271,1,25390,1,140,1,270932,1,976116,1,290921,1,5511751,1,11342,1,950225,1,8707,4,540000,4,70007,4,1408806,4,2451052,8,3803276,168,52012,24,4499,1,60298,1,3026,1,5711,1,2184,2,5621,1,0,0,0,0,0,0,4950,1,24378,1,213429,1,27855,1,21357,1,304,1,9570,1,6912,1,21661,1,9570,1,0,1,1240,1,1,1,0,1,7530,1,1870,1,170,1
9,6812700,6950,9570,28.99441,1240,0,16,15,180,40866,1924,4409,6771834,16,249,10,1,37173,1,401,1,345558,1,1105621,1,194311,1,5076797,1,11963,1,755613,1,7885,4,463139,4,66180,4,1252379,4,2466362,8,3696386,180,17945,12,4419,1,44798,1,2695,1,4479,1,1322,2,5601,1,0,0,0,0,0,0,7645,1,31051,1,264139,1,42523,1,21690,1,87,1,9570,1,6950,1,21777,1,9570,1,0,1,1240,1,1,1,0,1,7573,1,1854,1,143,1
