step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,6650700,4495,9570,35.998295,,0,9,9,108,67724,6472,3757,6582976,16,154,1323,1,105081,1,621,1,1873005,1,917922,1,169584,1,3500662,1,14778,1,1389913,1,14488,4,657846,4,88910,4,355889,4,632557,8,984690,108,0,0,6042,1,345650,1,2896,1,0,0,0,0,0,0,651203,1,131731,1,20108,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1
1,4909300,4196,9570,35.993866,,0,8,8,96,36679,2916,1944,4872621,16,142,40,1,33604,1,40,1,1868377,1,422266,1,90523,1,2444667,1,13105,1,773527,1,12063,4,572092,4,78450,4,274424,4,491378,8,763858,96,0,0,5370,1,231863,1,2585,1,0,0,0,0,0,0,395876,1,17664,1,4529,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1
2,4938100,4142,9570,35.986713,,0,8,8,96,37265,1393,4719,4900835,16,142,10,1,24547,1,130,1,1876352,1,512629,1,111884,1,2361889,1,13396,1,792553,1,11692,4,569036,4,78029,4,260247,4,487230,8,742758,96,0,0,5330,1,153733,1,2645,1,0,0,0,0,0,0,478864,1,23926,1,5310,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1
3,4815500,4111,9570,35.976837,,0,8,8,96,33091,1212,3797,4782409,16,142,30,1,24837,1,50,1,1881692,1,417236,1,87487,1,2358041,1,13035,1,758849,1,12053,4,566652,4,78630,4,279313,4,521205,8,796721,96,0,0,5310,1,132182,1,2635,1,0,0,0,0,0,0,391638,1,18365,1,4248,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1
4,4821800,4100,9570,35.964233,,0,8,8,96,36746,1042,3587,4785054,16,142,10,1,24417,1,50,1,1877644,1,419511,1,87878,1,2362470,1,13075,1,764559,1,12113,4,565940,4,78640,4,273793,4,530633,8,800839,96,0,0,5300,1,127814,1,2635,1,0,0,0,0,0,0,394443,1,17413,1,3847,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1
5,4761500,4087,9570,35.948902,,0,8,8,96,35078,1172,4218,4726422,16,142,110,1,24377,1,40,1,1879448,1,407277,1,84541,1,2317504,1,13125,1,753639,1,12093,4,569317,4,78129,4,263483,4,503361,8,762626,96,0,0,5320,1,128385,1,2605,1,0,0,0,0,0,0,380957,1,18696,1,3837,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1
6,4738800,4079,9570,35.93085,,0,8,8,96,32466,1152,1814,4706334,16,142,110,1,24497,1,40,1,1877504,1,413940,1,84541,1,2292717,1,12985,1,766694,1,12023,4,564187,4,78219,4,258313,4,479305,8,735804,96,0,0,5290,1,124928,1,2605,1,0,0,0,0,0,0,388341,1,17764,1,4929,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1
7,4944400,4073,9570,35.910072,,0,8,8,96,40689,1242,2284,4903711,16,142,150,1,29997,1,60,1,2014305,1,435131,1,84311,1,2327042,1,12714,1,749781,1,12293,4,565019,4,77949,4,283020,4,501137,8,781873,96,0,0,5310,1,128666,1,2625,1,0,0,0,0,0,0,409742,1,17714,1,3727,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1
8,4883400,4066,9570,35.88657,,0,8,8,96,32781,1152,1884,4850619,16,142,20,1,29887,1,60,1,2006160,1,403500,1,83920,1,2314047,1,13025,1,761303,1,12354,4,564267,4,77929,4,269174,4,484044,8,751334,96,0,0,5330,1,135619,1,2875,1,0,0,0,0,0,0,378903,1,17022,1,3807,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1
9,4788000,4061,9570,35.86034,,0,8,8,96,36650,1132,1954,4751350,16,142,30,1,24777,1,100,1,1876823,1,408550,1,84982,1,2343053,1,13035,1,756163,1,12093,4,565550,4,78159,4,276327,4,513260,8,787634,96,0,0,5320,1,132423,1,2625,1,0,0,0,0,0,0,383823,1,16311,1,4659,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1
10,4812200,4053,9570,35.831387,,0,8,8,96,33187,1132,1934,4779013,16,142,100,1,24587,1,60,1,1879037,1,410504,1,92577,1,2359103,1,13045,1,764499,1,11502,4,565099,4,78069,4,272340,4,528719,8,799125,96,0,0,5300,1,129798,1,2645,1,0,0,0,0,0,0,387309,1,15650,1,3627,1,15690,1,0,1,9570,1,4053,1,15690,1,9570,1,48,1
11,4710200,4054,9570,35.79971,,0,8,8,96,33843,1132,1854,4676357,16,142,70,1,24507,1,70,1,1877053,1,390225,1,92697,1,2278560,1,13175,1,752306,1,11001,4,566441,4,77698,4,254155,4,481569,8,733871,96,0,0,5330,1,126311,1,2615,1,0,0,0,0,0,0,365868,1,17864,1,3667,1,15715,1,0,1,9570,1,4054,1,15715,1,9570,1,48,1
12,4768000,4056,9570,35.765305,,0,8,8,96,33322,1162,2045,4734678,16,142,30,1,24627,1,20,1,1908223,1,400344,1,83840,1,2304279,1,13315,1,767896,1,12093,4,571381,4,78360,4,258654,4,476109,8,732718,96,0,0,5380,1,130619,1,2625,1,0,0,0,0,0,0,375888,1,15910,1,4659,1,15716,1,0,1,9570,1,4056,1,15716,1,9570,1,48,1
13,4763400,4055,9570,35.728176,,0,8,8,96,31838,1122,1794,4731562,16,142,70,1,24908,1,30,1,1895739,1,404272,1,84271,1,2309018,1,13255,1,759630,1,11963,4,569507,4,78079,4,266499,4,486919,8,751624,96,0,0,5340,1,127383,1,2575,1,0,0,0,0,0,0,378533,1,18325,1,3657,1,15731,1,0,1,9570,1,4055,1,15731,1,9570,1,48,1
14,4837500,4060,9570,35.688324,,0,8,8,96,32708,1062,1934,4804792,16,142,30,1,24747,1,80,1,1894687,1,408750,1,84622,1,2378370,1,13506,1,769559,1,12123,4,571260,4,78520,4,281437,4,531715,8,811219,96,0,0,5330,1,124758,1,2605,1,0,0,0,0,0,0,383252,1,17774,1,3867,1,15731,1,0,1,9570,1,4060,1,15731,1,9570,1,48,1
15,5032000,4057,9570,35.64575,,0,8,8,96,41884,1423,2134,4990116,16,142,160,1,30308,1,80,1,1989287,1,447073,1,85143,1,2425290,1,12774,1,790299,1,11702,4,570309,4,78650,4,293200,4,538458,8,829523,96,0,0,5350,1,133264,1,2635,1,0,0,0,0,0,0,425071,1,15379,1,3587,1,15734,1,0,1,9570,1,4057,1,15734,1,9570,1,48,1
16,4941400,4055,9570,35.600445,,0,8,8,96,36667,1132,1994,4904733,16,142,150,1,30558,1,20,1,1979539,1,424430,1,85654,1,2371246,1,13135,1,766373,1,12163,4,568135,4,78410,4,278061,4,530212,8,806279,96,0,0,5320,1,128816,1,2625,1,0,0,0,0,0,0,396928,1,19838,1,3657,1,15727,1,0,1,9570,1,4055,1,15727,1,9570,1,48,1
