step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,307300,16,31,30.998297,,0,2,0,0,70433,6312,741,236867,16,67,1062,1,40831,1,250,1,4809,1,33536,1,28466,1,125608,1,2305,1,53415,1,1784,4,2645,4,3076,4,21102,4,36853,8,0,0,57213,24,150,1,190,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
1,117600,16,31,30.993937,,0,2,0,0,24827,611,481,92773,16,67,40,1,4429,1,30,1,691,1,16713,1,1062,1,69527,1,281,1,7916,1,180,4,2395,4,1293,4,19418,4,37444,8,0,0,56381,24,90,1,130,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
2,103300,16,31,30.987455,,0,2,0,0,20437,531,2264,82863,16,67,100,1,681,1,30,1,591,1,16412,1,802,1,63946,1,301,1,1713,1,311,4,2405,4,1242,4,19258,4,38255,8,0,0,55249,24,70,1,110,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,31,1,16,1,63,1,31,1,0,1
3,99700,16,31,30.97999,,0,2,0,0,19562,541,521,80138,16,67,40,1,621,1,30,1,511,1,15511,1,772,1,62363,1,291,1,1723,1,240,4,2355,4,1273,4,18927,4,36983,8,0,0,55389,24,140,1,140,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
4,98100,16,31,30.972979,,0,2,0,0,18944,541,501,79156,16,67,20,1,611,1,40,1,481,1,14809,1,651,1,62283,1,261,1,1763,1,271,4,2385,4,1283,4,18977,4,36863,8,0,0,55339,24,80,1,80,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
5,99200,16,31,30.966393,,0,2,0,0,18381,561,491,80819,16,67,40,1,601,1,10,1,491,1,16723,1,641,1,62052,1,261,1,1723,1,190,4,2986,4,1242,4,18777,4,36402,8,0,0,54688,24,70,1,70,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
6,97200,16,31,30.961182,,0,2,0,0,19136,531,521,78064,16,67,40,1,611,1,10,1,501,1,14108,1,631,1,61862,1,301,1,1633,1,170,4,2375,4,1212,4,18897,4,36893,8,0,0,55269,24,40,1,80,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
7,100700,16,31,30.955942,,0,2,0,0,20181,1874,491,80519,16,67,10,1,591,1,20,1,481,1,13937,1,701,1,64497,1,281,1,1673,1,220,4,2395,4,1222,4,19458,4,37474,8,0,0,56441,24,70,1,80,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
8,85700,16,31,30.950468,,0,2,0,0,18307,371,401,67393,16,67,40,1,691,1,20,1,531,1,13557,1,671,1,51652,1,230,1,1713,1,240,4,2054,4,1052,4,16322,4,29779,8,0,0,45700,24,30,1,60,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
9,79800,16,31,30.945265,,0,2,0,0,17187,461,391,62613,16,67,50,1,481,1,20,1,401,1,11212,1,511,1,49738,1,200,1,1222,1,150,4,1954,4,1072,4,15160,4,29578,8,0,0,44347,24,40,1,60,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
