step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,17440800,4495,9570,35.998295,,0,9,9,108,102605,5100,3677,17338195,16,158,862,1,124352,1,261,1,508889,1,2673086,1,133610,1,13883159,1,13977,1,562654,1,8917,4,539950,4,67201,4,4284850,4,8388668,8,12669840,108,0,0,4589,1,18716,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,44667,1,73503,1,335723,1,50047,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,1241,1,0,1,0,1
1,15341200,4196,9570,35.993866,,0,8,8,96,133236,1553,2294,15207964,16,146,200,1,47102,1,140,1,371111,1,2471575,1,121075,1,12184046,1,12715,1,405709,1,7705,4,532345,4,64866,4,3846968,4,7300883,8,11145557,96,0,0,2986,1,18516,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,6422,1,30930,1,307969,1,25359,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,1241,1,0,1,0,1
2,14978300,4142,9570,35.986713,,0,8,8,96,171466,1543,5040,14806834,16,146,170,1,32974,1,50,1,381031,1,2397431,1,107649,1,11871438,1,16091,1,318529,1,7384,4,482157,4,64335,4,3715172,4,7256657,8,10966789,96,0,0,2795,1,20289,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,31862,1,29297,1,284132,1,34948,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,1240,1,1,1,1,1
3,14990500,4111,9570,35.976837,,0,8,8,96,111696,3417,2706,14878804,16,146,140,1,34487,1,120,1,350020,1,2387902,1,113350,1,11974709,1,18075,1,322156,1,7665,4,501976,4,64175,4,3799466,4,7248671,8,11045432,96,0,0,2775,1,21893,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,6573,1,27273,1,280986,1,34768,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,1240,1,1,1,0,1
4,14759100,4100,9570,35.964233,,0,8,8,96,93480,1232,4950,14665620,16,146,90,1,34357,1,120,1,285625,1,2567551,1,84083,1,11680948,1,12845,1,258623,1,7525,4,475474,4,64896,4,3668712,4,7181511,8,10845273,96,0,0,2725,1,17755,1,2495,1,0,0,0,0,0,0,0,0,0,0,0,0,8136,1,26381,1,222022,1,28455,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,1240,1,1,1,0,1
5,14924900,4087,9570,35.948902,,0,8,8,96,164977,4449,2966,14759923,16,146,160,1,33154,1,80,1,334731,1,2457077,1,107269,1,11809898,1,17554,1,269534,1,7505,4,471717,4,64596,4,3759178,4,7200528,8,10956740,96,0,0,2805,1,26942,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,9789,1,28225,1,261458,1,34938,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,1240,1,1,1,0,1
6,14828000,4079,9570,35.93085,,0,8,8,96,162901,1293,2315,14665099,16,146,411,1,38515,1,130,1,354780,1,2327976,1,106317,1,11820930,1,16041,1,298651,1,8256,4,473561,4,65477,4,3696316,4,7245846,8,10939847,96,0,0,2695,1,26271,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,6262,1,30299,1,281948,1,35719,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,1240,1,1,1,0,1
7,15044800,4073,9570,35.910072,,0,8,8,96,140125,1443,2225,14904675,16,146,140,1,33275,1,802,1,279824,1,2521281,1,85266,1,11964689,1,19398,1,321285,1,7545,4,504922,4,64716,4,3856307,4,7185288,8,11039370,96,0,0,2856,1,17815,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,6062,1,28205,1,216842,1,28095,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
8,14908800,4066,9570,35.88657,,0,8,8,96,128056,1493,2255,14780744,16,146,150,1,38314,1,120,1,352295,1,2280163,1,115905,1,11981101,1,12695,1,310544,1,7555,4,504581,4,64846,4,3889511,4,7179627,8,11066884,96,0,0,2775,1,17654,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,6322,1,29718,1,280896,1,34958,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
9,14935900,4061,9570,35.86034,,0,8,8,96,170406,1303,2515,14765494,16,146,170,1,33144,1,130,1,345672,1,2498206,1,105816,1,11766544,1,15811,1,268783,1,7324,4,472609,4,64566,4,3706736,4,7219525,8,10923746,96,0,0,3387,1,19738,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,9899,1,28285,1,271858,1,35218,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,1240,1,1,1,0,1
