step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,474100,16,31,30.998297,,0,2,0,0,84054,8617,3256,390046,16,67,1563,1,52241,1,411,1,8737,1,55488,1,40849,1,229936,1,822,1,137496,1,2846,4,5380,4,4108,4,28405,4,39917,8,0,0,65066,24,90,1,2906,1,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
1,128800,16,31,30.993937,,0,2,0,0,29087,671,631,99713,16,67,220,1,5621,1,120,1,792,1,18055,1,1343,1,73192,1,371,1,4238,1,261,4,3096,4,1293,4,20690,4,39607,8,0,0,59666,24,50,1,3226,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
2,115500,16,31,30.987455,,0,2,0,0,21829,551,2254,93671,16,67,20,1,942,1,50,1,872,1,20229,1,1132,1,70176,1,250,1,5871,1,371,4,4519,4,1473,4,19267,4,37202,8,0,0,54215,24,100,1,751,1,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,31,1,16,1,63,1,31,1,0,1
3,100600,16,31,30.97999,,0,2,0,0,18471,531,741,82129,16,67,10,1,681,1,30,1,571,1,14959,1,812,1,64806,1,261,1,4759,1,271,4,4348,4,1353,4,17885,4,34687,8,0,0,51830,24,90,1,822,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
4,100100,16,31,30.972979,,0,2,0,0,18512,511,671,81588,16,67,30,1,631,1,20,1,551,1,14518,1,771,1,64816,1,250,1,4669,1,281,4,4338,4,1353,4,17794,4,34777,8,0,0,51901,24,80,1,962,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
5,101800,16,31,30.966393,,0,2,0,0,18428,521,631,83372,16,67,30,1,621,1,20,1,531,1,16522,1,771,1,64615,1,261,1,4589,1,250,4,4368,4,1373,4,17714,4,34717,8,0,0,51800,24,60,1,962,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
6,99100,16,31,30.961182,,0,2,0,0,18344,521,691,80756,16,67,20,1,671,1,20,1,551,1,13777,1,751,1,64725,1,240,1,4619,1,281,4,4308,4,1333,4,17764,4,34888,8,0,0,51961,24,60,1,882,1,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
7,104900,16,31,30.955942,,0,2,0,0,21468,2304,711,83432,16,67,40,1,651,1,10,1,531,1,13346,1,761,1,67841,1,250,1,4639,1,271,4,4368,4,1403,4,18406,4,35459,8,0,0,53153,24,70,1,852,1,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
8,97800,16,31,30.950468,,0,2,0,0,18276,551,651,79524,16,67,30,1,721,1,20,1,551,1,12444,1,731,1,64786,1,240,1,4439,1,291,4,4308,4,1353,4,18085,4,34837,8,0,0,52271,24,70,1,782,1,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
9,97600,16,31,30.945265,,0,2,0,0,18276,521,711,79324,16,67,10,1,621,1,20,1,531,1,12965,1,731,1,64204,1,240,1,4479,1,271,4,4368,4,1363,4,17694,4,34617,8,0,0,51600,24,60,1,761,1,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
