Frame, Time (ms)
0, 6.1468
1, 0.9717
2, 0.8986
3, 0.9049
4, 0.8964
5, 0.8911
6, 0.8767
7, 0.8287
8, 0.8273
9, 0.8252
10, 0.8268
11, 0.8307
12, 0.8292
13, 0.8231
14, 0.8261
15, 0.8235
16, 0.8212
17, 0.8224
18, 0.8158
19, 1.2809
20, 1.166
21, 1.2041
22, 1.2628
23, 1.28
24, 1.2331
25, 1.1623
26, 1.1449
27, 1.5951
28, 1.6723
29, 2.2036
30, 2.0132
31, 1.6672
32, 1.5611
33, 1.9574
34, 2.5451
35, 2.6968
36, 2.4397
37, 2.0752
38, 2.28
39, 2.9447
40, 2.8885
41, 2.8116
42, 2.4786
43, 2.6435
44, 3.2958
45, 2.911
46, 3.0882
47, 3.192
48, 3.3725
49, 2.665
50, 3.1834
51, 3.359
52, 3.5382
53, 2.9041
54, 3.0218
55, 3.3361
56, 3.4491
57, 3.0728
58, 3.2223
59, 3.1981
60, 2.9185
61, 3.1963
62, 2.9988
63, 2.7693
64, 2.9533
65, 2.9056
66, 2.7611
67, 2.8496
68, 2.7373
69, 2.6644
70, 2.7816
71, 2.8933
72, 2.6907
73, 2.759
74, 2.7143
75, 2.6421
76, 2.6211
77, 2.7337
78, 2.5919
79, 2.5577
80, 2.5112
81, 2.5125
82, 2.5071
83, 2.7629
84, 2.6846
85, 2.6799
86, 2.6598
87, 2.5628
88, 2.5785
89, 2.7546
90, 2.6658
91, 2.6636
92, 2.6928
93, 2.5671
94, 2.8475
95, 3.3207
96, 2.8319
97, 2.8451
98, 2.4765
99, 2.495
100, 2.5953
101, 2.7563
102, 2.8547
103, 2.6479
104, 2.6398
105, 2.7216
106, 2.6008
107, 2.5407
108, 2.4829
109, 2.4529
110, 2.4796
111, 2.4396
112, 2.4359
113, 2.5633
114, 2.4942
115, 2.4461
116, 2.4293
117, 2.4638
118, 2.4627
119, 2.6538
120, 2.4749
121, 2.481
122, 2.4519
123, 2.4601
124, 2.4498
125, 2.4841
126, 2.456
127, 2.4724
128, 2.4434
129, 2.445
130, 2.467
131, 2.4903
132, 2.4833
133, 2.458
134, 2.4408
135, 2.469
136, 2.4495
137, 2.4395
138, 2.4558
139, 2.4533
140, 2.4503
141, 2.4542
142, 2.4617
143, 2.4607
144, 2.4606
145, 2.4565
146, 2.4599
147, 2.4575
148, 2.4531
149, 2.4446
150, 2.4389
151, 2.4605
152, 2.46
153, 2.4575
154, 2.4433
155, 2.4409
156, 2.4374
157, 2.5486
158, 2.4695
159, 2.4548
160, 2.4429
161, 2.4843
162, 2.4373
163, 2.4487
164, 2.4551
165, 2.427
166, 2.4231
167, 2.436
168, 2.4374
169, 2.4398
170, 2.5832
171, 2.7905
172, 2.4896
173, 2.4691
174, 2.4489
175, 2.4404
176, 2.5179
177, 2.6376
178, 2.4223
179, 2.438
180, 2.4413
181, 2.4254
182, 2.4148
183, 2.4644
184, 2.435
185, 2.42
186, 2.411
187, 2.4252
188, 2.4354
189, 2.4546
190, 2.4225
191, 2.4322
192, 2.4596
193, 2.4383
194, 2.4299
195, 2.4265
196, 2.5866
197, 2.4453
198, 2.4436
199, 2.4249
200, 2.4411
201, 2.4401
202, 2.4988
203, 2.465
204, 2.4439
205, 2.4205
206, 2.4197
207, 2.4263
208, 2.4682
209, 2.4423
210, 2.4281
211, 2.4652
212, 2.4478
213, 2.4731
214, 2.417
215, 2.4717
216, 2.4198
217, 2.4415
218, 2.431
219, 2.4413
220, 2.4468
221, 2.4688
222, 2.501
223, 2.4729
224, 2.4369
225, 2.4273
226, 2.4358
227, 2.4369
228, 2.4959
229, 2.4572
230, 2.4543
231, 2.4566
232, 2.4388
233, 2.4519
234, 2.4596
235, 2.4502
236, 2.4319
237, 2.4459
238, 2.4726
239, 2.4886
240, 2.4483
241, 2.4729
242, 2.4579
243, 2.4687
244, 2.454
245, 2.4493
246, 2.4529
247, 2.513
248, 2.4646
249, 2.4519
250, 2.4682
251, 2.5283
252, 2.6732
253, 2.5999
254, 2.466
255, 2.4879
256, 2.4589
257, 2.4505
258, 2.4599
259, 2.4742
260, 2.4614
261, 2.4627
262, 2.5098
263, 2.474
264, 2.4711
265, 2.4715
266, 2.5011
267, 2.4799
268, 2.4686
269, 2.4714
270, 2.4609
271, 2.4731
272, 2.5814
273, 2.5321
274, 2.491
275, 2.5103
276, 2.4661
277, 2.4693
278, 2.5009
279, 2.4741
280, 2.4562
281, 2.4736
282, 2.4718
283, 2.4782
284, 2.5031
285, 2.5919
286, 2.5695
287, 2.5142
288, 2.4838
289, 2.4833
290, 2.4748
291, 2.6545
292, 2.4893
293, 2.488
294, 2.493
295, 2.4967
296, 2.4763
297, 2.6104
298, 2.4782
299, 2.4735
300, 2.4855
301, 2.5053
302, 2.4623
303, 2.5375
304, 2.571
305, 2.5395
306, 2.4919
307, 2.4741
308, 2.4942
309, 2.5051
310, 2.5449
311, 2.5152
312, 2.4926
313, 2.5057
314, 2.4783
315, 2.4831
316, 2.4974
317, 2.4977
318, 2.4991
319, 2.4902
320, 2.4756
321, 2.4921
322, 2.5001
323, 2.4828
324, 2.4798
325, 2.4827
326, 2.4937
327, 2.4927
328, 2.476
329, 2.5251
330, 2.496
331, 2.4892
332, 2.4793
333, 2.4936
334, 2.501
335, 2.5302
336, 2.4966
337, 2.5058
338, 2.4832
339, 2.4862
340, 2.472
341, 2.5548
342, 2.4939
343, 2.4899
344, 2.4919
345, 2.502
346, 2.4813
347, 2.5022
348, 2.484
349, 2.4779
350, 2.4958
351, 2.5139
352, 2.4783
353, 2.4955
354, 2.5124
355, 2.4961
356, 2.4907
357, 2.4968
358, 2.4801
359, 2.5018
360, 2.4941
361, 2.4822
362, 2.4732
363, 2.4863
364, 2.4854
365, 2.4796
366, 2.525
367, 2.4809
368, 2.5182
369, 2.49
370, 2.4862
371, 2.498
372, 2.5351
373, 2.5094
374, 2.4829
375, 2.5058
376, 2.4634
377, 2.4797
378, 2.5531
379, 2.5238
380, 2.477
381, 2.4883
382, 2.4704
383, 2.4854
384, 2.4949
385, 2.5055
386, 2.4625
387, 2.487
388, 2.4652
389, 2.48
390, 2.4714
391, 2.4652
392, 2.4824
393, 2.4924
394, 2.481
395, 2.4928
396, 2.4794
397, 2.5851
398, 2.6267
399, 2.5583
400, 2.4946
401, 2.4993
402, 2.5081
403, 2.6674
404, 2.5819
405, 2.5139
406, 2.5804
407, 2.4872
408, 2.4814
409, 2.5212
410, 2.4843
411, 2.4779
412, 2.4798
413, 2.4888
