step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,4265600,4495,9570,35.998295,,0,9,9,108,181438,8507,3798,4084162,16,143,1433,1,132112,1,261,1,545071,1,1157256,1,193043,1,2043073,1,11914,1,806490,1,15541,4,334814,4,94507,4,274064,4,467608,8,737874,108,0,0,5250,1,33386,1,2906,1,0,0,0,0,0,0,753725,1,210117,1,60771,1,52875,1,87073,1,345986,1,51121,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1,1241,1,0,1,0,1,0,1,0,1,9570,1
1,2258200,4196,9570,35.993866,,0,8,8,96,35821,2595,1563,2222379,16,152,200,1,37524,1,130,1,340706,1,389773,1,87293,1,1355709,1,11042,1,357830,1,11813,4,284394,4,78396,4,207321,4,384292,8,590051,96,0,0,2836,1,23677,1,2555,1,0,0,0,0,0,0,354303,1,21713,1,5180,1,9018,1,25370,1,249786,1,55901,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1,1241,1,0,1,0,1,0,1,5075,1,4495,1
2,2049300,4142,9570,35.986713,,0,8,8,96,32459,1232,2867,2016841,16,152,20,1,26923,1,130,1,292039,1,330215,1,86221,1,1270480,1,10811,1,287340,1,12134,4,279184,4,78576,4,201199,4,381858,8,580190,96,0,0,3176,1,23216,1,2565,1,0,0,0,0,0,0,298713,1,17174,1,5361,1,14619,1,22134,1,225588,1,29478,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1,1240,1,1,1,1,1,0,1,5157,1,4413,1
3,2120800,4111,9570,35.976837,,0,8,8,96,31976,1142,3026,2088824,16,152,110,1,27154,1,20,1,275266,1,376176,1,91672,1,1307043,1,11383,1,295366,1,12505,4,296699,4,78035,4,219265,4,374333,8,590571,96,0,0,3196,1,23958,1,2545,1,0,0,0,0,0,0,344473,1,17485,1,5000,1,4940,1,22795,1,218343,1,29018,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5389,1,4181,1
4,2129600,4100,9570,35.964233,,0,8,8,96,31808,1132,2866,2097792,16,152,100,1,27374,1,100,1,268372,1,327300,1,100600,1,1363184,1,10761,1,320937,1,12705,4,331337,4,81031,4,204275,4,383801,8,585211,96,0,0,2856,1,22525,1,2585,1,0,0,0,0,0,0,293542,1,18948,1,4860,1,4950,1,22825,1,211299,1,29028,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5440,1,4130,1
5,1997300,4087,9570,35.948902,,0,8,8,96,31130,1122,5481,1966170,16,152,40,1,27675,1,110,1,270316,1,326919,1,83836,1,1246192,1,11082,1,279424,1,12044,4,271919,4,78466,4,204516,4,369683,8,568718,96,0,0,3347,1,23056,1,2615,1,0,0,0,0,0,0,296919,1,16523,1,4840,1,4790,1,23296,1,212772,1,29308,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5459,1,4111,1
6,2282500,4079,9570,35.93085,,0,8,8,96,34491,1433,1934,2248009,16,152,40,1,27304,1,40,1,270346,1,326137,1,120188,1,1492501,1,11453,1,372038,1,13717,4,356778,4,83425,4,213484,4,413991,8,625541,96,0,0,5942,1,28497,1,3196,1,0,0,0,0,0,0,288913,1,20421,1,5010,1,4830,1,22344,1,212912,1,30070,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5474,1,4096,1
7,2368800,4073,9570,35.910072,,0,8,8,96,35967,1373,1734,2332833,16,152,40,1,38256,1,60,1,356357,1,319839,1,119227,1,1488192,1,10862,1,372860,1,13928,4,392990,4,85439,4,209335,4,381437,8,589038,96,0,0,3186,1,25050,1,2595,1,0,0,0,0,0,0,283457,1,19619,1,4910,1,8056,1,28527,1,268212,1,51192,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5484,1,4086,1
8,2076500,4066,9570,35.88657,,0,8,8,96,41242,1283,1603,2035258,16,152,160,1,34689,1,50,1,361647,1,312199,1,94698,1,1221844,1,9970,1,279755,1,12244,4,284274,4,78546,4,188975,4,349764,8,537135,96,0,0,2725,1,21633,1,2645,1,0,0,0,0,0,0,281749,1,16723,1,4779,1,7284,1,26202,1,280547,1,47204,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5493,1,4077,1
9,1957300,4061,9570,35.86034,,0,8,8,96,31840,1142,1623,1925460,16,152,160,1,30180,1,60,1,282180,1,297811,1,86231,1,1217796,1,11042,1,276328,1,11823,4,269725,4,78365,4,204115,4,347620,8,550111,96,0,0,2635,1,23426,1,2615,1,0,0,0,0,0,0,266529,1,17705,1,4619,1,4970,1,22264,1,224746,1,29929,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5502,1,4068,1
