step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,7385400,4495,9570,35.998295,,0,9,9,108,54202,6072,3567,7331198,16,154,761,1,132977,1,230,1,2056200,1,997195,1,198122,1,3933799,1,11913,1,783432,1,18516,4,625748,4,99362,4,822263,4,1521036,8,2339732,108,0,0,6773,1,47792,1,2805,1,0,0,0,0,0,0,657229,1,136564,1,84533,1,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1,0,0,0,0,0,0
1,5424600,4196,9570,35.993866,,0,8,8,96,33212,2715,1643,5391388,16,142,271,1,37192,1,90,1,1934114,1,493763,1,90334,1,2824783,1,10841,1,349114,1,12093,4,483974,4,78471,4,652610,4,1217460,8,1868427,96,0,0,2986,1,22744,1,2615,1,0,0,0,0,0,0,465609,1,20379,1,4669,1,0,0,0,0,0,0,0,0,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1,0,0,0,0,0,0
2,5197900,4142,9570,35.986713,,0,8,8,96,32418,1132,3497,5165482,16,142,30,1,25239,1,50,1,1952850,1,407787,1,85415,1,2683120,1,10991,1,278267,1,12204,4,478965,4,78712,4,621049,4,1184166,8,1801718,96,0,0,3096,1,22894,1,2635,1,0,0,0,0,0,0,385073,1,15610,1,4228,1,0,0,0,0,0,0,0,0,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1,0,0,0,0,0,0
3,5195400,4111,9570,35.976837,,0,8,8,96,31561,1112,2946,5163839,16,142,80,1,25118,1,100,1,1942891,1,412106,1,86307,1,2686436,1,10801,1,277866,1,12214,4,479416,4,79233,4,619987,4,1188184,8,1805225,96,0,0,2815,1,22974,1,2635,1,0,0,0,0,0,0,385584,1,18726,1,4970,1,0,0,0,0,0,0,0,0,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1,0,0,0,0,0,0
4,5264800,4100,9570,35.964233,,0,8,8,96,32148,1233,2866,5232652,16,142,90,1,25118,1,30,1,1951217,1,403880,1,84102,1,2757153,1,11061,1,276083,1,11923,4,480197,4,79072,4,643352,4,1238401,8,1878887,96,0,0,2705,1,21632,1,2555,1,0,0,0,0,0,0,379653,1,17454,1,3908,1,0,0,0,0,0,0,0,0,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1,0,0,0,0,0,0
5,5235800,4087,9570,35.948902,,0,8,8,96,31002,1122,2906,5204798,16,142,10,1,25349,1,60,1,1955275,1,399351,1,83882,1,2729850,1,11021,1,272276,1,11803,4,480287,4,78842,4,642811,4,1215466,8,1855372,96,0,0,2735,1,21942,1,2565,1,0,0,0,0,0,0,376457,1,16231,1,3867,1,0,0,0,0,0,0,0,0,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1,0,0,0,0,0,0
6,5229300,4079,9570,35.93085,,0,8,8,96,30864,1022,1604,5198436,16,142,10,1,25118,1,30,1,1959473,1,405673,1,83732,1,2713509,1,10891,1,274550,1,11943,4,481550,4,79293,4,638112,4,1199496,8,1836004,96,0,0,2896,1,22002,1,2645,1,0,0,0,0,0,0,379513,1,18446,1,3837,1,0,0,0,0,0,0,0,0,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1,0,0,0,0,0,0
7,5230400,4073,9570,35.910072,,0,8,8,96,31964,992,1684,5198436,16,142,10,1,25429,1,50,1,1962108,1,406535,1,83742,1,2709651,1,10911,1,274851,1,12254,4,482121,4,79363,4,628133,4,1204606,8,1831054,96,0,0,2765,1,21942,1,2625,1,0,0,0,0,0,0,381707,1,18255,1,3807,1,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1,0,0,0,0,0,0
8,5261900,4066,9570,35.88657,,0,8,8,96,33336,1052,1724,5228564,16,142,20,1,25519,1,30,1,1963571,1,417907,1,84914,1,2725562,1,11041,1,271454,1,12043,4,483213,4,79353,4,637591,4,1213693,8,1849560,96,0,0,2735,1,21762,1,2665,1,0,0,0,0,0,0,394051,1,16211,1,3877,1,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1,0,0,0,0,0,0
9,5261300,4061,9570,35.86034,,0,8,8,96,31023,972,1704,5230277,16,142,10,1,25309,1,30,1,1963451,1,384683,1,83682,1,2762102,1,11011,1,274750,1,12003,4,483163,4,79023,4,647931,4,1236748,8,1882975,96,0,0,2805,1,22103,1,2605,1,0,0,0,0,0,0,360576,1,16752,1,3627,1,0,0,0,0,0,0,0,0,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1,0,0,0,0,0,0
