step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,7525500,8555,9570,28.99835,,0,16,16,192,71452,8977,12094,7454048,16,238,511,1,125845,1,321,1,2214867,1,1153909,1,326717,1,3618462,1,13416,1,1101166,1,15440,4,1048974,4,94434,4,428235,4,853123,8,1269264,192,0,0,9769,1,54426,1,3918,1,0,0,0,0,0,0,736435,1,232012,1,68994,1,0,0,0,0,0,0,0,0,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,48,1,0,0,0,0,0,0
1,5254300,5761,9570,28.995926,,0,16,12,144,48734,1393,6673,5205566,16,238,150,1,40208,1,160,1,2076387,1,523901,1,163208,1,2390369,1,11182,1,692329,1,12975,4,600721,4,83964,4,324262,4,630468,8,845869,144,102189,48,3868,1,37714,1,2675,1,0,0,0,0,0,0,458724,1,39597,1,20069,1,0,0,0,0,0,0,0,0,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,48,1,0,0,0,0,0,0
2,5756800,6723,9570,28.994566,,0,16,14,168,52813,5260,7285,5703987,16,238,250,1,26672,1,70,1,1964529,1,696548,1,191664,1,2812472,1,11783,1,787144,1,12985,4,739231,4,84144,4,378939,4,739702,8,1050938,168,60418,24,4449,1,57983,1,2635,1,0,0,0,0,0,0,629186,1,36241,1,25690,1,0,0,0,0,0,0,0,0,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,48,1,0,0,0,0,0,0
3,5679500,6695,9570,28.994541,,0,16,14,168,50840,1763,8898,5628660,16,238,150,1,26271,1,150,1,1965421,1,663553,1,182375,1,2778586,1,12154,1,672501,1,13416,4,735744,4,84855,4,479975,4,704924,8,1135132,168,40870,24,5791,1,76710,1,2906,1,0,0,0,0,0,0,613866,1,28175,1,16452,1,0,0,0,0,0,0,0,0,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,48,1,0,0,0,0,0,0
4,5752800,6672,9570,28.994545,,0,16,14,168,51829,1573,5581,5700971,16,238,230,1,26662,1,230,1,1976612,1,683763,1,181674,1,2819796,1,12003,1,779900,1,13406,4,725554,4,88703,4,408697,4,722087,8,1088481,168,36722,24,4679,1,72401,1,2795,1,0,0,0,0,0,0,627854,1,37844,1,12905,1,0,0,0,0,0,0,0,0,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,48,1,0,0,0,0,0,0
5,5569900,6758,9570,28.994184,,0,16,14,168,34141,1042,5511,5535759,16,238,200,1,26381,1,271,1,1934591,1,658564,1,183848,1,2720963,1,10941,1,768177,1,12935,4,732929,4,84314,4,365432,4,689674,8,1009097,168,40499,24,4559,1,59255,1,2645,1,0,0,0,0,0,0,605390,1,37092,1,10931,1,0,0,0,0,0,0,0,0,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,48,1,0,0,0,0,0,0
6,5532800,6793,9570,28.993921,,0,16,14,168,35966,1242,5160,5496834,16,238,130,1,25540,1,200,1,1934871,1,608406,1,184530,1,2731814,1,11342,1,825449,1,12745,4,740934,4,84104,4,346115,4,663984,8,959239,168,45699,24,4479,1,50108,1,2655,1,0,0,0,0,0,0,554330,1,38675,1,9949,1,0,0,0,0,0,0,0,0,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,48,1,0,0,0,0,0,0
7,5816200,6783,9570,28.993895,,0,16,14,168,37467,1423,5360,5778733,16,238,200,1,25229,1,90,1,1953147,1,826401,1,186544,1,2775790,1,11332,1,808145,1,13055,4,738600,4,84585,4,374169,4,683913,8,1007293,168,45429,24,4859,1,64396,1,2645,1,0,0,0,0,0,0,764209,1,45960,1,9068,1,0,0,0,0,0,0,0,0,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,48,1,0,0,0,0,0,0
8,5622300,6772,9570,28.993822,,0,16,14,168,34439,1052,5571,5587861,16,238,50,1,26321,1,210,1,1935061,1,637883,1,182616,1,2794116,1,11603,1,865757,1,13807,4,744020,4,84024,4,348519,4,672040,8,969429,168,45559,24,4549,1,57702,1,2645,1,0,0,0,0,0,0,594459,1,27684,1,8877,1,0,0,0,0,0,0,0,0,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,48,1,0,0,0,0,0,0
9,5584700,6790,9570,28.993675,,0,16,14,168,36496,1092,5711,5548204,16,238,220,1,25800,1,190,1,1933989,1,659566,1,185622,1,2731424,1,11392,1,689754,1,12945,4,742667,4,84555,4,383477,4,730764,8,1063022,168,45509,24,6092,1,77361,1,2715,1,0,0,0,0,0,0,613355,1,31441,1,9348,1,0,0,0,0,0,0,0,0,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,48,1,0,0,0,0,0,0
