Frame, Time (ms)
0, 10.5637
1, 1.4125
2, 1.2662
3, 1.2754
4, 1.2362
5, 1.2371
6, 1.2714
7, 1.2455
8, 1.2203
9, 1.2102
10, 1.1964
11, 1.2145
12, 1.2211
13, 1.2102
14, 1.2012
15, 1.2086
16, 1.1952
17, 1.2009
18, 1.2057
19, 2.0205
20, 1.662
21, 1.7311
22, 1.8462
23, 2.0183
24, 1.7666
25, 1.6581
26, 1.6062
27, 2.3832
28, 2.5832
29, 3.6073
30, 3.1777
31, 2.499
32, 2.2695
33, 2.9655
34, 4.0024
35, 4.3577
36, 4.0025
37, 3.2742
38, 3.4743
39, 4.7741
40, 4.5996
41, 4.666
42, 3.8826
43, 4.1094
44, 5.4599
45, 4.6682
46, 5.0407
47, 5.1534
48, 5.7633
49, 4.25
50, 5.0826
51, 5.2778
52, 5.8071
53, 4.4423
54, 4.8481
55, 5.3782
56, 5.583
57, 4.8269
58, 5.0407
59, 5.2096
60, 4.596
61, 5.0717
62, 4.6707
63, 4.1495
64, 4.5703
65, 4.3404
66, 3.9708
67, 4.2027
68, 4.0792
69, 3.8565
70, 4.072
71, 4.3473
72, 4.1126
73, 3.977
74, 4.0571
75, 3.9564
76, 3.8609
77, 3.8753
78, 3.7992
79, 3.8775
80, 3.5913
81, 3.5527
82, 3.5889
83, 3.7447
84, 3.6122
85, 3.7272
86, 3.5324
87, 3.5506
88, 3.5561
89, 3.4554
90, 3.558
91, 3.4598
92, 3.6763
93, 3.4759
94, 3.559
95, 3.5248
96, 3.6935
97, 3.597
98, 3.4935
99, 3.4428
100, 3.6896
101, 3.5062
102, 3.5083
103, 3.4645
104, 3.4313
105, 3.5977
106, 3.5377
107, 3.4632
108, 3.4586
109, 3.5208
110, 3.5268
111, 3.486
112, 3.4553
113, 3.4596
114, 3.5614
115, 3.6521
116, 3.8885
117, 4.0078
118, 4.1398
119, 3.9707
120, 3.709
121, 3.7216
122, 3.8311
123, 3.9051
124, 3.8077
125, 3.8526
126, 3.9228
127, 3.943
128, 3.8076
129, 4.3897
130, 4.1846
131, 3.7044
132, 3.5176
133, 3.516
134, 3.6097
135, 3.5298
136, 3.5225
137, 3.7002
138, 3.6389
139, 3.5533
140, 3.5248
141, 3.5713
142, 3.6417
143, 3.6502
144, 3.5506
145, 3.7893
146, 3.7738
147, 3.8835
148, 3.7172
149, 3.7653
150, 3.8682
151, 3.7666
152, 3.5808
153, 3.6059
154, 3.5315
155, 3.4676
156, 3.532
157, 3.5346
158, 3.4978
159, 3.5173
160, 3.5568
161, 3.5199
162, 3.6043
163, 3.5456
164, 3.7157
165, 3.7109
166, 3.6888
167, 3.5923
168, 3.4374
169, 3.5022
170, 3.4317
171, 3.4211
172, 3.4208
173, 3.5225
174, 3.4622
175, 3.4239
176, 3.442
177, 3.4989
178, 3.625
179, 3.6079
180, 3.5411
181, 3.4784
182, 3.5578
183, 3.5046
184, 3.4418
185, 3.4504
186, 3.4254
187, 3.4931
188, 3.442
189, 3.3803
190, 3.4319
191, 3.5596
192, 3.5482
193, 3.5648
194, 3.4616
195, 3.4627
196, 3.48
197, 3.5824
198, 3.5568
199, 3.4612
200, 3.6233
201, 3.507
202, 3.5384
203, 3.4855
204, 3.4858
205, 3.4443
206, 3.4098
207, 3.417
208, 3.4641
209, 3.5643
210, 3.551
211, 3.4466
212, 3.4442
213, 3.4297
214, 3.4844
215, 3.5394
216, 3.5398
217, 3.5365
218, 3.4703
219, 3.4634
220, 3.4454
221, 3.468
222, 3.5345
223, 3.4889
224, 3.4518
225, 3.4501
226, 3.7017
227, 3.8666
228, 3.4833
229, 3.4803
230, 3.4765
231, 3.5281
232, 3.6346
233, 3.5372
234, 3.5258
235, 3.4982
236, 3.4366
237, 3.4417
238, 3.4674
239, 3.4392
240, 3.619
241, 3.5413
242, 3.5342
243, 3.5603
244, 3.5559
245, 3.6301
246, 3.4873
247, 3.5498
248, 3.4627
249, 3.6299
250, 3.5298
251, 3.6204
252, 3.5587
253, 3.5922
254, 3.4939
255, 3.5034
256, 3.5055
257, 3.4983
258, 3.613
259, 3.4962
260, 3.5476
261, 3.5025
262, 3.7552
263, 3.9061
264, 3.8705
265, 3.6596
266, 3.8643
267, 3.8774
268, 4.2543
269, 3.8488
270, 4.0695
271, 3.9975
272, 4.1768
273, 4.2803
274, 4.0773
275, 3.7106
276, 3.6197
277, 3.594
278, 3.7106
279, 3.5271
280, 3.5152
281, 3.5098
282, 3.6343
283, 3.5431
284, 3.6287
285, 3.6983
286, 3.587
287, 3.633
288, 3.6278
289, 3.6685
290, 3.5255
291, 3.582
292, 3.5829
293, 3.5285
294, 3.537
295, 3.5918
296, 3.6738
297, 3.5594
298, 3.5339
299, 3.534
300, 3.6168
301, 3.6958
302, 3.6514
303, 3.5758
304, 3.6662
305, 3.53
306, 3.5263
307, 3.6437
308, 3.6385
309, 3.5566
310, 3.5672
311, 3.5875
312, 3.5509
313, 3.8278
314, 3.6706
315, 3.5885
316, 3.5721
317, 3.6643
318, 3.5847
319, 3.6463
320, 3.6456
321, 3.6075
322, 3.5671
323, 3.5427
324, 3.6686
325, 3.5959
326, 3.6275
327, 3.5477
328, 3.5943
329, 3.6066
330, 3.6442
331, 3.6769
332, 3.6529
333, 3.6097
334, 3.6746
335, 3.5717
336, 3.6042
337, 3.6043
338, 3.5672
339, 3.6055
340, 3.6405
341, 3.564
342, 3.5736
343, 3.6581
344, 3.67
345, 3.5667
346, 3.5495
347, 3.6206
348, 3.5743
349, 3.5466
350, 3.5587
351, 3.5281
352, 3.6425
353, 3.7416
354, 3.5922
355, 3.5324
356, 3.6702
357, 3.6447
358, 3.6036
359, 3.554
360, 3.7512
361, 3.8754
362, 3.6387
363, 3.534
364, 3.5663
365, 3.7639
366, 3.7147
367, 3.6161
368, 3.5295
369, 3.6955
