step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,6436200,4495,9570,35.998295,,0,9,9,108,115097,7234,4479,6321103,16,160,1242,1,144091,1,120,1,727740,1,1053365,1,185502,1,4194494,1,14548,1,848255,1,19338,4,715857,4,95166,4,882632,4,1559964,8,2438117,108,0,0,4118,1,58815,1,3116,1,0,0,0,0,0,0,687592,1,144472,1,83002,1,45058,1,75758,1,552428,1,51150,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1,1241,1,0,1,0,1
1,3952100,4196,9570,35.993866,,0,8,8,96,43394,1403,2014,3908706,16,149,240,1,46751,1,90,1,495948,1,411924,1,89665,1,2853087,1,11001,1,409810,1,11903,4,482822,4,78553,4,628105,4,1206955,8,1833046,96,0,0,3497,1,26782,1,3256,1,0,0,0,0,0,0,384019,1,20330,1,4529,1,9529,1,28616,1,431241,1,26201,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1,1241,1,0,1,0,1
2,3994400,4142,9570,35.986713,,0,8,8,96,36899,1343,2024,3957501,16,149,70,1,25790,1,40,1,539733,1,447012,1,103953,1,2829531,1,11372,1,391023,1,13106,4,480558,4,79004,4,636502,4,1192146,8,1826624,96,0,0,3687,1,29007,1,3156,1,0,0,0,0,0,0,415972,1,23676,1,4238,1,20610,1,22624,1,460048,1,36181,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1,1240,1,1,1,1,1
3,4613200,4111,9570,35.976837,,0,8,8,96,46295,1864,3187,4566905,16,149,170,1,35379,1,60,1,642173,1,415125,1,136707,1,3324767,1,12524,1,444127,1,15170,4,518281,4,91108,4,715336,4,1474527,8,2186676,96,0,0,4799,1,56641,1,2916,1,0,0,0,0,0,0,382832,1,23666,1,5290,1,16382,1,25710,1,560023,1,39717,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1,1240,1,1,1,0,1
4,4296600,4100,9570,35.964233,,0,8,8,96,34584,1483,6443,4262016,16,149,220,1,40088,1,321,1,542508,1,458454,1,109714,1,3099347,1,11362,1,393618,1,12965,4,482672,4,90857,4,702270,4,1374873,8,2070700,96,0,0,3988,1,33926,1,2695,1,0,0,0,0,0,0,417555,1,32714,1,4419,1,8527,1,31181,1,467011,1,34918,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1,1240,1,1,1,0,1
5,4171900,4087,9570,35.948902,,0,8,8,96,34848,4910,2565,4137052,16,149,551,1,25169,1,40,1,469716,1,419398,1,87110,1,3122592,1,12474,1,321096,1,13546,4,525275,4,85146,4,776766,4,1342028,8,2116229,96,0,0,4789,1,46180,1,2856,1,0,0,0,0,0,0,394941,1,17795,1,3687,1,5020,1,22183,1,410972,1,31361,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1,1240,1,1,1,0,1
6,4012100,4079,9570,35.93085,,0,8,8,96,33948,4078,2355,3978152,16,149,311,1,26171,1,50,1,463975,1,416392,1,86880,1,2972951,1,11422,1,352327,1,12284,4,483674,4,85707,4,665899,4,1322420,8,1985965,96,0,0,5110,1,38726,1,2725,1,0,0,0,0,0,0,384510,1,25199,1,3777,1,5401,1,25239,1,406433,1,26602,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1,1240,1,1,1,0,1
7,4092700,4073,9570,35.910072,,0,8,8,96,38780,1493,4039,4053920,16,149,200,1,27564,1,20,1,471750,1,429227,1,89274,1,3023920,1,11963,1,379009,1,12595,4,488683,4,83443,4,672161,4,1339884,8,2008007,96,0,0,5431,1,38365,1,2856,1,0,0,0,0,0,0,398658,1,23666,1,3737,1,5210,1,25470,1,407715,1,33125,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1,1240,1,1,1,0,1
8,4159900,4066,9570,35.88657,,0,8,8,96,32998,1383,2656,4126902,16,149,110,1,25540,1,40,1,459216,1,399269,1,92791,1,3137221,1,12715,1,317409,1,12965,4,509755,4,87751,4,739603,4,1416103,8,2153050,96,0,0,5250,1,44146,1,2856,1,0,0,0,0,0,0,372557,1,19849,1,3928,1,5080,1,22724,1,403046,1,28125,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1,1240,1,1,1,0,1
9,4172600,4061,9570,35.86034,,0,8,8,96,33214,1393,2585,4139386,16,149,100,1,25790,1,20,1,496619,1,439518,1,111478,1,3054359,1,11502,1,397215,1,13556,4,543691,4,86529,4,666450,4,1303884,8,1967749,96,0,0,5280,1,33165,1,3196,1,0,0,0,0,0,0,404539,1,27033,1,4819,1,5421,1,24398,1,432003,1,34437,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1,1240,1,1,1,0,1
