step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,305500,16,31,30.998297,,0,2,0,0,59894,5521,1644,245606,16,67,741,1,30629,1,261,1,5441,1,28856,1,25840,1,152927,1,912,1,60698,1,1463,4,3357,4,3547,4,18386,4,57872,8,0,0,74614,24,150,1,1763,1,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
1,174100,16,31,30.993937,,0,2,0,0,69627,1403,812,104473,16,67,140,1,7705,1,90,1,822,1,18656,1,1814,1,74555,1,691,1,10100,1,591,4,2815,4,1383,4,20380,4,37553,8,0,0,57121,24,80,1,170,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
2,125200,16,31,30.987455,,0,2,0,0,32901,1343,4449,92299,16,67,100,1,902,1,70,1,852,1,19157,1,1483,1,69395,1,341,1,2224,1,972,4,2866,4,1463,4,20400,4,39787,8,0,0,55738,24,100,1,160,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,31,1,16,1,63,1,31,1,0,1,0,0,0,0,0,0
3,102500,16,31,30.97999,,0,2,0,0,20982,621,511,81518,16,67,20,1,721,1,50,1,721,1,15871,1,1032,1,62812,1,291,1,1964,1,381,4,2415,4,1172,4,19047,4,36932,8,0,0,55468,24,80,1,140,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
4,187500,16,31,30.972979,,0,2,0,0,45625,69344,481,141875,16,67,130,1,782,1,50,1,641,1,15109,1,1122,1,123570,1,471,1,4459,1,250,4,2144,4,1042,4,15360,4,29577,8,0,0,44456,24,100,1,190,1,1102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
5,113900,16,31,30.966393,,0,2,0,0,22924,812,631,90976,16,67,180,1,1002,1,60,1,832,1,23105,1,1473,1,63874,1,451,1,2535,1,321,4,2635,4,1363,4,19147,4,36701,8,0,0,55217,24,90,1,200,1,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
6,102100,16,31,30.961182,,0,2,0,0,20402,641,501,81698,16,67,120,1,771,1,50,1,601,1,15470,1,1012,1,63373,1,301,1,2024,1,281,4,2475,4,1242,4,19067,4,37362,8,0,0,55928,24,40,1,180,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
7,104600,16,31,30.955942,,0,2,0,0,22491,2705,471,82109,16,67,10,1,611,1,20,1,491,1,14067,1,731,1,65888,1,291,1,1733,1,250,4,2455,4,1252,4,19658,4,37653,8,0,0,56840,24,40,1,100,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
8,95100,16,31,30.950468,,0,2,0,0,19173,530,462,75927,16,67,70,1,711,1,40,1,511,1,13396,1,721,1,60247,1,230,1,2004,1,321,4,2765,4,1222,4,18276,4,34988,8,0,0,52802,24,30,1,80,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
9,80300,16,31,30.945265,,0,2,0,0,16576,421,410,63724,16,67,20,1,531,1,30,1,441,1,11262,1,641,1,50538,1,261,1,1503,1,210,4,2335,4,1022,4,15199,4,29707,8,0,0,44496,24,30,1,70,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1,0,0,0,0,0,0
