step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,301100,16,31,30.998297,,0,2,0,0,83359,6613,612,217741,16,67,912,1,39138,1,140,1,4098,1,30540,1,27915,1,112833,1,2164,1,51542,1,1553,4,2204,4,2655,4,17485,4,30290,8,0,0,47163,24,160,1,271,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
1,162500,16,31,30.993937,,0,2,0,0,64676,631,421,97824,16,67,50,1,11713,1,150,1,1122,1,14198,1,1182,1,68776,1,631,1,18316,1,240,4,2104,4,1192,4,15871,4,30090,8,0,0,45540,24,70,1,120,1,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
2,100400,16,31,30.987455,,0,2,0,0,26594,681,2315,73806,16,67,60,1,701,1,40,1,611,1,17384,1,1072,1,53626,1,311,1,1924,1,321,4,2074,4,1172,4,15701,4,31493,8,0,0,44878,24,70,1,130,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,31,1,16,1,63,1,31,1,0,1
3,95000,16,31,30.97999,,0,2,0,0,26063,521,452,68937,16,67,100,1,842,1,40,1,571,1,14970,1,882,1,51201,1,331,1,1643,1,220,4,1954,4,1072,4,15431,4,30080,8,0,0,45059,24,100,1,120,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
4,92000,16,31,30.972979,,0,2,0,0,24156,511,421,67844,16,67,40,1,611,1,30,1,571,1,14649,1,872,1,50821,1,250,1,1733,1,180,4,1974,4,1072,4,15340,4,29759,8,0,0,44678,24,60,1,150,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
5,92500,16,31,30.966393,,0,2,0,0,24004,531,381,68496,16,67,40,1,641,1,20,1,501,1,15851,1,721,1,50480,1,240,1,1784,1,120,4,1964,4,1012,4,15270,4,29539,8,0,0,44427,24,100,1,100,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
6,88700,16,31,30.961182,,0,2,0,0,23240,461,382,65460,16,67,10,1,621,1,40,1,481,1,12535,1,731,1,50801,1,240,1,1653,1,210,4,1944,4,982,4,15330,4,30000,8,0,0,44948,24,40,1,130,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
7,120500,16,31,30.955942,,0,2,0,0,28097,4158,611,92403,16,67,180,1,882,1,40,1,812,1,19078,1,1483,1,69518,1,411,1,2395,1,331,4,2645,4,1513,4,20080,4,38055,8,0,0,57524,24,90,1,180,1,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
8,105500,16,31,30.950468,,0,2,0,0,22456,571,501,83044,16,67,30,1,822,1,30,1,711,1,16042,1,1182,1,63927,1,301,1,1944,1,291,4,2435,4,1303,4,19509,4,37574,8,0,0,56582,24,120,1,130,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
9,100700,16,31,30.945265,,0,2,0,0,20601,511,501,80099,16,67,80,1,651,1,30,1,601,1,14869,1,872,1,62694,1,301,1,1713,1,200,4,2455,4,1283,4,19128,4,37134,8,0,0,55760,24,90,1,120,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
