Frame, Time (ms)
0, 5.6193
1, 1.0129
2, 0.9364
3, 0.945
4, 0.8653
5, 0.9969
6, 0.9703
7, 0.8673
8, 0.8932
9, 0.8359
10, 0.8255
11, 0.8292
12, 0.8142
13, 0.8397
14, 0.7941
15, 0.9003
16, 0.846
17, 0.8104
18, 0.7945
19, 1.3253
20, 1.1536
21, 1.2259
22, 1.1815
23, 1.2536
24, 1.2071
25, 1.1998
26, 1.1718
27, 1.6037
28, 1.6464
29, 2.0051
30, 1.7929
31, 1.7148
32, 1.5363
33, 1.9139
34, 2.2546
35, 2.4673
36, 2.2962
37, 2.055
38, 2.1725
39, 2.6684
40, 2.6303
41, 2.6051
42, 2.3942
43, 2.4411
44, 2.9735
45, 2.7137
46, 2.8292
47, 3.0238
48, 3.2338
49, 2.5424
50, 2.8673
51, 3.0123
52, 3.2743
53, 2.7903
54, 2.8644
55, 3.0703
56, 3.2254
57, 2.862
58, 2.9971
59, 2.9907
60, 2.7071
61, 3.0249
62, 2.8403
63, 2.8804
64, 2.8475
65, 2.7806
66, 2.7489
67, 2.7964
68, 2.6978
69, 2.6351
70, 2.6966
71, 2.7049
72, 2.6358
73, 2.6843
74, 2.6662
75, 2.6733
76, 2.6496
77, 2.5866
78, 2.5251
79, 2.5087
80, 2.4942
81, 2.6104
82, 2.5067
83, 2.5655
84, 2.535
85, 2.5357
86, 2.5589
87, 2.6086
88, 2.4728
89, 2.4388
90, 2.4735
91, 2.4764
92, 2.4432
93, 2.4501
94, 2.4408
95, 2.4661
96, 2.4044
97, 2.437
98, 2.426
99, 2.4309
100, 2.5102
101, 2.5054
102, 2.5175
103, 2.5145
104, 2.5393
105, 2.5283
106, 2.5776
107, 2.5235
108, 2.4674
109, 2.4471
110, 2.392
111, 2.4518
112, 2.4236
113, 2.472
114, 2.4443
115, 2.4177
116, 2.446
117, 2.4106
118, 2.4549
119, 2.531
120, 2.4829
121, 2.4982
122, 2.4985
123, 2.504
124, 2.4932
125, 2.5743
126, 2.5287
127, 2.4529
128, 2.4301
129, 2.3926
130, 2.5425
131, 2.5504
132, 2.536
133, 2.4113
134, 2.4104
