step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,18275400,8555,9570,28.99835,1240,0,16,16,192,554795,35579,10741,17720605,16,239,311,1,91498,1,120,1,1954289,1,3500224,1,350461,1,11806459,1,17244,1,2278018,1,9699,4,1264869,4,65036,4,2248471,4,4459999,8,6697729,192,0,0,12695,1,1408237,1,5150,1,9709,1,3757,2,5240,1,0,0,0,0,0,0,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,0,1
1,13085900,5761,9570,28.995926,1240,0,16,12,144,123303,1543,9048,12962597,16,239,170,1,53324,1,120,1,1891547,1,3219538,1,205760,1,7580675,1,11462,1,1811171,1,7575,4,666185,4,64586,4,1574140,4,3037925,8,4469748,144,133269,48,6603,1,396932,1,2765,1,5461,1,1543,2,4248,1,0,0,0,0,0,0,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,0,1
2,14548700,6723,9570,28.994566,1240,0,16,14,168,655274,4389,8136,13893426,16,239,170,1,35980,1,120,1,2138487,1,3537136,1,235458,1,7923993,1,22083,1,1239710,1,7334,4,820655,4,64976,4,1826480,4,3552696,8,5295804,168,75236,24,7525,1,387914,1,2735,1,3697,1,1433,2,4449,1,0,0,0,0,0,0,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,0,1
3,14047900,6695,9570,28.994541,1240,0,16,14,168,159724,1543,9378,13888176,16,239,120,1,38545,1,140,1,2048151,1,3649784,1,231510,1,7902411,1,17514,1,1377447,1,7204,4,811598,4,64616,4,1819767,4,3521786,8,5281316,168,50859,24,7835,1,277640,1,2665,1,4589,1,1443,2,4278,1,0,0,0,0,0,0,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,0,1
4,14514100,6672,9570,28.994545,1240,0,16,14,168,893083,2004,5952,13621017,16,239,651,1,33245,1,150,1,2040536,1,3572995,1,225558,1,7731549,1,16332,1,1222556,1,7234,4,800005,4,63463,4,1798175,4,3464504,8,5213414,168,43314,24,7254,1,354078,1,2775,1,3717,1,1463,2,4318,1,0,0,0,0,0,0,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,0,1
5,13864500,6758,9570,28.994184,1240,0,16,14,168,97309,1493,6032,13767191,16,239,110,1,32513,1,140,1,2129670,1,3519992,1,179549,1,7888434,1,16783,1,1268896,1,7254,4,823751,4,64986,4,1876407,4,3578776,8,5396940,168,52211,24,7605,1,246690,1,2735,1,3747,1,1413,2,4679,1,0,0,0,0,0,0,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,0,1
6,14830700,6793,9570,28.993921,1240,0,16,14,168,878840,1643,5972,13951860,16,239,792,1,33355,1,150,1,2162233,1,3672388,1,228053,1,7838446,1,16442,1,1238387,1,7254,4,817609,4,63012,4,1812293,4,3507698,8,5258151,168,55869,24,7485,1,370129,1,3096,1,3567,1,1443,2,4829,1,0,0,0,0,0,0,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,0,1
7,14435000,6783,9570,28.993895,1240,0,16,14,168,62312,1653,6713,14372688,16,239,70,1,32724,1,140,1,2192963,1,3526635,1,178848,1,8428934,1,12374,1,1288545,1,7374,4,831777,4,64906,4,1903400,4,3667479,8,5506644,168,57522,24,9979,1,634634,1,8807,1,3647,1,1423,2,5310,1,0,0,0,0,0,0,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,0,1
8,14999700,6772,9570,28.993822,1240,0,16,14,168,102693,2014,6323,14897007,16,239,421,1,28986,1,371,1,1976913,1,3938916,1,237852,1,8701053,1,12494,1,1312591,1,9328,4,835644,4,69024,4,1894923,4,3645206,8,5476675,168,57131,24,8486,1,903286,1,9138,1,4058,1,1463,2,5891,1,0,0,0,0,0,0,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,0,1
9,14896600,6790,9570,28.993675,1240,0,16,14,168,63507,3156,7274,14833093,16,239,361,1,37152,1,140,1,2038062,1,3743857,1,184749,1,8808883,1,19889,1,1956984,1,7274,4,834993,4,64535,4,1846990,4,3637871,8,5417921,168,59666,24,13346,1,430457,1,2765,1,4188,1,1443,2,4879,1,0,0,0,0,0,0,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,0,1
