step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,8545200,8555,9570,28.99835,,0,16,16,192,105457,8567,6413,8439743,16,233,1433,1,184173,1,371,1,2380428,1,1225614,1,412252,1,4218950,1,16523,1,1203170,1,14278,4,1220694,4,88494,4,536988,4,1058485,8,1589059,192,0,0,7194,1,78164,1,2916,1,0,0,0,0,0,0,790197,1,246956,1,76340,1,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,48,1
1,5942200,5761,9570,28.995926,,0,16,12,144,38963,1373,7095,5903237,16,238,671,1,50910,1,210,1,2370950,1,613859,1,157230,1,2697733,1,11673,1,588499,1,12835,4,634389,4,89907,4,434526,4,872909,8,1186857,144,113484,48,6332,1,53425,1,3537,1,0,0,0,0,0,0,552739,1,35480,1,19518,1,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,48,1
2,5916000,6723,9570,28.994566,,0,16,14,168,43713,1523,6643,5872287,16,238,40,1,27204,1,190,1,1943338,1,672545,1,182760,1,3025419,1,20791,1,670801,1,12785,4,728335,4,89787,4,375439,4,969961,8,1264952,168,73805,24,15581,1,150416,1,10791,1,0,0,0,0,0,0,604020,1,34929,1,26442,1,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,48,1
3,6846500,6695,9570,28.994541,,0,16,14,168,46123,2054,8157,6800377,16,238,321,1,61531,1,331,1,2602265,1,718058,1,291113,1,3113943,1,12815,1,899782,1,13998,4,761129,4,85579,4,394247,4,858571,8,1201947,168,42714,24,8136,1,85939,1,4509,1,0,0,0,0,0,0,628411,1,58124,1,24689,1,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,48,1
4,5706400,6672,9570,28.994545,,0,16,14,168,37254,1192,6424,5669146,16,238,160,1,35630,1,130,1,2087031,1,668186,1,184373,1,2682714,1,10922,1,715058,1,12414,4,721170,4,84286,4,376602,4,694939,8,1030008,168,35109,24,5250,1,69036,1,2765,1,0,0,0,0,0,0,610753,1,37444,1,12845,1,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,48,1
5,5893400,6758,9570,28.994184,,0,16,14,168,37576,1403,4159,5855824,16,238,130,1,28406,1,451,1,2263949,1,649088,1,190255,1,2712182,1,11362,1,747823,1,12615,4,734306,4,83715,4,364648,4,710570,8,1030629,168,40430,24,5180,1,49017,1,2906,1,0,0,0,0,0,0,587036,1,45019,1,11683,1,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,48,1
6,5962700,6793,9570,28.993921,,0,16,14,168,38512,1994,3909,5924188,16,238,180,1,31221,1,130,1,1943408,1,801068,1,217789,1,2918398,1,11994,1,976022,1,13897,4,742122,4,84466,4,349769,4,670611,8,971271,168,45199,24,5230,1,70819,1,3467,1,0,0,0,0,0,0,721261,1,62884,1,10601,1,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,48,1
7,5968300,6783,9570,28.993895,,0,16,14,168,39393,1633,4339,5928907,16,238,30,1,25901,1,110,1,1893900,1,673416,1,211887,1,3111178,1,12485,1,933719,1,14448,4,826217,4,84466,4,400218,4,763193,8,1114245,168,44828,24,6393,1,77933,1,2956,1,0,0,0,0,0,0,618208,1,39157,1,9739,1,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,48,1
8,7029100,6772,9570,28.993822,,0,16,14,168,45846,3357,8778,6983254,16,238,361,1,34197,1,210,1,2189137,1,702959,1,217228,1,3824362,1,14799,1,1217468,1,17094,4,1118433,4,85037,4,466519,4,813282,8,1212508,168,58515,24,6743,1,93354,1,3076,1,0,0,0,0,0,0,633452,1,48736,1,10831,1,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,48,1
9,7194000,6790,9570,28.993675,,0,16,14,168,39478,2074,4149,7154522,16,238,10,1,26693,1,271,1,1895223,1,800497,1,282056,1,4136918,1,12855,1,1323427,1,17084,4,1106269,4,99486,4,544132,4,935222,8,1415177,168,60028,24,5190,1,100879,1,3156,1,0,0,0,0,0,0,710379,1,71030,1,11873,1,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,48,1
