step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,18597000,4495,9570,35.998295,1240,0,9,9,108,92347,16742,4729,18504653,16,158,731,1,108447,1,240,1,1951173,1,2330077,1,139316,1,13955081,1,19587,1,565118,1,12694,4,542896,4,67429,4,4276982,4,8408707,8,12680959,108,0,0,6943,1,40016,1,3096,1,7945,1,1302,2,5210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,0,0,0,0,0,0,0,1,0,1,9570,1
1,16360200,4196,9570,35.993866,1240,0,8,8,96,78279,1944,2255,16281921,16,146,521,1,46338,1,220,1,2038180,1,1999486,1,88339,1,12087146,1,21691,1,358103,1,9268,4,486178,4,65585,4,3753002,4,7366047,8,11116794,96,0,0,3877,1,29687,1,2865,1,4018,1,1443,2,5130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,0,0,0,0,0,0,0,1,5075,1,4495,1
2,16081200,4142,9570,35.986713,1240,0,8,8,96,59225,1403,8486,16021975,16,146,250,1,27823,1,70,1,1961153,1,2000427,1,86726,1,11934024,1,11502,1,342784,1,7965,4,492039,4,65305,4,3708808,4,7269883,8,10970205,96,0,0,3096,1,28554,1,3236,1,4128,1,1383,2,5440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,0,0,0,0,0,0,0,1,5157,1,4413,1
3,15914200,4111,9570,35.976837,1240,0,8,8,96,52621,1493,7104,15861579,16,146,281,1,26010,1,511,1,1946114,1,1935093,1,87126,1,11855684,1,10761,1,299321,1,7815,4,480367,4,65715,4,3697787,4,7254604,8,10945287,96,0,0,3907,1,31159,1,2815,1,4068,1,1292,2,5340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,0,0,0,0,0,0,0,1,5389,1,4181,1
4,15856800,4100,9570,35.964233,1240,0,8,8,96,43092,1383,5230,15813708,16,146,120,1,27092,1,60,1,1954430,1,1913552,1,83860,1,11823313,1,11282,1,310773,1,7524,4,485206,4,65926,4,3682658,4,7229366,8,10906793,96,0,0,2685,1,24737,1,2765,1,3837,1,1393,2,5060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,0,0,0,0,0,0,0,1,5440,1,4130,1
5,15777800,4087,9570,35.948902,1240,0,8,8,96,54465,1112,4689,15723335,16,146,130,1,27152,1,140,1,1944360,1,1862404,1,81996,1,11789358,1,17794,1,292999,1,7254,4,475547,4,65876,4,3675384,4,7213506,8,10884201,96,0,0,3006,1,38123,1,6302,1,3817,1,1413,2,5020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,0,0,0,0,0,0,0,1,5459,1,4111,1
6,16448200,4079,9570,35.93085,1240,0,8,8,96,75375,1403,2375,16372825,16,146,441,1,33253,1,190,1,2211781,1,2119184,1,110621,1,11884950,1,12404,1,327946,1,13155,4,474125,4,72218,4,3682828,4,7243162,8,10923615,96,0,0,4769,1,49064,1,3617,1,4108,1,1282,2,7274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,0,0,0,0,0,0,0,1,5474,1,4096,1
7,16155600,4073,9570,35.910072,1240,0,8,8,96,59864,1132,2496,16095736,16,146,110,1,27873,1,240,1,1927869,1,2097593,1,86084,1,11942079,1,13886,1,403540,1,7765,4,485507,4,65305,4,3690262,4,7239626,8,10927392,96,0,0,3867,1,31771,1,2765,1,4068,1,1493,2,4980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,0,0,0,0,0,0,0,1,5484,1,4086,1
8,15889900,4066,9570,35.88657,1240,0,8,8,96,43360,1723,2305,15846540,16,146,20,1,32512,1,60,1,1931716,1,1923691,1,82117,1,11865343,1,11081,1,300954,1,7655,4,487911,4,66146,4,3711543,4,7238493,8,10947731,96,0,0,3146,1,32983,1,4058,1,3887,1,1323,2,5521,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,0,0,0,0,0,0,0,1,5493,1,4077,1
9,15920700,4061,9570,35.86034,1240,0,8,8,96,49272,1363,2115,15871428,16,146,160,1,27272,1,50,1,1937377,1,1934331,1,84782,1,11873959,1,13496,1,315111,1,7605,4,486268,4,66206,4,3699650,4,7254574,8,10952109,96,0,0,2956,1,27162,1,2815,1,4008,1,1333,2,4909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,0,0,0,0,0,0,0,1,5502,1,4068,1
