step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,19040800,4495,9570,35.998295,1240,0,9,9,108,84832,17013,5631,18955968,16,158,802,1,132187,1,331,1,2234086,1,2362264,1,140753,1,14070006,1,15540,1,587149,1,11873,4,545108,4,68713,4,4306858,4,8467343,8,12768570,108,0,0,6493,1,39196,1,4669,1,8146,1,1313,2,6132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,0,0,0,0,0,0,0,1,0,1,9570,1
1,16371800,4196,9570,35.993866,1240,0,8,8,96,53942,1543,2465,16317858,16,146,411,1,37603,1,140,1,1972809,1,2028126,1,90726,1,12174046,1,13997,1,390969,1,8466,4,485973,4,66128,4,3782952,4,7388258,8,11168745,96,0,0,3737,1,31601,1,2906,1,4799,1,1363,2,5350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,0,0,0,0,0,0,0,1,5075,1,4495,1
2,16179700,4142,9570,35.986713,1240,0,8,8,96,71058,1503,7104,16108642,16,146,361,1,26411,1,70,1,1946457,1,2004971,1,88241,1,12024827,1,17304,1,374667,1,9679,4,480262,4,66088,4,3719298,4,7325366,8,11037561,96,0,0,3357,1,30629,1,2946,1,4328,1,1433,2,5270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,0,0,0,0,0,0,0,1,5157,1,4413,1
3,16073700,4111,9570,35.976837,1240,0,8,8,96,56405,1553,8607,16017295,16,146,601,1,32643,1,150,1,1946277,1,1927651,1,88291,1,12007212,1,14468,1,369377,1,7985,4,482346,4,66569,4,3742523,4,7279858,8,11013774,96,0,0,3677,1,38074,1,3427,1,4789,1,1393,2,5641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,0,0,0,0,0,0,0,1,5389,1,4181,1
4,15995500,4100,9570,35.964233,1240,0,8,8,96,51978,1463,7084,15943522,16,146,291,1,26922,1,80,1,1950325,1,1928873,1,87420,1,11936215,1,13396,1,351011,1,7875,4,479481,4,65858,4,3707585,4,7276021,8,10976522,96,0,0,3196,1,30219,1,2795,1,4198,1,1363,2,5150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,0,0,0,0,0,0,0,1,5440,1,4130,1
5,15993900,4087,9570,35.948902,1240,0,8,8,96,41742,1442,7054,15952158,16,146,60,1,28145,1,70,1,1955335,1,1929465,1,88482,1,11936816,1,13787,1,363586,1,10130,4,484691,4,68142,4,3697265,4,7258597,8,10948808,96,0,0,2735,1,36831,1,2846,1,3948,1,1383,2,5220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,0,0,0,0,0,0,0,1,5459,1,4111,1
6,15982400,4079,9570,35.93085,1240,0,8,8,96,51773,1503,2435,15930627,16,146,60,1,27473,1,100,1,1928823,1,1905809,1,85055,1,11968738,1,14568,1,358876,1,8817,4,475703,4,68783,4,3699780,4,7271221,8,10968566,96,0,0,4449,1,61509,1,6513,1,3998,1,1363,2,6222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,0,0,0,0,0,0,0,1,5474,1,4096,1
7,16185300,4073,9570,35.910072,1240,0,8,8,96,46079,1382,3367,16139221,16,146,210,1,28656,1,110,1,1937029,1,2053826,1,85586,1,12020017,1,13787,1,393674,1,10140,4,480352,4,83582,4,3700962,4,7298755,8,10996350,96,0,0,2996,1,34377,1,2745,1,4068,1,1473,2,5511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,0,0,0,0,0,0,0,1,5484,1,4086,1
8,16020400,4066,9570,35.88657,1240,0,8,8,96,43704,1864,3006,15976696,16,146,90,1,27393,1,110,1,1925697,1,1970194,1,90596,1,11948959,1,13657,1,359538,1,9148,4,489941,4,66619,4,3703978,4,7269257,8,10970230,96,0,0,2986,1,31271,1,2985,1,4158,1,1363,2,5851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,0,0,0,0,0,0,0,1,5493,1,4077,1
9,16043100,4061,9570,35.86034,1240,0,8,8,96,42478,2635,2646,16000622,16,146,80,1,27183,1,50,1,1958401,1,1960485,1,85706,1,11954540,1,14178,1,372703,1,8246,4,477036,4,76609,4,3701564,4,7267414,8,10966331,96,0,0,2996,1,31211,1,3467,1,4168,1,1332,2,5160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,0,0,0,0,0,0,0,1,5502,1,4068,1
