Frame, Time (ms)
0, 10.5302
1, 1.3113
2, 1.2207
3, 1.2693
4, 1.2093
5, 1.1976
6, 1.1901
7, 1.1973
8, 1.1934
9, 1.2149
10, 1.2219
11, 1.1888
12, 1.2017
13, 1.2077
14, 1.2074
15, 1.2016
16, 1.1844
17, 1.1926
18, 1.1865
19, 1.969
20, 1.6871
21, 1.7524
22, 1.9869
23, 2.051
24, 1.8642
25, 1.7367
26, 1.7145
27, 2.4486
28, 2.5038
29, 3.5925
30, 3.1677
31, 2.5137
32, 2.3376
33, 2.8994
34, 4.0268
35, 4.5629
36, 3.9464
37, 3.2213
38, 3.4415
39, 4.831
40, 4.6412
41, 4.5384
42, 3.8675
43, 4.1547
44, 5.4351
45, 4.7525
46, 5.026
47, 5.1533
48, 5.7185
49, 4.2226
50, 5.0471
51, 5.2471
52, 5.6905
53, 4.4322
54, 4.7889
55, 5.3452
56, 5.5614
57, 4.8325
58, 5.0095
59, 5.2399
60, 4.4693
61, 5.144
62, 4.7052
63, 4.483
64, 4.5932
65, 4.3545
66, 4.0092
67, 4.221
68, 4.4794
69, 4.0337
70, 4.1356
71, 3.9838
72, 3.8877
73, 3.9969
74, 3.9092
75, 3.8376
76, 4.0415
77, 4.0897
78, 3.7654
79, 3.7028
80, 3.6255
81, 3.6022
82, 3.5763
83, 3.548
84, 3.6825
85, 3.5412
86, 3.5602
87, 3.636
88, 3.769
89, 3.747
90, 3.6044
91, 3.4946
92, 3.5001
93, 3.52
94, 3.4954
95, 3.4878
96, 3.7437
97, 3.5719
98, 3.4935
99, 3.4616
100, 3.4524
101, 3.4996
102, 3.5382
103, 3.4532
104, 3.4975
105, 3.5212
106, 3.569
107, 3.4862
108, 3.4703
109, 3.4628
110, 3.6214
111, 3.4939
112, 3.4694
113, 3.6097
114, 3.4748
115, 3.5883
116, 3.4787
117, 3.5082
118, 3.4292
119, 3.4699
120, 3.4774
121, 3.4723
122, 3.4587
123, 3.4701
124, 3.5311
125, 3.4411
126, 3.4719
127, 3.5977
128, 3.5556
129, 3.5928
130, 3.5484
131, 3.5408
132, 3.5035
133, 3.5997
134, 3.4694
135, 3.5052
136, 3.4769
137, 3.4929
138, 3.589
139, 3.5472
140, 3.4497
141, 3.4612
142, 3.5559
143, 3.4721
144, 3.4274
145, 3.4504
146, 3.43
147, 3.6044
148, 3.5185
149, 3.6089
150, 3.4962
151, 3.5807
152, 3.4457
153, 3.4609
154, 3.4285
155, 3.4284
156, 3.4339
157, 3.4494
158, 3.5896
159, 3.5756
160, 3.5688
161, 3.5961
162, 3.5546
163, 3.5386
164, 3.5928
165, 3.5499
166, 3.5976
167, 3.4994
168, 3.4611
169, 3.6152
170, 3.6274
171, 3.668
172, 3.5159
173, 3.5161
174, 3.4988
175, 3.4529
176, 3.5021
177, 3.4696
178, 3.5749
179, 3.7045
180, 3.7064
181, 3.9421
182, 4.7663
183, 3.7458
184, 3.5146
185, 3.4889
186, 3.5089
187, 3.5042
188, 3.5751
189, 3.586
190, 3.7266
191, 3.6065
192, 3.5757
193, 3.4753
194, 3.5043
195, 3.5693
196, 3.5023
197, 3.4856
198, 3.4738
199, 3.9443
200, 3.6399
201, 3.623
202, 3.7123
203, 4.1191
204, 4.0865
205, 3.6794
206, 3.623
207, 3.7824
208, 3.7289
209, 3.6853
210, 3.6411
211, 3.9946
212, 4.0413
213, 3.7823
214, 3.7843
215, 3.887
216, 3.7433
217, 3.7246
218, 3.7449
219, 3.8843
220, 3.7034
221, 3.7247
222, 3.5907
223, 3.6086
224, 3.6814
225, 3.6794
226, 3.6401
227, 3.6773
228, 3.9126
229, 4.0127
230, 3.8454
231, 3.6739
232, 3.6465
233, 3.5444
234, 3.641
235, 3.6262
236, 3.5649
237, 3.5773
238, 3.463
239, 3.4965
240, 3.5281
241, 3.7746
242, 3.6159
243, 3.5848
244, 3.5619
245, 3.7273
246, 3.5536
247, 3.5863
248, 3.5658
249, 3.6359
250, 3.5677
251, 3.5573
252, 3.5822
253, 3.6123
254, 3.5342
255, 3.5865
256, 3.5278
