step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,17272100,4495,9570,35.998295,,0,9,9,108,86098,6142,4499,17186002,16,158,1373,1,108441,1,571,1,414886,1,2491268,1,134251,1,14020365,1,14849,1,557803,1,8747,4,543876,4,68232,4,4313646,4,8458585,8,12767733,108,0,0,6543,1,51129,1,5661,1,0,0,0,0,0,0,0,0,0,0,0,0,31281,1,63904,1,274723,1,42843,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,1241,1,0,1,0,1
1,15338600,4196,9570,35.993866,,0,8,8,96,64060,1553,2285,15274540,16,146,511,1,48935,1,90,1,387522,1,2617372,1,112589,1,12095177,1,12344,1,393324,1,7284,4,500792,4,65768,4,3755693,4,7341095,8,11094503,96,0,0,2956,1,24187,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,7535,1,32363,1,309441,1,37453,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,1241,1,0,1,0,1
2,15127900,4142,9570,35.986713,,0,8,8,96,141910,1293,6914,14985990,16,146,250,1,25409,1,100,1,301345,1,2622102,1,107459,1,11915798,1,13526,1,330442,1,7485,4,475022,4,65167,4,3729612,4,7269045,8,10991743,96,0,0,2825,1,32373,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,19267,1,25419,1,226670,1,29607,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,1240,1,1,1,1,1
3,14742200,4111,9570,35.976837,,0,8,8,96,93715,4018,2264,14648485,16,146,110,1,33575,1,160,1,290564,1,2514042,1,84785,1,11714517,1,10731,1,279162,1,7204,4,473049,4,65437,4,3671159,4,7191134,8,10860028,96,0,0,2815,1,18055,1,2485,1,0,0,0,0,0,0,0,0,0,0,0,0,6833,1,28095,1,226861,1,28255,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,1240,1,1,1,0,1
4,14779400,4100,9570,35.964233,,0,8,8,96,170803,1413,4679,14608597,16,146,170,1,33655,1,120,1,339279,1,2345535,1,106617,1,11769745,1,13476,1,273902,1,7535,4,472518,4,64906,4,3691378,4,7233045,8,10919744,96,0,0,2825,1,19708,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,9569,1,28365,1,266107,1,34908,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,1240,1,1,1,0,1
5,14656900,4087,9570,35.948902,,0,8,8,96,150551,3196,2355,14506349,16,146,120,1,33876,1,130,1,349198,1,2266972,1,89243,1,11753403,1,13406,1,272629,1,7625,4,470754,4,66750,4,3688753,4,7218066,8,10904464,96,0,0,2815,1,20350,1,2465,1,0,0,0,0,0,0,0,0,0,0,0,0,6202,1,28415,1,279453,1,34717,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,1240,1,1,1,0,1
6,14622100,4079,9570,35.93085,,0,8,8,96,94069,1192,2214,14528031,16,146,80,1,34156,1,271,1,279794,1,2439407,1,85757,1,11677616,1,10951,1,255967,1,7154,4,471716,4,65227,4,3654957,4,7197586,8,10850329,96,0,0,2815,1,18526,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,6673,1,27974,1,216621,1,28245,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,1240,1,1,1,0,1
7,14934600,4073,9570,35.910072,,0,8,8,96,175220,1543,2284,14759380,16,146,180,1,33114,1,120,1,334730,1,2494554,1,105244,1,11778011,1,13426,1,269493,1,7234,4,474642,4,64706,4,3709834,4,7226392,8,10933942,96,0,0,2745,1,18897,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,9368,1,27453,1,262570,1,35088,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
8,14695200,4066,9570,35.88657,,0,8,8,96,94518,1323,2175,14600682,16,146,90,1,33124,1,120,1,270906,1,2519623,1,82931,1,11683157,1,10731,1,254304,1,7344,4,477868,4,64906,4,3674155,4,7179712,8,10851692,96,0,0,2876,1,18135,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,7284,1,26141,1,208284,1,28756,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
9,14822800,4061,9570,35.86034,,0,8,8,96,171239,1272,2365,14651561,16,146,170,1,33094,1,90,1,320192,1,2418757,1,106286,1,11759565,1,13406,1,273291,1,7595,4,471395,4,65036,4,3682200,4,7234819,8,10914654,96,0,0,2695,1,18776,1,2485,1,0,0,0,0,0,0,0,0,0,0,0,0,9508,1,28856,1,246278,1,35138,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,1240,1,1,1,0,1
