step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,7700600,8555,9570,28.99835,1240,0,16,16,192,398673,27445,3348,7301927,16,230,1112,1,107366,1,361,1,2117032,1,1160250,1,336977,1,3566293,1,12535,1,1024959,1,14299,4,1076883,4,83919,4,437348,4,815147,8,1249148,192,0,0,9289,1,54039,1,4068,1,9629,1,1713,2,7555,1,792091,1,210042,1,30010,1,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,48,1
1,5054800,5761,9570,28.995926,1240,0,16,12,144,39086,1483,6364,5015714,16,242,150,1,36383,1,110,1,1905467,1,570676,1,155883,1,2335481,1,11563,1,530165,1,11794,4,621869,4,77786,4,352318,4,676890,8,909596,144,113247,48,4519,1,44449,1,3186,1,3667,1,2485,2,4870,1,524554,1,21904,1,19810,1,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,48,1
2,5331000,6723,9570,28.994566,1240,0,16,14,168,32758,1132,5282,5298242,16,242,240,1,26894,1,120,1,1882381,1,660236,1,217186,1,2500402,1,10782,1,604835,1,11533,4,723924,4,78327,4,342267,4,672831,8,946410,168,63407,24,4870,1,44279,1,4579,1,5080,1,1493,2,5251,1,597630,1,31153,1,26483,1,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,48,1
3,5164200,6695,9570,28.994541,1240,0,16,14,168,34927,1052,3989,5129273,16,242,30,1,25161,1,40,1,1888273,1,615095,1,197677,1,2392435,1,10561,1,550295,1,11984,4,720688,4,78257,4,329301,4,642130,8,925558,168,41884,24,4770,1,40101,1,2806,1,4669,1,1453,2,4930,1,568342,1,25461,1,16433,1,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,48,1
4,5283000,6672,9570,28.994545,1240,0,16,14,168,37043,1222,2817,5245957,16,242,70,1,25040,1,40,1,1893543,1,649735,1,183529,1,2483508,1,10491,1,505555,1,12034,4,715868,4,81063,4,374031,4,734826,8,1069337,168,36703,24,4800,1,41303,1,2816,1,3597,1,1333,2,5060,1,607300,1,24870,1,12806,1,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,48,1
5,5161400,6758,9570,28.994184,1240,0,16,14,168,31847,1212,2806,5129553,16,242,30,1,25221,1,70,1,1886760,1,648252,1,181485,1,2377235,1,10501,1,512580,1,12164,4,736830,4,79139,4,338279,4,640356,8,933084,168,42746,24,4820,1,38998,1,2806,1,3477,1,1353,2,5220,1,604334,1,25792,1,11303,1,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,48,1
6,5167400,6793,9570,28.993921,1240,0,16,14,168,30081,1123,2876,5137319,16,242,10,1,25151,1,60,1,1890267,1,650286,1,181825,1,2379099,1,10621,1,493010,1,12235,4,742141,4,78808,4,342578,4,652060,8,943154,168,48608,24,4840,1,39309,1,2795,1,3507,1,1303,2,5391,1,608482,1,25110,1,9940,1,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,48,1
7,5201400,6783,9570,28.993895,1240,0,16,14,168,35804,1232,3518,5165596,16,242,80,1,25231,1,30,1,1890487,1,642030,1,180793,1,2416313,1,10631,1,486808,1,12375,4,737902,4,88207,4,340484,4,687070,8,975529,168,48507,24,5701,1,43698,1,2846,1,3427,1,1343,2,5220,1,600536,1,25161,1,9399,1,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,48,1
8,5244900,6772,9570,28.993822,1240,0,16,14,168,34925,1453,3409,5209975,16,242,40,1,25291,1,30,1,1890998,1,612560,1,185903,1,2484460,1,10691,1,528271,1,12325,4,736159,4,79119,4,358520,4,709455,8,1016701,168,47865,24,4840,1,41644,1,2846,1,3547,1,1313,2,4970,1,567800,1,28708,1,9219,1,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,48,1
9,5167300,6790,9570,28.993675,1240,0,16,14,168,31624,1062,3658,5135676,16,242,20,1,25201,1,20,1,1898153,1,619675,1,186925,1,2394870,1,10812,1,484473,1,12365,4,740397,4,79079,4,348310,4,672321,8,968705,168,48267,24,4790,1,39229,1,2826,1,3427,1,1372,2,5220,1,577801,1,26082,1,9158,1,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,48,1
10,5201100,6786,9570,28.993578,1240,0,16,14,168,30645,1062,3518,5170455,16,242,30,1,25421,1,140,1,1907441,1,639865,1,186144,1,2400502,1,10912,1,482850,1,12575,4,753974,4,79209,4,341085,4,669696,8,953605,168,53658,24,5982,1,41193,1,2805,1,3447,1,1323,2,5301,1,596699,1,26924,1,9409,1,22700,1,254,1,9570,1,6786,1,22954,1,9570,1,48,1
