step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,19838900,4495,9570,35.998295,,0,9,9,108,118401,7034,5441,19720499,16,154,3096,1,164351,1,321,1,2497918,1,2548597,1,205020,1,14278192,1,23005,1,697322,1,18296,4,544082,4,71640,4,4325637,4,8421485,8,12741681,108,0,0,13807,1,165894,1,12995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,0,0,0,0,0,0,0,1,0,1,9570,1
1,17269200,4196,9570,35.993866,,0,8,8,96,66457,5481,3096,17202743,16,142,1082,1,55919,1,772,1,2493008,1,2239904,1,93252,1,12306452,1,12354,1,474867,1,12565,4,502151,4,80928,4,3780743,4,7381965,8,11159612,96,0,0,4138,1,59296,1,4318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,0,0,0,0,0,0,0,1,5075,1,4495,1
2,17686800,4142,9570,35.986713,,0,8,8,96,66001,5160,10361,17620799,16,142,421,1,30780,1,220,1,2159387,1,2508959,1,196313,1,12713346,1,11372,1,1073045,1,11152,4,522180,4,67091,4,3711087,4,7274776,8,10975502,96,0,0,3377,1,42533,1,2946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,0,0,0,0,0,0,0,1,5157,1,4413,1
3,16324800,4111,9570,35.976837,,0,8,8,96,68495,2084,17454,16256305,16,142,411,1,29648,1,120,1,1954847,1,2134949,1,90276,1,12033949,1,12104,1,351506,1,12504,4,524384,4,71720,4,3703823,4,7314824,8,11001192,96,0,0,3437,1,46882,1,2785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,0,0,0,0,0,0,0,1,5389,1,4181,1
4,16545300,4100,9570,35.964233,,0,8,8,96,70769,1934,6333,16474531,16,142,230,1,31011,1,220,1,1956481,1,2180127,1,96979,1,12191337,1,18145,1,450880,1,11593,4,517390,4,70107,4,3738180,4,7278764,8,11010611,96,0,0,7114,1,111177,1,4198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,0,0,0,0,0,0,0,1,5440,1,4130,1
5,16701600,4087,9570,35.948902,,0,8,8,96,53600,1583,7004,16648000,16,142,531,1,41331,1,1733,1,2000947,1,2464422,1,106939,1,12020293,1,11803,1,435631,1,11583,4,496319,4,69165,4,3689214,4,7251991,8,10934202,96,0,0,5932,1,56039,1,2836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,0,0,0,0,0,0,0,1,5459,1,4111,1
6,16285100,4079,9570,35.93085,,0,8,8,96,47502,7635,2465,16237598,16,142,220,1,34197,1,341,1,1925159,1,2214054,1,94174,1,11958422,1,11032,1,403267,1,8386,4,487352,4,67181,4,3696749,4,7236281,8,10930564,96,0,0,3136,1,44998,1,3437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,0,0,0,0,0,0,0,1,5474,1,4096,1
7,16391500,4073,9570,35.910072,,0,8,8,96,50119,1403,2044,16341381,16,142,70,1,29979,1,571,1,1954948,1,2239012,1,101598,1,12004091,1,11112,1,401193,1,13136,4,483494,4,71900,4,3700596,4,7262412,8,10960964,96,0,0,4118,1,59166,1,6673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,0,0,0,0,0,0,0,1,5484,1,4086,1
8,16197900,4066,9570,35.88657,,0,8,8,96,43254,1623,2225,16154646,16,142,361,1,31602,1,190,1,1978864,1,2144298,1,92040,1,11896952,1,10340,1,367979,1,8206,4,475659,4,65428,4,3696949,4,7238715,8,10933440,96,0,0,3096,1,36722,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,0,0,0,0,0,0,0,1,5493,1,4077,1
9,16004000,4061,9570,35.86034,,0,8,8,96,42651,1583,2245,15961349,16,142,110,1,29367,1,120,1,1918977,1,2053610,1,91058,1,11857856,1,10250,1,317771,1,8557,4,477813,4,65468,4,3700626,4,7255869,8,10954250,96,0,0,3116,1,24388,1,2665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,0,0,0,0,0,0,0,1,5502,1,4068,1
