step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,8334800,4495,9570,35.998295,,0,9,9,108,98671,9338,4599,8236129,16,154,1182,1,122056,1,361,1,2161215,1,914050,1,163246,1,4860422,1,13596,1,1408878,1,14608,4,670789,4,96908,4,794018,4,1513711,8,2303130,108,0,0,6212,1,343044,1,2916,1,0,0,0,0,0,0,656752,1,134741,1,15670,1,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1,0,0,0,0,0,0
1,6252600,4196,9570,35.993866,,0,8,8,96,51041,2966,2054,6201559,16,142,230,1,35188,1,70,1,1957120,1,480250,1,90575,1,3625160,1,12965,1,764280,1,12384,4,580875,4,79885,4,654978,4,1286481,8,1939406,96,0,0,5420,1,235266,1,2625,1,0,0,0,0,0,0,455242,1,17143,1,4739,1,0,0,0,0,0,0,0,0,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1,0,0,0,0,0,0
2,6052100,4142,9570,35.986713,,0,8,8,96,40970,1202,4729,6011130,16,142,40,1,24738,1,20,1,1961749,1,423891,1,89022,1,3498825,1,12845,1,762286,1,12234,4,573491,4,79123,4,649027,4,1271252,8,1915549,96,0,0,5420,1,142085,1,2705,1,0,0,0,0,0,0,399253,1,17394,1,4328,1,0,0,0,0,0,0,0,0,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1,0,0,0,0,0,0
3,5913700,4111,9570,35.976837,,0,8,8,96,37601,1282,4739,5876099,16,142,90,1,24798,1,60,1,1935959,1,419502,1,88782,1,3394103,1,12805,1,744572,1,12484,4,575565,4,79624,4,646151,4,1192860,8,1834272,96,0,0,5350,1,133559,1,2655,1,0,0,0,0,0,0,394915,1,17243,1,4218,1,0,0,0,0,0,0,0,0,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1,0,0,0,0,0,0
4,5937800,4100,9570,35.964233,,0,8,8,96,34378,1193,4759,5903422,16,142,110,1,24738,1,60,1,1961418,1,428019,1,87379,1,3388862,1,12835,1,752337,1,12655,4,573701,4,79043,4,640360,4,1195886,8,1831487,96,0,0,5360,1,125663,1,2665,1,0,0,0,0,0,0,404123,1,16963,1,3878,1,0,0,0,0,0,0,0,0,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1,0,0,0,0,0,0
5,6054700,4087,9570,35.948902,,0,8,8,96,50538,1343,4800,6004162,16,142,130,1,24928,1,60,1,1973892,1,444737,1,118630,1,3428910,1,12875,1,760783,1,12825,4,593940,4,82380,4,636963,4,1200535,8,1832699,96,0,0,5370,1,132026,1,2745,1,0,0,0,0,0,0,416793,1,19648,1,4589,1,0,0,0,0,0,0,0,0,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1,0,0,0,0,0,0
6,5956400,4079,9570,35.93085,,0,8,8,96,34919,1293,1954,5921481,16,142,120,1,24447,1,60,1,1932492,1,417273,1,107598,1,3426636,1,12855,1,770482,1,12985,4,608709,4,79314,4,622566,4,1195896,8,1816508,96,0,0,5360,1,127347,1,2685,1,0,0,0,0,0,0,390180,1,18726,1,4869,1,0,0,0,0,0,0,0,0,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1,0,0,0,0,0,0
7,5919900,4073,9570,35.910072,,0,8,8,96,32649,1152,2044,5887251,16,142,120,1,24688,1,50,1,1973181,1,409984,1,86788,1,3379645,1,12795,1,741235,1,12174,4,577378,4,79344,4,628156,4,1204963,8,1831076,96,0,0,5340,1,127276,1,2625,1,0,0,0,0,0,0,386569,1,16702,1,3797,1,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1,0,0,0,0,0,0
8,6052000,4066,9570,35.88657,,0,8,8,96,35108,1072,2185,6016892,16,142,40,1,24497,1,50,1,1938784,1,420304,1,87339,1,3533012,1,12865,1,756796,1,11663,4,571487,4,78732,4,649688,4,1317962,8,1965466,96,0,0,7474,1,135502,1,2635,1,0,0,0,0,0,0,395386,1,17043,1,4859,1,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1,0,0,0,0,0,0
9,5961900,4061,9570,35.86034,,0,8,8,96,32588,942,2204,5929312,16,142,20,1,24477,1,50,1,1930438,1,410184,1,85365,1,3465942,1,12835,1,737067,1,12234,4,572278,4,78983,4,649468,4,1275590,8,1922854,96,0,0,5340,1,131304,1,2735,1,0,0,0,0,0,0,385917,1,17614,1,3837,1,0,0,0,0,0,0,0,0,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1,0,0,0,0,0,0
10,6110900,4053,9570,35.831387,,0,8,8,96,42208,1232,2305,6068692,16,142,140,1,29998,1,90,1,1955036,1,409122,1,115233,1,3548121,1,10951,1,781103,1,13095,4,605943,4,77500,4,646732,4,1281872,8,1926300,96,0,0,5350,1,132617,1,2675,1,0,0,0,0,0,0,382441,1,18826,1,4399,1,0,0,0,0,0,0,0,0,15690,1,0,1,9570,1,4053,1,15690,1,9570,1,48,1,0,0,0,0,0,0
11,5993500,4054,9570,35.79971,,0,8,8,96,35282,1143,2254,5958218,16,142,130,1,29677,1,50,1,1948433,1,478196,1,85506,1,3403401,1,12825,1,753249,1,12123,4,572529,4,79013,4,638036,4,1206035,8,1841817,96,0,0,5431,1,132667,1,3176,1,0,0,0,0,0,0,452216,1,18285,1,3707,1,0,0,0,0,0,0,0,0,15715,1,0,1,9570,1,4054,1,15715,1,9570,1,48,1,0,0,0,0,0,0
12,5890000,4056,9570,35.765305,,0,8,8,96,32367,1012,2154,5857633,16,142,150,1,24237,1,40,1,1928234,1,415034,1,85395,1,3391718,1,12825,1,752728,1,12174,4,573310,4,78632,4,628397,4,1205314,8,1831557,96,0,0,5350,1,132126,1,2675,1,0,0,0,0,0,0,389725,1,16813,1,4679,1,0,0,0,0,0,0,0,0,15716,1,0,1,9570,1,4056,1,15716,1,9570,1,48,1,0,0,0,0,0,0
13,5999200,4055,9570,35.728176,,0,8,8,96,33147,1102,2164,5966053,16,142,10,1,24227,1,40,1,1938123,1,400916,1,87139,1,3502753,1,12845,1,745624,1,11953,4,572579,4,79013,4,656040,4,1296831,8,1950707,96,0,0,7124,1,129861,1,2625,1,0,0,0,0,0,0,375557,1,16903,1,4639,1,0,0,0,0,0,0,0,0,15731,1,0,1,9570,1,4055,1,15731,1,9570,1,48,1,0,0,0,0,0,0
14,6045100,4060,9570,35.688324,,0,8,8,96,33098,1022,5150,6012002,16,142,150,1,24167,1,90,1,1942732,1,421146,1,90034,1,3520778,1,12905,1,749451,1,12033,4,574352,4,79183,4,660609,4,1303815,8,1959274,96,0,0,5410,1,132256,1,2645,1,0,0,0,0,0,0,396337,1,17093,1,3918,1,0,0,0,0,0,0,0,0,15731,1,0,1,9570,1,4060,1,15731,1,9570,1,48,1,0,0,0,0,0,0
15,5993000,4057,9570,35.64575,,0,8,8,96,34101,1092,4319,5958899,16,142,80,1,24588,1,90,1,1946008,1,423169,1,87469,1,3464569,1,12925,1,744612,1,12294,4,583229,4,82640,4,684035,4,1216967,8,1896683,96,0,0,5691,1,131284,1,2725,1,0,0,0,0,0,0,398241,1,17304,1,3647,1,0,0,0,0,0,0,0,0,15734,1,0,1,9570,1,4057,1,15734,1,9570,1,48,1,0,0,0,0,0,0
16,5950700,4055,9570,35.600445,,0,8,8,96,32670,1082,4298,5918030,16,142,20,1,24177,1,40,1,1943193,1,418360,1,89313,1,3430032,1,12895,1,753449,1,12304,4,577358,4,81348,4,629699,4,1226876,8,1852277,96,0,0,5390,1,139861,1,2665,1,0,0,0,0,0,0,392530,1,18436,1,3587,1,0,0,0,0,0,0,0,0,15727,1,0,1,9570,1,4055,1,15727,1,9570,1,48,1,0,0,0,0,0,0
17,6012700,4051,9570,35.552414,,0,8,8,96,40545,1293,4399,5972155,16,142,150,1,29577,1,80,1,1944105,1,422208,1,87590,1,3477855,1,10591,1,742508,1,12424,4,574743,4,78121,4,650229,4,1275129,8,1920960,96,0,0,5390,1,134821,1,3196,1,0,0,0,0,0,0,395666,1,18776,1,3737,1,0,0,0,0,0,0,0,0,15724,1,0,1,9570,1,4051,1,15724,1,9570,1,48,1,0,0,0,0,0,0
18,6144300,4049,9570,35.501663,,0,8,8,96,37394,1503,3346,6106906,16,142,130,1,29487,1,50,1,1940037,1,436916,1,106075,1,3581045,1,13165,1,779830,1,13947,4,605633,4,84734,4,661741,4,1268046,8,1926441,96,0,0,5811,1,157014,1,2785,1,0,0,0,0,0,0,410545,1,18366,1,4399,1,0,0,0,0,0,0,0,0,15728,1,0,1,9570,1,4049,1,15728,1,9570,1,48,1,0,0,0,0,0,0
19,5934600,4050,9570,35.448185,,0,8,8,96,33112,1172,4409,5901488,16,142,140,1,25099,1,40,1,1933845,1,428931,1,88251,1,3412308,1,12875,1,743119,1,12364,4,576737,4,78753,4,654658,4,1198170,8,1848419,96,0,0,5400,1,139190,1,2745,1,0,0,0,0,0,0,402008,1,18867,1,3697,1,0,0,0,0,0,0,0,0,15736,1,0,1,9570,1,4050,1,15736,1,9570,1,48,1,0,0,0,0,0,0
20,7061500,4829,9570,35.391983,,0,14,12,144,32989,1232,6272,7028511,16,214,50,1,24337,1,90,1,1942001,1,468577,1,114722,1,4465848,1,12885,1,929951,1,12554,4,713121,4,78642,4,882309,4,1673350,8,2430767,144,118620,24,6603,1,165400,1,2685,1,0,0,0,0,0,0,423290,1,30740,1,9278,1,0,0,0,0,0,0,0,0,18718,1,144,1,9570,1,4829,1,18862,1,9570,1,48,1,0,0,0,0,0,0
21,7010400,4715,9570,35.333054,,0,13,11,132,45964,1393,5400,6964436,16,192,110,1,24517,1,30,1,2051873,1,488506,1,137436,1,4249168,1,12795,1,983885,1,12474,4,655950,4,79624,4,786433,4,1483393,8,2181745,132,82680,24,5982,1,237360,1,2675,1,0,0,0,0,0,0,457245,1,19758,1,6823,1,0,0,0,0,0,0,0,0,17266,1,101,1,9570,1,4715,1,17367,1,9570,1,48,1,0,0,0,0,0,0
22,6531900,4565,9570,35.2714,,0,13,10,120,32574,1172,5471,6499326,16,202,200,1,24357,1,40,1,1933624,1,489568,1,111456,1,3927225,1,12855,1,833664,1,12164,4,621163,4,78983,4,751415,4,1468834,8,2034820,120,179958,36,5771,1,151453,1,2605,1,0,0,0,0,0,0,451574,1,27293,1,5631,1,0,0,0,0,0,0,0,0,16624,1,220,1,9570,1,4565,1,16844,1,9570,1,48,1,0,0,0,0,0,0
23,6657500,4496,9570,35.207024,,0,13,10,120,35797,1022,5621,6621703,16,202,10,1,24197,1,40,1,1936239,1,514667,1,103050,1,4030505,1,12995,1,857230,1,12244,4,613007,4,79444,4,768849,4,1531646,8,2133381,120,161493,36,5711,1,158717,1,2635,1,0,0,0,0,0,0,485250,1,19989,1,5000,1,0,0,0,0,0,0,0,0,16445,1,200,1,9570,1,4496,1,16645,1,9570,1,48,1,0,0,0,0,0,0
24,6388100,4419,9570,35.13992,,0,12,10,120,33965,1092,5291,6354135,16,190,80,1,24688,1,40,1,1941229,1,483035,1,101076,1,3791061,1,12925,1,799468,1,12514,4,607406,4,79163,4,727158,4,1404239,8,2054027,120,72080,24,5631,1,151754,1,2635,1,0,0,0,0,0,0,454961,1,18897,1,4899,1,0,0,0,0,0,0,0,0,16356,1,88,1,9570,1,4419,1,16444,1,9570,1,48,1,0,0,0,0,0,0
25,6617000,4390,9570,35.07009,,0,12,9,108,32369,982,5531,6584631,16,190,100,1,24878,1,80,1,1945047,1,491422,1,101396,1,4008843,1,12865,1,799017,1,11943,4,602557,4,79033,4,797053,4,1566103,8,2122640,108,234985,36,5641,1,143758,1,2755,1,0,0,0,0,0,0,464329,1,18366,1,4439,1,0,0,0,0,0,0,0,0,16055,1,291,1,9570,1,4390,1,16346,1,9570,1,48,1,0,0,0,0,0,0
26,6372700,4353,9570,34.997536,,0,12,9,108,35428,1353,8567,6337272,16,190,140,1,30148,1,80,1,1937412,1,459650,1,100615,1,3798345,1,10881,1,783868,1,12194,4,598359,4,77410,4,728020,4,1440660,8,1970706,108,189407,36,5651,1,148147,1,2685,1,0,0,0,0,0,0,432157,1,18816,1,4439,1,0,0,0,0,0,0,0,0,16062,1,229,1,9570,1,4353,1,16291,1,9570,1,48,1,0,0,0,0,0,0
27,6454500,4336,9570,34.92226,,0,12,9,108,31632,1022,5271,6422868,16,190,120,1,29978,1,60,1,1934376,1,463778,1,100334,1,3881436,1,12785,1,786553,1,12103,4,596756,4,79133,4,755954,4,1506557,8,2092532,108,164709,36,5521,1,135182,1,2655,1,0,0,0,0,0,0,437417,1,17764,1,4419,1,0,0,0,0,0,0,0,0,16019,1,201,1,9570,1,4336,1,16220,1,9570,1,48,1,0,0,0,0,0,0
28,7116900,4982,9570,34.844257,,0,14,11,132,33092,1052,5561,7083808,16,214,130,1,24227,1,80,1,1936720,1,480500,1,128128,1,4501096,1,12925,1,919901,1,12404,4,698132,4,78963,4,879774,4,1720722,8,2281769,132,313166,36,6643,1,180800,1,2705,1,0,0,0,0,0,0,443359,1,22684,1,9108,1,0,0,0,0,0,0,0,0,18465,1,392,1,9570,1,4982,1,18857,1,9570,1,48,1,0,0,0,0,0,0
29,6726500,4783,9570,34.763527,,0,14,11,132,32437,1082,5471,6694063,16,214,10,1,24347,1,40,1,1940858,1,545797,1,117167,1,4052838,1,13005,1,869384,1,12655,4,640921,4,79764,4,777636,4,1510435,8,2168209,132,114392,36,5952,1,152375,1,2635,1,0,0,0,0,0,0,516550,1,18917,1,5631,1,0,0,0,0,0,0,0,0,17239,1,139,1,9570,1,4783,1,17378,1,9570,1,48,1,0,0,0,0,0,0
30,6700500,4670,9570,34.680073,,0,13,11,132,32728,1112,5781,6667772,16,202,50,1,24297,1,60,1,1941760,1,490660,1,127727,1,4070192,1,13025,1,863713,1,12975,4,629449,4,79043,4,790340,4,1488963,8,2165934,132,107588,24,6012,1,195869,1,2715,1,0,0,0,0,0,0,460492,1,20009,1,5591,1,0,0,0,0,0,0,0,0,16931,1,131,1,9570,1,4670,1,17062,1,9570,1,48,1,0,0,0,0,0,0
31,6699300,4639,9570,34.593895,,0,13,11,132,35335,1172,5481,6663965,16,202,80,1,24788,1,60,1,1943794,1,502503,1,112318,1,4067126,1,13296,1,867871,1,12755,4,618979,4,79875,4,768097,4,1540303,8,2215409,132,87509,24,6503,1,168737,1,2835,1,0,0,0,0,0,0,467836,1,23445,1,6132,1,0,0,0,0,0,0,0,0,16699,1,106,1,9570,1,4639,1,16805,1,9570,1,48,1,0,0,0,0,0,0
32,6581700,4573,9570,34.504993,,0,13,11,132,33590,1152,5952,6548110,16,202,10,1,24317,1,80,1,1943844,1,491111,1,110644,1,3965219,1,12885,1,828184,1,12164,4,635100,4,80386,4,778948,4,1450649,8,2117410,132,106236,24,5992,1,169919,1,2725,1,0,0,0,0,0,0,463227,1,18706,1,4739,1,0,0,0,0,0,0,0,0,16368,1,130,1,9570,1,4573,1,16498,1,9570,1,48,1,0,0,0,0,0,0
33,6411000,4491,9570,34.413364,,0,13,11,132,32308,1162,5831,6378692,16,202,100,1,24918,1,50,1,1941941,1,506310,1,119932,1,3772636,1,12805,1,819337,1,12494,4,599301,4,79354,4,708502,4,1384251,8,1992478,132,94443,24,5671,1,159970,1,2595,1,0,0,0,0,0,0,475922,1,21672,1,5410,1,0,0,0,0,0,0,0,0,16106,1,116,1,9570,1,4491,1,16222,1,9570,1,48,1,0,0,0,0,0,0
34,7266800,5031,9570,34.31901,,0,14,11,132,34946,1022,5901,7231854,16,214,100,1,24538,1,50,1,1939115,1,524806,1,133278,1,4597122,1,12845,1,932676,1,12775,4,678103,4,79193,4,907477,4,1807691,8,2396551,132,312716,36,6563,1,168927,1,2695,1,0,0,0,0,0,0,487344,1,24287,1,9208,1,0,0,0,0,0,0,0,0,17973,1,388,1,9570,1,5031,1,18361,1,9570,1,48,1,0,0,0,0,0,0
35,6805200,4806,9570,34.221935,,0,14,11,132,32675,1212,5862,6772525,16,214,10,1,24487,1,100,1,1946479,1,546839,1,120694,1,4121080,1,12835,1,866518,1,12725,4,625351,4,81247,4,790741,4,1578918,8,2265607,132,98190,36,6012,1,155661,1,2695,1,0,0,0,0,0,0,516460,1,18356,1,6913,1,0,0,0,0,0,0,0,0,16833,1,118,1,9570,1,4806,1,16951,1,9570,1,48,1,0,0,0,0,0,0
36,6783500,4646,9570,34.12213,,0,14,11,132,41339,1323,8286,6742161,16,214,130,1,29698,1,50,1,1942782,1,528057,1,143127,1,4085411,1,12905,1,898490,1,12885,4,608809,4,81037,4,783267,4,1543669,8,2213336,132,105314,36,5591,1,147676,1,2665,1,0,0,0,0,0,0,494603,1,21572,1,7865,1,0,0,0,0,0,0,0,0,16171,1,126,1,9570,1,4646,1,16297,1,9570,1,48,1,0,0,0,0,0,0
37,6821300,4535,9570,34.019604,,0,13,10,120,38990,1222,5521,6782310,16,202,110,1,29778,1,80,1,1926972,1,526256,1,162705,1,4123515,1,12895,1,934019,1,11582,4,592327,4,77380,4,795901,4,1546775,8,2071882,120,265274,36,5921,1,155762,1,2625,1,0,0,0,0,0,0,490787,1,24297,1,7284,1,0,0,0,0,0,0,0,0,15408,1,325,1,9570,1,4535,1,15733,1,9570,1,48,1,0,0,0,0,0,0
38,6410400,4502,9570,33.91435,,0,13,11,132,32960,1373,5551,6377440,16,202,160,1,31130,1,70,1,1964414,1,520107,1,124862,1,3723771,1,12925,1,787445,1,12755,4,573471,4,79404,4,730855,4,1382998,8,2023468,132,84834,24,5350,1,147466,1,2655,1,0,0,0,0,0,0,490029,1,20059,1,6613,1,0,0,0,0,0,0,0,0,15473,1,104,1,9570,1,4502,1,15577,1,9570,1,48,1,0,0,0,0,0,0
39,7025600,4984,9570,33.806374,,0,14,12,144,35233,1162,6232,6990367,16,214,40,1,24447,1,70,1,1944045,1,496632,1,147035,1,4365113,1,12985,1,884012,1,12925,4,644809,4,79023,4,842481,4,1723638,8,2455946,144,103941,24,6382,1,167985,1,2695,1,0,0,0,0,0,0,460802,1,21101,1,9669,1,0,0,0,0,0,0,0,0,17363,1,128,1,9570,1,4984,1,17491,1,9570,1,48,1,0,0,0,0,0,0
40,7130900,5009,9570,33.69567,,0,15,11,132,32424,1202,6272,7098476,16,226,40,1,24527,1,50,1,1945177,1,559273,1,130663,1,4425891,1,12855,1,921645,1,12474,4,642875,4,79253,4,856278,4,1701575,8,2342476,132,209105,48,6082,1,201841,1,2665,1,0,0,0,0,0,0,518093,1,25269,1,10560,1,0,0,0,0,0,0,0,0,17089,1,251,1,9570,1,5009,1,17340,1,9570,1,48,1,0,0,0,0,0,0
41,6911200,4852,9570,33.58224,,0,14,11,132,31438,1142,6292,6879762,16,214,200,1,24457,1,30,1,1945177,1,564002,1,126906,1,4206005,1,12985,1,883731,1,12755,4,614009,4,79815,4,827362,4,1617653,8,2279284,132,159439,36,6002,1,160661,1,2876,1,0,0,0,0,0,0,530928,1,19909,1,8416,1,0,0,0,0,0,0,0,0,16401,1,190,1,9570,1,4852,1,16591,1,9570,1,48,1,0,0,0,0,0,0
42,6707900,4753,9570,33.466087,,0,14,11,132,30740,1032,5701,6677160,16,214,321,1,24477,1,90,1,1946169,1,550456,1,125032,1,4017600,1,13015,1,837251,1,12775,4,591155,4,79854,4,780531,4,1552637,8,2200601,132,126866,36,5511,1,154149,1,2705,1,0,0,0,0,0,0,519306,1,19207,1,7224,1,0,0,0,0,0,0,0,0,15808,1,154,1,9570,1,4753,1,15962,1,9570,1,48,1,0,0,0,0,0,0
43,6599800,4728,9570,33.34721,,0,14,11,132,33124,1132,6222,6566676,16,214,80,1,24337,1,30,1,1943904,1,552520,1,123860,1,3909000,1,12945,1,830308,1,12634,4,584041,4,79334,4,758749,4,1493121,8,2095217,132,150431,36,5451,1,141494,1,2735,1,0,0,0,0,0,0,523233,1,18997,1,6933,1,0,0,0,0,0,0,0,0,15589,1,185,1,9570,1,4728,1,15774,1,9570,1,48,1,0,0,0,0,0,0
44,6940200,4996,9570,33.22561,,0,14,11,132,31652,1102,5691,6908548,16,214,30,1,24437,1,80,1,1956649,1,571727,1,133338,1,4209331,1,12955,1,880194,1,12705,4,622926,4,79714,4,832963,4,1615669,8,2218626,132,224314,36,5791,1,155601,1,2665,1,0,0,0,0,0,0,536749,1,19107,1,10771,1,0,0,0,0,0,0,0,0,16516,1,272,1,9570,1,4996,1,16788,1,9570,1,48,1,0,0,0,0,0,0
45,6936000,5112,9570,33.10128,,0,14,12,144,31109,1122,6182,6904891,16,214,110,1,24347,1,40,1,1948453,1,554664,1,138398,1,4225994,1,12885,1,915102,1,12735,4,646732,4,79594,4,815149,4,1588847,8,2291187,144,106626,24,5982,1,158076,1,2655,1,0,0,0,0,0,0,517552,1,21301,1,10671,1,0,0,0,0,0,0,0,0,17219,1,129,1,9570,1,5112,1,17348,1,9570,1,48,1,0,0,0,0,0,0
46,6885900,4923,9570,32.974224,,0,14,11,132,38480,1323,7945,6847420,16,214,120,1,30048,1,40,1,1945588,1,536679,1,130553,1,4193471,1,10921,1,865797,1,12123,4,600413,4,77550,4,866869,4,1609787,8,2214969,132,253741,36,5821,1,151173,1,2615,1,0,0,0,0,0,0,503625,1,19588,1,8456,1,0,0,0,0,0,0,0,0,15971,1,307,1,9570,1,4923,1,16278,1,9570,1,48,1,0,0,0,0,0,0
47,6869300,4760,9570,32.844448,,0,14,11,132,37721,1242,6092,6831579,16,214,140,1,29517,1,90,1,1944686,1,567769,1,168496,1,4107935,1,12945,1,851900,1,12444,4,596716,4,79113,4,839185,4,1568227,8,2207494,132,193825,36,5581,1,150872,1,2655,1,0,0,0,0,0,0,531028,1,22854,1,9548,1,0,0,0,0,0,0,0,0,15212,1,234,1,9570,1,4760,1,15446,1,9570,1,48,1,0,0,0,0,0,0
48,7038900,5001,9570,32.711945,,0,14,12,144,31971,1102,6272,7006929,16,214,110,1,24467,1,30,1,1944896,1,563161,1,138899,1,4322480,1,12885,1,867991,1,14157,4,609190,4,79714,4,849705,4,1731353,8,2429264,144,145522,24,5801,1,159880,1,3587,1,0,0,0,0,0,0,527852,1,20089,1,10039,1,0,0,0,0,0,0,0,0,16273,1,176,1,9570,1,5001,1,16449,1,9570,1,48,1,0,0,0,0,0,0
