Frame, Time (ms)
0, 6.5952
1, 1.3125
2, 1.1293
3, 1.0743
4, 1.0606
5, 1.0688
6, 1.0636
7, 1.0506
8, 1.0519
9, 1.0587
10, 1.0441
11, 1.0287
12, 1.0335
13, 1.0418
14, 1.0259
15, 1.054
16, 1.033
17, 1.0325
18, 1.0262
19, 1.5767
20, 1.447
21, 1.4705
22, 1.5456
23, 1.5711
24, 1.4865
25, 1.414
26, 1.4051
27, 1.8887
28, 1.9619
29, 2.5747
30, 2.3447
31, 1.9799
32, 1.8469
33, 2.286
34, 2.8921
35, 3.0823
36, 2.9004
37, 2.4596
38, 2.7063
39, 3.4145
40, 3.2999
41, 3.3157
42, 2.9419
43, 3.0587
44, 3.7939
45, 3.3892
46, 3.594
47, 3.6857
48, 3.8898
49, 3.091
50, 3.6412
51, 3.7995
52, 4.0401
53, 3.3358
54, 3.6284
55, 3.9943
56, 4.0426
57, 3.5826
58, 3.8105
59, 3.9163
60, 3.499
61, 3.8399
62, 3.5919
63, 3.2409
64, 3.446
65, 3.3317
66, 3.2318
67, 3.3559
68, 3.2241
69, 3.1039
70, 3.2528
71, 3.1509
72, 3.1485
73, 3.2824
74, 3.1021
75, 3.1015
76, 3.0542
77, 3.0672
78, 3.0064
79, 2.9761
80, 2.9565
81, 2.9378
82, 2.9374
83, 3.2445
84, 3.1891
85, 3.0291
86, 3.1072
87, 2.9823
88, 2.9704
89, 2.9623
90, 2.9274
91, 2.938
92, 2.9078
93, 3.0131
94, 2.9678
95, 2.9302
96, 2.9264
97, 2.9047
98, 2.9153
99, 2.902
100, 2.9254
101, 3.3323
102, 2.9114
103, 2.8917
104, 2.9019
105, 2.8947
106, 2.8998
107, 2.8921
108, 2.9
109, 2.8813
110, 2.9257
111, 2.9371
112, 2.8706
113, 2.872
114, 2.8896
115, 2.9118
116, 2.9101
117, 2.884
118, 2.8835
119, 2.8822
120, 2.8763
121, 2.9813
122, 2.9206
123, 2.8892
124, 2.9096
125, 2.9334
126, 2.9153
127, 2.9012
128, 2.9121
129, 2.8905
130, 2.8982
131, 2.9229
132, 3.032
133, 2.9092
134, 2.8906
135, 2.9185
136, 2.8861
137, 2.9116
138, 2.9131
139, 2.903
140, 2.9097
141, 2.9075
142, 2.9231
143, 2.9023
144, 2.8894
145, 2.8873
146, 2.8757
147, 2.8919
148, 3.088
149, 2.9231
150, 2.9115
151, 2.8947
152, 2.8979
153, 2.8947
154, 2.8914
155, 2.8765
156, 2.879
157, 2.8788
158, 2.8871
159, 2.8866
160, 2.8934
161, 2.873
162, 2.8915
163, 2.8825
164, 2.9416
165, 3.0117
166, 3.0967
167, 2.8899
168, 2.8701
169, 2.8821
170, 2.8702
171, 2.8745
172, 2.8778
173, 2.8754
174, 2.866
175, 2.9274
176, 2.91
177, 2.8526
178, 2.8827
179, 2.856
180, 2.8722
181, 2.8912
182, 2.8718
183, 2.9097
184, 2.8836
185, 2.8766
186, 2.8945
187, 2.874
188, 2.8786
189, 2.8681
190, 2.8864
191, 2.8804
192, 2.8631
193, 2.9118
194, 2.8548
195, 2.8527
196, 2.8607
197, 2.8984
198, 2.9107
199, 2.8702
200, 2.8737
201, 3.3478
202, 2.876
203, 3.0782
204, 2.9071
205, 2.8834
206, 2.8512
207, 2.8546
208, 2.8564
209, 2.8522
210, 2.8397
211, 2.8516
212, 2.8279
213, 2.8341
214, 2.882
215, 2.9212
216, 2.8788
217, 2.8728
218, 2.8629
219, 2.8852
220, 2.8864
221, 2.8419
222, 2.8585
223, 2.8465
224, 2.8567
225, 2.8873
226, 2.869
227, 2.8466
228, 2.8469
229, 2.8681
230, 2.9216
231, 2.9658
232, 2.9036
233, 2.8825
234, 2.8721
235, 2.8922
236, 2.8923
237, 2.8498
238, 2.8685
239, 2.869
240, 2.8867
241, 2.8999
242, 2.9147
243, 2.869
244, 2.8654
245, 2.8553
246, 2.871
247, 2.8724
248, 2.884
249, 2.8681
250, 2.9294
251, 2.8994
252, 2.9329
253, 2.9004
254, 2.8777
255, 2.8592
256, 2.8897
257, 2.8723
258, 2.9594
259, 2.9281
260, 2.9105
261, 2.9039
262, 2.9094
263, 2.9287
264, 2.9555
265, 2.9061
266, 2.8925
267, 2.8862
268, 2.8847
269, 2.9997
270, 3.0863
271, 2.9
272, 2.8879
273, 2.9043
274, 2.9356
275, 3.0095
276, 2.9315
277, 2.9371
278, 2.9156
279, 2.9294
280, 2.9073
281, 2.9016
282, 2.9043
283, 2.8924
284, 2.8864
285, 2.9243
286, 2.92
287, 2.9127
288, 2.9111
289, 2.9225
290, 2.9114
291, 2.9225
292, 2.911
293, 2.8994
294, 2.8857
295, 2.894
296, 2.9704
297, 2.9781
298, 2.9757
299, 3.0366
300, 2.9001
301, 3.3033
302, 2.9863
303, 2.9011
304, 2.936
305, 2.9152
306, 2.8968
307, 2.9012
308, 2.9003
309, 2.9005
310, 2.9165
311, 2.8947
312, 2.9176
313, 3.119
314, 3.111
315, 3.1719
316, 3.0147
317, 3.0752
318, 2.9612
319, 3.0095
320, 2.9412
321, 2.9525
322, 3.2266
323, 3.4328
324, 3.0792
325, 3.1082
326, 3.144
327, 3.1949
328, 3.4015
329, 3.3672
330, 3.325
331, 3.302
332, 3.3112
333, 3.218
334, 3.2007
335, 3.0976
336, 3.0822
337, 3.0826
338, 3.0037
339, 2.9717
340, 2.9781
341, 2.959
342, 2.9615
343, 3.012
344, 2.9626
345, 3.0342
346, 2.9687
347, 3.0874
348, 2.963
349, 2.9571
350, 2.9512
351, 3.0119
352, 2.9661
353, 2.9694
354, 2.9267
355, 2.922
356, 2.9174
357, 2.9249
358, 3.0641
359, 2.9636
360, 2.9186
361, 2.9075
362, 2.9139
363, 2.9345
364, 2.9426
365, 2.893
366, 2.9095
367, 2.8948
368, 2.9078
369, 2.941
370, 2.94
371, 2.9361
372, 2.9157
373, 2.9264
374, 2.9417
375, 2.9133
376, 2.9311
377, 2.9254
378, 2.9159
379, 3.048
380, 3.5106
381, 2.9649
382, 2.9436
383, 2.9293
384, 2.9115
385, 2.892
386, 2.9158
387, 2.9091
388, 2.9039
389, 2.9159
390, 2.9147
391, 2.888
392, 2.9211
393, 2.9083
394, 2.9049
395, 2.9307
396, 2.9406
397, 2.9381
398, 2.9142
399, 2.9215
400, 2.9178
401, 3.3946
402, 3.0087
403, 2.8874
404, 2.8794
405, 2.8877
406, 2.8963
407, 3.0476
408, 3.1662
409, 2.9493
410, 2.9093
411, 2.9009
412, 3.018
413, 2.9924
414, 2.9051
415, 2.9022
416, 2.9123
417, 2.9453
418, 2.9228
419, 2.898
420, 2.8842
421, 2.895
422, 2.888
423, 2.9423
424, 2.946
425, 2.9309
426, 2.9305
427, 2.9023
428, 2.9178
429, 2.9103
430, 2.9158
431, 2.9188
432, 2.9429
433, 2.9405
434, 3.0008
435, 2.9367
436, 2.9099
437, 2.9137
438, 2.9243
439, 2.9649
440, 2.9232
441, 2.9181
442, 2.9344
443, 2.9206
444, 2.9543
445, 2.9323
446, 2.9187
447, 2.9258
448, 2.927
449, 2.9331
450, 2.9709
451, 2.9469
452, 2.9358
453, 2.9393
454, 2.9186
455, 2.9414
456, 2.9423
457, 2.9199
458, 2.9457
459, 2.933
460, 2.978
461, 3.1466
462, 2.9325
463, 2.9234
464, 2.943
465, 2.9259
466, 3.0658
467, 2.959
468, 2.9518
469, 2.9074
470, 2.897
471, 2.9327
472, 2.9287
473, 2.9222
474, 2.9395
475, 2.9256
476, 2.9108
477, 2.9605
478, 2.9313
479, 2.9404
480, 2.9329
481, 2.9249
482, 2.9696
483, 2.961
484, 2.9023
485, 2.897
486, 2.9038
487, 2.9297
488, 2.9168
489, 2.9385
490, 2.917
491, 2.9726
492, 2.918
493, 2.9894
494, 2.983
495, 2.9652
496, 2.9225
497, 2.9229
498, 2.9553
499, 2.9371
