step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,12297500,8555,9570,28.99835,,0,16,16,192,77540,7234,7475,12219960,16,235,1122,1,110113,1,501,1,1994908,1,3340339,1,368883,1,6385127,1,18967,1,1064719,1,10941,4,564962,4,68312,4,1543064,4,3053485,8,4589073,192,0,0,12955,1,56640,1,2815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,0,1,0,0,0,0,0,0
1,9566700,5761,9570,28.995926,,0,16,12,144,64305,1212,5631,9502395,16,235,261,1,46901,1,120,1,2195145,1,2903104,1,158977,1,4187147,1,10741,1,570453,1,7815,4,402879,4,67020,4,1036063,4,2059863,8,3001724,144,88571,48,4419,1,34867,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,0,1,0,0,0,0,0,0
2,10561300,6723,9570,28.994566,,0,16,14,168,54433,2886,7816,10506867,16,235,140,1,24598,1,110,1,1954630,1,3496191,1,184587,1,4835480,1,11132,1,629768,1,7765,4,448828,4,66398,4,1216332,4,2417074,8,3572407,168,53183,24,4799,1,39136,1,2495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,0,1,0,0,0,0,0,0
3,10624300,6695,9570,28.994541,,0,16,14,168,54351,2555,6373,10569949,16,235,140,1,24006,1,80,1,1936124,1,3592948,1,182333,1,4823267,1,11051,1,590883,1,8717,4,464859,4,66799,4,1238335,4,2397065,8,3594270,168,34757,24,4699,1,46811,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,0,1,0,0,0,0,0,0
4,10783400,6672,9570,28.994545,,0,16,14,168,76496,1563,4219,10706904,16,235,160,1,25048,1,110,1,1954860,1,3688292,1,186000,1,4838626,1,13807,1,640679,1,7705,4,442756,4,66398,4,1209369,4,2396344,8,3571235,168,30259,24,4859,1,65316,1,3637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,0,1,0,0,0,0,0,0
5,11136900,6758,9570,28.994184,,0,16,14,168,80310,1433,4169,11056590,16,235,341,1,36601,1,140,1,2317201,1,3643766,1,182303,1,4865398,1,10841,1,609448,1,8727,4,468857,4,66669,4,1234788,4,2415771,8,3611563,168,34827,24,4940,1,52081,1,2685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,0,1,0,0,0,0,0,0
6,11357600,6793,9570,28.993921,,0,16,14,168,61948,2575,4830,11295652,16,235,180,1,35519,1,361,1,2240212,1,3721236,1,186330,1,5100182,1,11632,1,760310,1,8567,4,449088,4,67631,4,1241170,4,2453184,8,3650759,168,38765,24,6262,1,106255,1,5140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,0,1,0,0,0,0,0,0
7,11690600,6783,9570,28.993895,,0,16,14,168,71923,1363,4399,11618677,16,235,250,1,25489,1,80,1,1965370,1,3806050,1,299830,1,5509794,1,11813,1,944827,1,10019,4,566075,4,75857,4,1354730,4,2500034,8,3810438,168,39927,24,4889,1,49295,1,2705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,0,1,0,0,0,0,0,0
8,11374000,6772,9570,28.993822,,0,16,14,168,59872,1272,4750,11314128,16,235,190,1,25068,1,120,1,1958437,1,3839014,1,182803,1,5296261,1,12234,1,829785,1,12504,4,510096,4,78432,4,1273312,4,2511066,8,3739891,168,39737,24,5911,1,71057,1,2825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,0,1,0,0,0,0,0,0
9,11345300,6790,9570,28.993675,,0,16,14,168,57353,1753,4579,11287947,16,235,100,1,24648,1,120,1,1963116,1,3901104,1,201299,1,5185758,1,11803,1,874772,1,10019,4,452936,4,67711,4,1239316,4,2444597,8,3640249,168,39085,24,5551,1,85305,1,3797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,0,1,0,0,0,0,0,0
10,11755100,6786,9570,28.993578,,0,16,14,168,61178,2284,4870,11693922,16,235,80,1,25078,1,60,1,1965761,1,3827942,1,295942,1,5567436,1,11622,1,1003410,1,11342,4,531087,4,72600,4,1275797,4,2613684,8,3839083,168,45528,24,5320,1,49345,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22700,1,254,1,9570,1,6786,1,22954,1,9570,1,0,1,0,0,0,0,0,0
11,10971100,6806,9570,28.99352,,0,16,14,168,44772,1082,4019,10926328,16,235,80,1,24958,1,120,1,1929281,1,3820548,1,186260,1,4954080,1,11001,1,653053,1,8907,4,465650,4,68142,4,1238565,4,2460428,8,3651650,168,43324,24,5451,1,50257,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22716,1,263,1,9570,1,6806,1,22979,1,9570,1,0,1,0,0,0,0,0,0
