step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,7452000,8555,9570,28.99835,1240,0,16,16,192,133005,18937,5791,7318995,16,237,391,1,121595,1,271,1,1937669,1,1189350,1,382528,1,3669076,1,18115,1,1066979,1,13426,4,1060096,4,93861,4,424890,4,857821,8,1276919,192,0,0,14608,1,87799,1,6773,1,9929,1,1563,2,12394,1,770422,1,242628,1,35519,1,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,48,1
1,4947500,5761,9570,28.995926,1240,0,16,12,144,37234,1132,4230,4910266,16,242,140,1,42121,1,140,1,1931287,1,590029,1,156061,1,2179486,1,11001,1,506528,1,12093,4,596672,4,90785,4,316020,4,605048,8,814751,144,102087,48,4178,1,34196,1,2945,1,3627,1,1313,2,4950,1,543619,1,22203,1,19828,1,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,48,1
2,5216400,6723,9570,28.994566,1240,0,16,14,168,33137,1072,4489,5183263,16,242,80,1,25910,1,60,1,1926428,1,656527,1,180849,1,2382578,1,10831,1,517789,1,11983,4,727264,4,82890,4,334075,4,649463,8,918181,168,60867,24,4679,1,40578,1,2815,1,3567,1,1323,2,5080,1,600349,1,25720,1,25429,1,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,48,1
3,5252500,6695,9570,28.994541,1240,0,16,14,168,34851,1092,6133,5217649,16,242,30,1,26491,1,50,1,1919414,1,638773,1,179446,1,2442333,1,11111,1,527227,1,12043,4,729728,4,85585,4,365656,4,659543,8,976614,168,42452,24,8196,1,40588,1,2805,1,3437,1,1393,2,5040,1,593495,1,24066,1,15991,1,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,48,1
4,5150900,6672,9570,28.994545,1240,0,16,14,168,31510,1022,4962,5119390,16,242,20,1,25529,1,40,1,1898334,1,615177,1,180308,1,2388900,1,11081,1,506377,1,12324,4,718006,4,83311,4,338363,4,672348,8,970040,168,35709,24,4749,1,39536,1,2805,1,3637,1,1343,2,5080,1,570150,1,25539,1,12684,1,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,48,1
5,5209200,6758,9570,28.994184,1240,0,16,14,168,31458,1022,3217,5177742,16,242,120,1,25429,1,60,1,1899716,1,641809,1,182542,1,2417235,1,10831,1,499805,1,11773,4,728205,4,83080,4,360315,4,675203,8,991783,168,40518,24,4769,1,40168,1,2845,1,3547,1,1323,2,5180,1,597824,1,26301,1,10971,1,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,48,1
6,5148300,6793,9570,28.993921,1240,0,16,14,168,31746,962,3477,5116554,16,242,110,1,25349,1,50,1,1896821,1,636839,1,186179,1,2360365,1,10841,1,491679,1,12073,4,742543,4,83571,4,329496,4,641899,8,921828,168,46089,24,4970,1,40308,1,2845,1,3427,1,1313,2,5280,1,596792,1,25229,1,10039,1,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,48,1
7,5139400,6783,9570,28.993895,1240,0,16,14,168,32524,992,3707,5106876,16,242,30,1,25449,1,100,1,1891110,1,630777,1,185999,1,2362289,1,11121,1,488433,1,12003,4,738746,4,83611,4,342902,4,637611,8,931618,168,45187,24,4849,1,40308,1,2845,1,3527,1,1323,2,5140,1,588937,1,27182,1,9839,1,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,48,1
8,5106700,6772,9570,28.993822,1240,0,16,14,168,31395,1132,3508,5075305,16,242,10,1,25399,1,30,1,1896360,1,628062,1,186129,1,2328414,1,10901,1,482070,1,12053,4,737884,4,82920,4,327151,4,627421,8,905737,168,45327,24,5481,1,39697,1,2785,1,3537,1,1323,2,4960,1,588526,1,25159,1,9599,1,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,48,1
9,5145400,6790,9570,28.993675,1240,0,16,14,168,31641,1072,3718,5113759,16,242,30,1,25349,1,40,1,1892803,1,592724,1,184626,1,2407216,1,10971,1,482982,1,11853,4,746771,4,83702,4,337391,4,679612,8,964430,168,48854,24,8346,1,42282,1,3136,1,3487,1,1333,2,5250,1,550542,1,26050,1,9458,1,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,48,1
