step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,7328600,4495,9570,35.998295,,0,9,9,108,346578,6502,4328,6982022,16,159,381,1,187288,1,571,1,746165,1,969898,1,188330,1,4875182,1,14207,1,1480448,1,14518,4,651925,4,97877,4,768177,4,1488032,8,2251881,108,0,0,6482,1,358515,1,2705,1,0,0,0,0,0,0,679994,1,151750,1,19547,1,60906,1,80955,1,544460,1,52711,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1,1241,1,0,1,0,1
1,4654100,4196,9570,35.993866,,0,8,8,96,37050,1222,2014,4617050,16,149,220,1,40057,1,80,1,495847,1,357784,1,104500,1,3607581,1,10981,1,755233,1,12694,4,605206,4,77558,4,676111,4,1236362,8,1910459,96,0,0,5360,1,235239,1,2595,1,0,0,0,0,0,0,333748,1,16321,1,4459,1,11221,1,22703,1,434219,1,27352,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1,1241,1,0,1,0,1
2,4424600,4142,9570,35.986713,,0,8,8,96,40701,1313,2254,4383899,16,149,140,1,29647,1,60,1,519142,1,348701,1,106393,1,3366661,1,13155,1,762887,1,13135,4,571792,4,78099,4,613462,4,1181276,8,1792484,96,0,0,5300,1,136811,1,2585,1,0,0,0,0,0,0,324595,1,16311,1,4499,1,24477,1,23635,1,436884,1,33825,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1,1240,1,1,1,1,1
3,4477900,4111,9570,35.976837,,0,8,8,96,37989,1292,2194,4439911,16,149,130,1,29496,1,110,1,471781,1,385426,1,99530,1,3442385,1,11051,1,742328,1,12103,4,564448,4,78089,4,668527,4,1227835,8,1894168,96,0,0,5380,1,139787,1,2595,1,0,0,0,0,0,0,360198,1,18125,1,4048,1,5611,1,22473,1,414021,1,29426,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1,1240,1,1,1,0,1
4,4309300,4100,9570,35.964233,,0,8,8,96,33052,1503,4218,4276248,16,149,160,1,24807,1,50,1,461031,1,341973,1,87197,1,3349919,1,11111,1,747668,1,12404,4,567404,4,77548,4,617510,4,1187518,8,1800810,96,0,0,5290,1,130429,1,2645,1,0,0,0,0,0,0,318017,1,17303,1,3887,1,5260,1,21351,1,409172,1,25078,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1,1240,1,1,1,0,1
5,4299300,4087,9570,35.948902,,0,8,8,96,31588,973,4308,4267712,16,149,40,1,24617,1,40,1,458165,1,341061,1,90723,1,3340721,1,12344,1,736497,1,12594,4,566592,4,77397,4,619343,4,1186697,8,1801732,96,0,0,7053,1,130880,1,2695,1,0,0,0,0,0,0,317306,1,17103,1,3797,1,4789,1,21742,1,406527,1,24948,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1,1240,1,1,1,0,1
6,4447300,4079,9570,35.93085,,0,8,8,96,31876,3056,2224,4415424,16,149,140,1,24437,1,40,1,457394,1,343797,1,86625,1,3491890,1,11101,1,750033,1,12183,4,566672,4,81145,4,656704,4,1287119,8,1941599,96,0,0,5350,1,127003,1,2625,1,0,0,0,0,0,0,320342,1,16932,1,3807,1,4929,1,21170,1,406006,1,25118,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1,1240,1,1,1,0,1
7,4341400,4073,9570,35.910072,,0,8,8,96,31989,1153,3718,4309411,16,149,100,1,25168,1,80,1,458616,1,349838,1,87517,1,3377000,1,11091,1,744963,1,12304,4,571501,4,77448,4,624713,4,1201645,8,1822641,96,0,0,5340,1,134787,1,3146,1,0,0,0,0,0,0,325742,1,17413,1,3837,1,5000,1,21411,1,406757,1,25188,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1,1240,1,1,1,0,1
8,4334100,4066,9570,35.88657,,0,8,8,96,31191,1082,2425,4302909,16,149,10,1,24577,1,50,1,458416,1,354337,1,86485,1,3367973,1,11061,1,751375,1,12293,4,571752,4,77839,4,624443,4,1197958,8,1819976,96,0,0,5350,1,123265,1,2615,1,0,0,0,0,0,0,330752,1,16912,1,3887,1,4869,1,21431,1,405645,1,26280,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1,1240,1,1,1,0,1
9,4426000,4061,9570,35.86034,,0,8,8,96,30905,972,2395,4395095,16,149,140,1,24637,1,50,1,454739,1,349648,1,86635,1,3468205,1,11041,1,743310,1,12684,4,570911,4,77869,4,648148,4,1275707,8,1921460,96,0,0,5360,1,130479,1,2765,1,0,0,0,0,0,0,326434,1,16732,1,3737,1,4899,1,20639,1,403661,1,25298,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1,1240,1,1,1,0,1
