step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,7876000,8555,9570,28.99835,,0,16,16,192,61667,7715,5250,7814333,16,237,230,1,132535,1,220,1,1997643,1,1234435,1,392204,1,4043749,1,13316,1,1517619,1,17955,4,1058316,4,82919,4,434526,4,809748,8,1239023,192,0,0,6823,1,104982,1,3146,1,0,0,0,0,0,0,757798,1,221696,1,125752,1,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,48,1
1,5301200,5761,9570,28.995926,,0,16,12,144,34298,1373,4489,5266902,16,238,160,1,46750,1,60,1,2173171,1,618620,1,157172,1,2257633,1,13336,1,623720,1,12504,4,601257,4,78451,4,303784,4,594363,8,789899,144,103760,48,4128,1,35408,1,2645,1,0,0,0,0,0,0,565989,1,27222,1,19878,1,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,48,1
2,5255100,6723,9570,28.994566,,0,16,14,168,32894,1042,4679,5222206,16,238,40,1,24948,1,60,1,1914122,1,657244,1,181549,1,2431077,1,13165,1,560077,1,12514,4,730676,4,78721,4,331408,4,666472,8,931411,168,61789,24,4759,1,42732,1,2675,1,0,0,0,0,0,0,599644,1,24838,1,25780,1,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,48,1
3,5183800,6695,9570,28.994541,,0,16,14,168,33853,2405,4158,5149947,16,238,40,1,24768,1,30,1,1924322,1,656713,1,179165,1,2351774,1,13135,1,537754,1,12564,4,722650,4,78741,4,323733,4,624111,8,903277,168,40408,24,4799,1,42321,1,2695,1,0,0,0,0,0,0,609052,1,25098,1,15740,1,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,48,1
4,5168000,6672,9570,28.994545,,0,16,14,168,33052,1072,4479,5134948,16,238,40,1,24758,1,40,1,1888202,1,642045,1,180537,1,2386190,1,13135,1,510151,1,12574,4,717390,4,78681,4,345304,4,673405,8,978332,168,35899,24,4749,1,40257,1,2605,1,0,0,0,0,0,0,598131,1,25038,1,12584,1,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,48,1
5,5221400,6758,9570,28.994184,,0,16,14,168,38890,1222,4549,5182510,16,238,170,1,30138,1,60,1,1991722,1,633348,1,181539,1,2335022,1,10510,1,502276,1,12554,4,733030,4,78631,4,327640,4,630753,8,913597,168,40247,24,4799,1,41510,1,2605,1,0,0,0,0,0,0,590716,1,26200,1,11442,1,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,48,1
6,5359800,6793,9570,28.993921,,0,16,14,168,35077,1282,3267,5324723,16,238,110,1,29898,1,60,1,1953578,1,667073,1,185757,1,2475111,1,13135,1,497106,1,13376,4,819466,4,78421,4,335756,4,662815,8,948504,168,46800,24,7785,1,56038,1,3066,1,0,0,0,0,0,0,628168,1,24247,1,9598,1,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,48,1
7,5138100,6783,9570,28.993895,,0,16,14,168,33420,1212,3598,5104680,16,238,150,1,25950,1,50,1,1915435,1,638388,1,181800,1,2329682,1,13225,1,497738,1,12604,4,734994,4,78772,4,324484,4,630002,8,905171,168,45718,24,4799,1,42412,1,2665,1,0,0,0,0,0,0,596147,1,25178,1,9999,1,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,48,1
8,5045000,6772,9570,28.993822,,0,16,14,168,32417,1092,3638,5012583,16,238,70,1,24728,1,30,1,1890787,1,604483,1,183152,1,2296157,1,13175,1,476386,1,12765,4,734844,4,78842,4,325005,4,620283,8,895943,168,45708,24,4879,1,39406,1,2655,1,0,0,0,0,0,0,562983,1,25118,1,9458,1,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,48,1
9,5111800,6790,9570,28.993675,,0,16,14,168,32940,1072,3628,5078860,16,238,50,1,24677,1,30,1,1899574,1,606607,1,182621,1,2351954,1,13346,1,496645,1,12734,4,740895,4,78762,4,330295,4,638488,8,919208,168,45948,24,4779,1,45608,1,2675,1,0,0,0,0,0,0,564847,1,25860,1,9027,1,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,48,1
