step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,13684100,8555,9570,28.99835,,0,16,16,192,55757,8968,6242,13628343,16,235,461,1,97182,1,421,1,1954478,1,3511119,1,319472,1,7729909,1,15300,1,1731527,1,12575,4,1060739,4,66732,4,1582833,4,3151477,8,4728068,192,0,0,7896,1,103294,1,3868,1,0,0,0,0,0,0,0,0,0,0,0,0,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,0,1
1,9658600,5761,9570,28.995926,,0,16,12,144,50143,1383,5441,9608457,16,235,170,1,48777,1,561,1,2039927,1,2951021,1,158033,1,4396592,1,13376,1,596861,1,7605,4,594747,4,66882,4,1031502,4,2058073,8,2995949,144,88185,48,4148,1,32865,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,0,1
2,10658300,6723,9570,28.994566,,0,16,14,168,62208,2735,7085,10596092,16,235,140,1,24298,1,60,1,1917044,1,3443425,1,183042,1,5005928,1,22154,1,533686,1,7545,4,732590,4,65309,4,1216678,4,2401723,8,3560246,168,51071,24,4769,1,38336,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,0,1
3,10697800,6695,9570,28.994541,,0,16,14,168,51389,1222,5541,10646411,16,235,140,1,31653,1,40,1,1916724,1,3570416,1,179285,1,4934777,1,13376,1,505901,1,7535,4,716388,4,64929,4,1209955,4,2384559,8,3554886,168,34087,24,4779,1,36943,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,0,1
4,10682700,6672,9570,28.994545,,0,16,14,168,48132,1152,4048,10634568,16,235,140,1,24128,1,70,1,1916142,1,3584685,1,181419,1,4914657,1,13326,1,470822,1,7635,4,715376,4,65309,4,1228401,4,2381473,8,3575857,168,29969,24,4960,1,36983,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,0,1
5,10747200,6758,9570,28.994184,,0,16,14,168,48475,1273,4239,10698725,16,235,140,1,24188,1,70,1,1916553,1,3603081,1,183032,1,4958353,1,13306,1,467575,1,7535,4,724805,4,65329,4,1219654,4,2427284,8,3608561,168,34138,24,4870,1,37494,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,0,1
6,10759300,6793,9570,28.993921,,0,16,14,168,33682,1202,3948,10725618,16,235,50,1,23847,1,70,1,1915261,1,3593913,1,183393,1,4995747,1,13336,1,461143,1,7565,4,730245,4,65289,4,1226998,4,2457564,8,3641417,168,39198,24,4799,1,38426,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,0,1
7,11538200,6783,9570,28.993895,,0,16,14,168,55864,2755,4209,11482336,16,235,140,1,23987,1,100,1,1917605,1,3821363,1,197120,1,5507200,1,14819,1,942786,1,11633,4,753481,4,65229,4,1217379,4,2421132,8,3595877,168,38426,24,5561,1,82493,1,4749,1,0,0,0,0,0,0,0,0,0,0,0,0,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,0,1
8,11203000,6772,9570,28.993822,,0,16,14,168,55156,1162,4069,11147844,16,235,220,1,36492,1,220,1,2057192,1,3609023,1,186319,1,5239430,1,18948,1,765255,1,7405,4,726378,4,65009,4,1218121,4,2411573,8,3587279,168,38346,24,4810,1,37164,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,0,1
9,10709000,6790,9570,28.993675,,0,16,14,168,75935,1192,3948,10633065,16,235,140,1,25310,1,50,1,1881594,1,3546549,1,228262,1,4931130,1,20030,1,454770,1,7505,4,727510,4,64908,4,1219093,4,2412284,8,3587420,168,40009,24,4789,1,36552,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,0,1
10,11229200,6786,9570,28.993578,,0,16,14,168,81827,1072,3938,11147373,16,235,30,1,25310,1,100,1,2091760,1,3720003,1,227901,1,5068552,1,13717,1,575780,1,7805,4,737770,4,65149,4,1221688,4,2414308,8,3589023,168,43035,24,4830,1,37624,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,22700,1,254,1,9570,1,6786,1,22954,1,9570,1,0,1
