step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,12984300,8555,9570,28.99835,,0,16,16,192,64518,8106,6262,12919782,16,235,952,1,149815,1,451,1,2092781,1,3420997,1,269190,1,6969074,1,16523,1,1162269,1,9449,4,1046210,4,67202,4,1568990,4,3055317,8,4618044,192,0,0,7144,1,41722,1,2665,1,0,0,0,0,0,0,0,0,0,0,0,0,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,0,1
1,9672300,5761,9570,28.995926,,0,16,12,144,65271,1252,5081,9607029,16,235,291,1,42884,1,210,1,1919480,1,3092540,1,158101,1,4370447,1,23075,1,578619,1,7655,4,596986,4,65399,4,1039808,4,2041550,8,2987652,144,88625,48,4188,1,32394,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,0,1
2,10732700,6723,9570,28.994566,,0,16,14,168,54011,2796,6804,10678689,16,235,160,1,31903,1,70,1,1907306,1,3483219,1,182560,1,5059333,1,14138,1,604100,1,7435,4,724717,4,65218,4,1209482,4,2393794,8,3545622,168,50850,24,4900,1,44327,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,0,1
3,10850300,6695,9570,28.994541,,0,16,14,168,48518,1313,8247,10801782,16,235,311,1,25981,1,30,1,1918418,1,3654457,1,183010,1,5005307,1,14268,1,564732,1,7405,4,721882,4,65429,4,1209442,4,2390648,8,3557635,168,34207,24,4830,1,37033,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,0,1
4,10809300,6672,9570,28.994545,,0,16,14,168,48259,1242,3868,10761041,16,235,160,1,26262,1,50,1,1918288,1,3665498,1,180055,1,4956430,1,14298,1,540084,1,7775,4,717533,4,65248,4,1203901,4,2372773,8,3542927,168,29879,24,4880,1,40430,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,0,1
5,11019100,6758,9570,28.994184,,0,16,14,168,58596,1142,3919,10960504,16,235,40,1,23937,1,100,1,1895663,1,3719765,1,183040,1,5116957,1,21001,1,633958,1,10060,4,732953,4,65158,4,1218439,4,2408252,8,3588005,168,34768,24,4739,1,39688,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,0,1
6,10970800,6793,9570,28.993921,,0,16,14,168,52820,1042,3839,10917980,16,235,751,1,25270,1,40,1,1892447,1,3684726,1,184293,1,5112598,1,17855,1,582758,1,7485,4,733054,4,65409,4,1236044,4,2435857,8,3627302,168,40760,24,4809,1,43536,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,0,1
7,10984400,6783,9570,28.993895,,0,16,14,168,53524,1222,4058,10930876,16,235,40,1,31732,1,150,1,1886455,1,3660989,1,216186,1,5120844,1,14479,1,559732,1,7755,4,744446,4,65048,4,1230343,4,2467179,8,3653635,168,39828,24,4870,1,37674,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,0,1
8,10886600,6772,9570,28.993822,,0,16,14,168,37375,1393,3888,10849225,16,235,110,1,23777,1,30,1,1886014,1,3692952,1,182730,1,5049384,1,14228,1,552027,1,7455,4,730609,4,65078,4,1221085,4,2416839,8,3594058,168,39979,24,4759,1,47604,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,0,1
9,11356300,6790,9570,28.993675,,0,16,14,168,40496,1303,3938,11315804,16,235,50,1,23697,1,50,1,1887908,1,3784202,1,184804,1,5420715,1,14378,1,901535,1,8867,4,743254,4,65439,4,1223229,4,2423743,8,3602564,168,40470,24,4910,1,45640,1,2796,1,0,0,0,0,0,0,0,0,0,0,0,0,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,0,1
