step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,6990800,4495,9570,35.998295,,0,9,9,108,151134,5681,3838,6839666,16,158,681,1,130703,1,491,1,421337,1,2713908,1,135042,1,3417573,1,19930,1,551850,1,8898,4,288300,4,66844,4,834679,4,1635509,8,2466350,108,0,0,4619,1,18577,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,41303,1,61293,1,272137,1,42105,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,1241,1,0,1,0,1
1,5789300,4196,9570,35.993866,,0,8,8,96,71931,1523,2425,5717369,16,146,150,1,36323,1,80,1,288440,1,2295066,1,110592,1,2970725,1,15992,1,323541,1,7325,4,270083,4,65512,4,766993,4,1511791,8,2276358,96,0,0,2786,1,18617,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,4840,1,22325,1,240764,1,20181,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,1241,1,0,1,0,1
2,5689300,4142,9570,35.986713,,0,8,8,96,62373,1182,4279,5626927,16,146,150,1,31283,1,80,1,289843,1,2292851,1,108829,1,2884642,1,19249,1,262217,1,7435,4,264352,4,65632,4,760389,4,1499816,8,2255927,96,0,0,2746,1,18297,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,16163,1,20712,1,224822,1,27816,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,1240,1,1,1,1,1
3,5624200,4111,9570,35.976837,,0,8,8,96,61623,3878,2105,5562577,16,146,170,1,34499,1,110,1,278099,1,2266979,1,85181,1,2881545,1,15992,1,258961,1,7385,4,271917,4,65572,4,755700,4,1495077,8,2248672,96,0,0,2736,1,17706,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,5210,1,21072,1,223710,1,27716,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,1240,1,1,1,0,1
4,5597800,4100,9570,35.964233,,0,8,8,96,50333,1242,5181,5547467,16,146,150,1,31694,1,80,1,278380,1,2277531,1,85061,1,2861876,1,12696,1,257147,1,7425,4,262799,4,65281,4,756872,4,1488043,8,2239734,96,0,0,2736,1,17716,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,4980,1,21233,1,223770,1,28086,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,1240,1,1,1,0,1
5,5607900,4087,9570,35.948902,,0,8,8,96,48429,5431,2195,5559471,16,146,150,1,24028,1,80,1,277458,1,2279474,1,85302,1,2880293,1,12686,1,254642,1,7315,4,261275,4,67846,4,753014,4,1507522,8,2258342,96,0,0,2756,1,17906,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,4940,1,20802,1,223670,1,27736,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,1240,1,1,1,0,1
6,5577000,4079,9570,35.93085,,0,8,8,96,45665,1303,2265,5531335,16,146,140,1,24058,1,80,1,281626,1,2285016,1,85592,1,2842236,1,12585,1,254432,1,7445,4,260955,4,65642,4,750640,4,1478824,8,2227199,96,0,0,2715,1,17736,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,5010,1,22525,1,225894,1,27876,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,1240,1,1,1,0,1
7,5581000,4073,9570,35.910072,,0,8,8,96,51128,1222,2365,5529872,16,146,150,1,24098,1,80,1,278480,1,2290186,1,85171,1,2839100,1,12605,1,255985,1,7445,4,261215,4,65842,4,749908,4,1474526,8,2222068,96,0,0,2736,1,17666,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,4960,1,21303,1,223960,1,27916,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
8,5613100,4066,9570,35.88657,,0,8,8,96,49901,1222,2535,5563199,16,146,150,1,24129,1,80,1,277899,1,2288853,1,84981,1,2874451,1,12655,1,255945,1,7255,4,260394,4,76404,4,764087,4,1486510,8,2248061,96,0,0,2776,1,17335,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,4980,1,21253,1,223630,1,27736,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
9,5585400,4061,9570,35.86034,,0,8,8,96,46490,1162,2525,5538910,16,146,150,1,24129,1,80,1,279141,1,2294395,1,85853,1,2842567,1,12595,1,260925,1,7285,4,260304,4,65572,4,752002,4,1472602,8,2222079,96,0,0,2705,1,17415,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,5020,1,21694,1,224031,1,28056,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,1240,1,1,1,0,1
