step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,6824500,4495,9570,35.998295,1240,0,9,9,108,59265,16773,4298,6765235,16,161,571,1,102968,1,100,1,1946969,1,931453,1,164427,1,3606634,1,12113,1,612549,1,13396,4,560780,4,98710,4,770754,4,1485119,8,2251575,108,0,0,4549,1,24868,1,2815,1,9398,1,1413,2,5511,1,656694,1,142064,1,20550,1,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1,0,0,0,0,0,0,0,1,0,1,9570,1
1,5368600,4196,9570,35.993866,1240,0,8,8,96,47425,1313,1794,5321175,16,149,170,1,37352,1,60,1,1959122,1,363740,1,88270,1,2861810,1,10651,1,344884,1,11642,4,487148,4,79423,4,647827,4,1250698,8,1896731,96,0,0,2946,1,22614,1,2866,1,3717,1,1343,2,5390,1,333642,1,16852,1,4348,1,0,0,0,0,0,0,0,0,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1,0,0,0,0,0,0,0,1,5075,1,4495,1
2,5261400,4142,9570,35.986713,1240,0,8,8,96,48914,1292,4840,5212486,16,149,170,1,26100,1,80,1,1945466,1,363600,1,86807,1,2779732,1,10530,1,284628,1,11542,4,484613,4,79463,4,652586,4,1228114,8,1875861,96,0,0,2815,1,21331,1,2855,1,3747,1,1403,2,5340,1,333492,1,16913,1,4469,1,0,0,0,0,0,0,0,0,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1,0,0,0,0,0,0,0,1,5157,1,4413,1
3,5200600,4111,9570,35.976837,1240,0,8,8,96,47298,4018,2024,5153302,16,149,190,1,26691,1,70,1,1955996,1,353320,1,85855,1,2720648,1,10530,1,280089,1,11552,4,483341,4,79263,4,634592,4,1189159,8,1821727,96,0,0,3036,1,22193,1,2876,1,3697,1,1383,2,5450,1,323453,1,16893,1,4208,1,0,0,0,0,0,0,0,0,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1,0,0,0,0,0,0,0,1,5389,1,4181,1
4,5249100,4100,9570,35.964233,1240,0,8,8,96,47636,1323,4559,5201464,16,149,180,1,27082,1,80,1,1954854,1,357959,1,85986,1,2764783,1,10540,1,277274,1,11412,4,495785,4,78431,4,646725,4,1215390,8,1857556,96,0,0,2785,1,22273,1,2906,1,3777,1,1363,2,5340,1,327671,1,17704,1,3938,1,0,0,0,0,0,0,0,0,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1,0,0,0,0,0,0,0,1,5440,1,4130,1
5,5423600,4087,9570,35.948902,1240,0,8,8,96,48301,1252,4318,5375299,16,149,180,1,26882,1,70,1,2137095,1,357819,1,85475,1,2757249,1,10530,1,276983,1,11612,4,483250,4,79463,4,645623,4,1222143,8,1863448,96,0,0,2645,1,21311,1,2855,1,3787,1,1363,2,4960,1,328152,1,17323,1,3867,1,0,0,0,0,0,0,0,0,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1,0,0,0,0,0,0,0,1,5459,1,4111,1
6,5231600,4079,9570,35.93085,1240,0,8,8,96,48260,1282,2084,5183340,16,149,170,1,25970,1,70,1,1962549,1,360995,1,86336,1,2736418,1,10831,1,277534,1,11693,4,485946,4,79774,4,640944,4,1200942,8,1839802,96,0,0,3056,1,21331,1,2896,1,3877,1,1383,2,5761,1,331588,1,16782,1,4008,1,0,0,0,0,0,0,0,0,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1,0,0,0,0,0,0,0,1,5474,1,4096,1
7,5233700,4073,9570,35.910072,1240,0,8,8,96,48276,1253,2014,5185424,16,149,170,1,26421,1,70,1,1965244,1,359141,1,85645,1,2737941,1,10791,1,279368,1,11492,4,500063,4,79523,4,627799,4,1200341,8,1826126,96,0,0,2655,1,22203,1,2825,1,3777,1,1413,2,5230,1,329354,1,17283,1,3908,1,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1,0,0,0,0,0,0,0,1,5484,1,4086,1
8,5276300,4066,9570,35.88657,1240,0,8,8,96,46190,1323,1934,5230110,16,149,180,1,27162,1,70,1,1964432,1,345926,1,84773,1,2796985,1,10580,1,278015,1,11392,4,484072,4,79152,4,651655,4,1253804,8,1903524,96,0,0,2956,1,21241,1,2795,1,3727,1,1423,2,5430,1,315988,1,17614,1,3867,1,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1,0,0,0,0,0,0,0,1,5493,1,4077,1
9,5198800,4061,9570,35.86034,1240,0,8,8,96,30129,1192,1874,5168671,16,149,40,1,26541,1,70,1,1975924,1,307712,1,83270,1,2764603,1,10510,1,274549,1,11652,4,482980,4,79122,4,649300,4,1227163,8,1874589,96,0,0,2645,1,22744,1,2936,1,3647,1,1383,2,5290,1,278326,1,17273,1,3647,1,0,0,0,0,0,0,0,0,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1,0,0,0,0,0,0,0,1,5502,1,4068,1
