step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
122,18024300,4462,9546,28.978441,,0,10,8,96,110747,1443,3167,17913553,18,167,50,1,26973,1,110,1,2194329,1,1006973,1,831479,1,117170,1,13720629,1,15841,1,279077,1,7936,4,513115,4,66079,4,4351585,4,8469302,8,12629201,96,188519,24,3687,1,25770,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16238,1,241,1,9546,1,4462,1,16479,1,9546,1,0,1,0,0,0,0,0,0,4197,1,5043,1,306,1
123,17876500,4463,9546,28.979033,,0,11,8,96,103642,1293,3076,17772858,18,179,130,1,26993,1,90,1,2163849,1,990881,1,831489,1,119194,1,13624040,1,16192,1,277263,1,7134,4,513817,4,64857,4,4311316,4,8421047,8,12547601,96,181686,36,3327,1,21402,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16249,1,233,1,9546,1,4463,1,16482,1,9546,1,0,1,0,0,0,0,0,0,4235,1,5044,1,267,1
124,17907400,4462,9546,28.979574,,0,11,8,96,100806,1473,2937,17806594,18,179,50,1,27263,1,140,1,2174209,1,983356,1,831529,1,118031,1,13656504,1,15510,1,276351,1,7334,4,514418,4,64937,4,4310855,4,8452990,8,12583200,96,177708,36,3296,1,22244,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16255,1,228,1,9546,1,4462,1,16483,1,9546,1,0,1,0,0,0,0,0,0,4251,1,5044,1,251,1
125,17848300,4463,9546,28.98009,,0,11,8,96,103668,1242,3056,17744632,18,179,140,1,27273,1,120,1,2173648,1,971122,1,831479,1,118572,1,13606436,1,15841,1,276872,1,7304,4,511682,4,65047,4,4301076,4,8415967,8,12527131,96,186856,36,3617,1,21061,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16247,1,240,1,9546,1,4463,1,16487,1,9546,1,0,1,0,0,0,0,0,0,4274,1,5044,1,228,1
126,17810300,4466,9546,28.980558,,0,11,8,96,101388,1403,2876,17708912,18,179,50,1,27103,1,150,1,2016390,1,986302,1,831499,1,117109,1,13714317,1,15991,1,337401,1,8246,4,531662,4,65057,4,4309082,4,8433041,8,12546278,96,192968,36,3146,1,22604,1,2675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16264,1,246,1,9546,1,4466,1,16510,1,9546,1,0,1,0,0,0,0,0,0,4250,1,5043,1,253,1
127,17818000,4466,9546,28.98101,,0,11,8,96,102244,1293,2866,17715756,18,179,110,1,27143,1,110,1,2040457,1,957105,1,831499,1,119023,1,13724136,1,16172,1,333093,1,7575,4,546080,4,64907,4,4323841,4,8420767,8,12545396,96,196345,36,3256,1,20711,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16262,1,252,1,9546,1,4466,1,16514,1,9546,1,0,1,0,0,0,0,0,0,4294,1,5042,1,210,1
128,17796900,4468,9546,28.981445,,0,11,8,96,100242,1293,3078,17696658,18,179,70,1,27303,1,160,1,2092940,1,893671,1,831509,1,120937,1,13713595,1,16472,1,276472,1,7585,4,515380,4,65548,4,4347677,4,8466957,8,12618128,96,193429,36,3767,1,26292,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16271,1,247,1,9546,1,4468,1,16518,1,9546,1,0,1,0,0,0,0,0,0,4315,1,5042,1,189,1
129,17975400,4465,9546,28.981846,,0,11,8,96,130491,1403,2836,17844909,18,179,50,1,35239,1,160,1,2141605,1,910474,1,831709,1,125716,1,13789945,1,10010,1,347761,1,7785,4,545158,4,65148,4,4360713,4,8433391,8,12602248,96,189020,36,3787,1,22153,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16277,1,243,1,9546,1,4465,1,16520,1,9546,1,0,1,0,0,0,0,0,0,4342,1,5041,1,163,1
130,18007100,4468,9546,28.982235,,0,11,8,96,138505,1353,2816,17868595,18,179,170,1,37353,1,80,1,2102940,1,926245,1,831469,1,144102,1,13816166,1,10070,1,332221,1,7745,4,546000,4,65188,4,4369300,4,8466536,8,12653117,96,179902,36,3256,1,21913,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16294,1,233,1,9546,1,4468,1,16527,1,9546,1,0,1,0,0,0,0,0,0,4301,1,5041,1,204,1
131,17964300,4466,9546,28.982603,,0,10,8,96,138048,1293,2585,17826252,18,167,170,1,39026,1,110,1,2112929,1,886166,1,831559,1,143471,1,13802820,1,10000,1,337411,1,7665,4,547793,4,65328,4,4378247,4,8437369,8,12635493,96,177538,24,3367,1,21713,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16315,1,230,1,9546,1,4466,1,16545,1,9546,1,0,1,0,0,0,0,0,0,4355,1,5041,1,150,1
132,18002700,4467,9546,28.982958,,0,10,8,96,138483,1373,2645,17864217,18,167,170,1,38936,1,80,1,2149150,1,897258,1,831539,1,143211,1,13793863,1,10010,1,329365,1,7645,4,548134,4,65198,4,4375522,4,8439183,8,12637888,96,174171,24,3316,1,21462,1,2665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16329,1,224,1,9546,1,4467,1,16553,1,9546,1,0,1,0,0,0,0,0,0,4360,1,5042,1,144,1
133,17850400,4465,9546,28.983284,,0,10,8,96,99966,1523,2805,17750434,18,167,160,1,35139,1,70,1,2145693,1,882860,1,831619,1,114364,1,13720289,1,20240,1,319786,1,7515,4,515921,4,65619,4,4324622,4,8451998,8,12597990,96,175824,24,3447,1,26933,1,2926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,227,1,9546,1,4465,1,16553,1,9546,1,0,1,0,0,0,0,0,0,4361,1,5042,1,143,1
134,17632200,4464,9546,28.983583,,0,10,8,96,57300,1653,2626,17574900,18,167,341,1,28646,1,140,1,1966422,1,792152,1,831579,1,116769,1,13826897,1,11953,1,332732,1,7214,4,519247,4,65689,4,4349902,4,8491235,8,12664169,96,174342,24,3908,1,52403,1,2916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16330,1,223,1,9546,1,4464,1,16553,1,9546,1,0,1,0,0,0,0,0,0,4358,1,5042,1,146,1
135,17647300,4468,9546,28.98386,,0,10,8,96,55758,1393,3027,17591542,18,167,250,1,27825,1,80,1,1927696,1,782313,1,831609,1,115256,1,13894750,1,11763,1,368833,1,9960,4,521411,4,67653,4,4339060,4,8514761,8,12668477,96,182317,24,4479,1,63254,1,3948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,233,1,9546,1,4468,1,16553,1,9546,1,0,1,0,0,0,0,0,0,4365,1,5040,1,141,1
136,17717800,4468,9546,28.984129,,0,11,8,96,43295,1783,2736,17674505,18,179,120,1,29688,1,150,1,1930292,1,791240,1,831559,1,120917,1,13959688,1,10851,1,489499,1,7835,4,521792,4,65689,4,4340112,4,8487267,8,12646144,96,178500,36,3787,1,39016,1,2906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16322,1,228,1,9546,1,4468,1,16550,1,9546,1,0,1,0,0,0,0,0,0,4365,1,5039,1,142,1
137,17501700,4466,9546,28.984394,,0,10,8,96,38769,1232,2565,17462931,18,167,100,1,28586,1,160,1,1926224,1,784427,1,831549,1,114675,1,13766900,1,10310,1,346148,1,7394,4,514718,4,64757,4,4333680,4,8470294,8,12629171,96,172237,24,3437,1,22624,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16331,1,221,1,9546,1,4466,1,16552,1,9546,1,0,1,0,0,0,0,0,0,4410,1,5037,1,99,1
138,17381300,4469,9546,28.984627,,0,10,8,96,35809,1112,2636,17345491,18,167,140,1,27855,1,70,1,1920322,1,741773,1,831519,1,117640,1,13695901,1,10270,1,272634,1,7184,4,515951,4,64997,4,4337497,4,8468600,8,12625664,96,177798,24,3296,1,22063,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16323,1,228,1,9546,1,4469,1,16551,1,9546,1,0,1,0,0,0,0,0,0,4390,1,5036,1,120,1
139,17346100,4467,9545,28.984867,,0,10,8,96,57611,1052,2635,17288489,18,167,20,1,26652,1,80,1,1925883,1,717125,1,831529,1,114965,1,13656143,1,16092,1,273135,1,7354,4,515269,4,64917,4,4323971,4,8444092,8,12591116,96,174311,24,3176,1,20570,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16329,1,224,1,9545,1,4467,1,16553,1,9545,1,0,1,0,0,0,0,0,0,4404,1,5036,1,105,1
140,17712200,4466,9545,28.985088,,0,10,8,96,103895,1473,2647,17608305,18,167,10,1,27043,1,150,1,2078121,1,865486,1,831509,1,118182,1,13672174,1,15631,1,274307,1,7374,4,514247,4,65268,4,4333399,4,8446597,8,12602517,96,174833,24,3316,1,23486,1,2705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16316,1,226,1,9545,1,4466,1,16542,1,9545,1,0,1,0,0,0,0,0,0,4422,1,5037,1,86,1
141,17671300,4466,9545,28.985296,,0,10,8,96,100107,1333,2586,17571193,18,167,120,1,27283,1,160,1,2109232,1,861508,1,831549,1,117941,1,13607177,1,16222,1,276892,1,7184,4,513837,4,64827,4,4302268,4,8414915,8,12539896,96,174702,24,3146,1,20119,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,226,1,9545,1,4466,1,16546,1,9545,1,0,1,0,0,0,0,0,0,4420,1,5037,1,88,1
142,17877400,4466,9545,28.985493,,0,10,8,96,102619,1493,3168,17774781,18,167,80,1,27344,1,140,1,2216983,1,876998,1,831519,1,119103,1,13686312,1,16302,1,279878,1,7585,4,516622,4,65228,4,4322037,4,8460534,8,12603840,96,175564,24,3407,1,26051,1,3477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16329,1,223,1,9545,1,4466,1,16552,1,9545,1,0,1,0,0,0,0,0,0,4417,1,5037,1,91,1
143,17782100,4468,9545,28.98568,,0,10,8,96,103046,1293,2596,17679054,18,167,130,1,27985,1,140,1,2183898,1,870846,1,831499,1,117681,1,13631134,1,15741,1,281702,1,7234,4,513847,4,65077,4,4310204,4,8424744,8,12557590,96,174762,24,3306,1,21071,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16324,1,226,1,9545,1,4468,1,16550,1,9545,1,0,1,0,0,0,0,0,0,4422,1,5038,1,85,1
144,17789900,4471,9545,28.985857,,0,10,8,96,104604,1443,2856,17685296,18,167,120,1,27454,1,150,1,2035969,1,864584,1,831499,1,119604,1,13789664,1,16252,1,338172,1,7956,4,549897,4,65088,4,4330894,4,8467638,8,12612167,96,183510,24,3246,1,22654,1,2675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,236,1,9545,1,4471,1,16556,1,9545,1,0,1,0,0,0,0,0,0,4439,1,5037,1,69,1
145,17600900,4470,9545,28.986025,,0,10,8,96,99544,1293,2556,17501356,18,167,140,1,27334,1,110,1,2051509,1,818914,1,831469,1,118562,1,13637466,1,15851,1,283004,1,7264,4,512855,4,64827,4,4306446,4,8434333,8,12547200,96,191024,24,3226,1,21552,1,2665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16316,1,243,1,9545,1,4470,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4440,1,5038,1,67,1
146,17741500,4468,9545,28.986183,,0,10,8,96,101493,1283,2696,17640007,18,167,80,1,27233,1,130,1,2149691,1,860135,1,831479,1,118733,1,13636595,1,15931,1,275450,1,7344,4,523415,4,65318,4,4311937,4,8423823,8,12545426,96,187638,24,3286,1,22063,1,2675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16315,1,237,1,9545,1,4468,1,16552,1,9545,1,0,1,0,0,0,0,0,0,4440,1,5039,1,66,1
147,17985800,4467,9545,28.98633,,0,10,8,96,123006,1443,2716,17862794,18,167,120,1,27253,1,170,1,2189299,1,847681,1,832170,1,126828,1,13829142,1,10130,1,333293,1,7585,4,549196,4,65047,4,4429638,4,8415737,8,12669479,96,173179,24,3266,1,21262,1,2675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16336,1,224,1,9545,1,4467,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4457,1,5039,1,49,1
148,18028800,4465,9545,28.98647,,0,10,8,96,140677,1333,3417,17888123,18,167,170,1,38546,1,130,1,2177406,1,858943,1,831489,1,144764,1,13826657,1,10020,1,326560,1,7585,4,546330,4,64847,4,4441241,4,8409314,8,12674650,96,172488,24,3276,1,23476,1,2695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16341,1,222,1,9545,1,4465,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4449,1,5039,1,57,1
149,17864000,4466,9545,28.986603,,0,10,8,96,153965,1303,2656,17710035,18,167,170,1,34528,1,130,1,2207374,1,888841,1,831479,1,115005,1,13616756,1,15751,1,285159,1,7244,4,513766,4,65057,4,4298411,4,8418392,8,12539435,96,174712,24,3266,1,21482,1,2675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16345,1,221,1,9545,1,4466,1,16566,1,9545,1,0,1,0,0,0,0,0,0,4445,1,5039,1,61,1
150,17903800,4467,9545,28.986732,,0,10,8,96,152344,1443,2676,17751456,18,167,140,1,41361,1,90,1,2238485,1,841949,1,831359,1,119534,1,13666984,1,11553,1,286531,1,7384,4,519107,4,65098,4,4307238,4,8452128,8,12590735,96,165955,24,3246,1,22093,1,2715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16347,1,217,1,9545,1,4467,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4448,1,5039,1,58,1
151,17977300,4467,9545,28.986855,,0,10,8,96,134465,1453,2555,17842835,18,167,120,1,35480,1,631,1,2151565,1,861367,1,832130,1,127299,1,13824192,1,10050,1,337581,1,7795,4,547042,4,65248,4,4447773,4,8389485,8,12656394,96,178309,24,3296,1,21863,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16333,1,229,1,9545,1,4467,1,16562,1,9545,1,0,1,0,0,0,0,0,0,4444,1,5039,1,62,1
152,18024300,4465,9545,28.986967,,0,10,8,96,179211,1383,2696,17845089,18,167,170,1,36912,1,120,1,2200852,1,848492,1,831489,1,143070,1,13770226,1,13757,1,327061,1,7545,4,548725,4,65518,4,4450358,4,8342072,8,12617117,96,172618,24,3246,1,21672,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16330,1,229,1,9545,1,4465,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4455,1,5041,1,49,1
153,17695700,4464,9545,28.987074,,0,10,8,96,128696,1283,2926,17567004,18,167,531,1,33365,1,120,1,2235309,1,705151,1,831429,1,114003,1,13634390,1,12705,1,300108,1,7525,4,518696,4,64957,4,4303380,4,8408533,8,12535497,96,173490,24,3367,1,23837,1,2705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16337,1,226,1,9545,1,4464,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4459,1,5042,1,44,1
154,17669200,4465,9545,28.987171,,0,10,8,96,135100,1363,2615,17534100,18,167,150,1,34097,1,301,1,1936484,1,818814,1,831559,1,144573,1,13758133,1,9990,1,336329,1,7685,4,548474,4,65358,4,4376694,4,8394876,8,12596707,96,172247,24,3216,1,21492,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16344,1,223,1,9545,1,4465,1,16567,1,9545,1,0,1,0,0,0,0,0,0,4461,1,5042,1,42,1
155,17885000,4466,9545,28.987276,,0,10,8,96,139526,1383,2656,17745474,18,167,170,1,37253,1,140,1,2133740,1,843102,1,831569,1,144834,1,13744686,1,9980,1,327822,1,7615,4,548915,4,65328,4,4378928,4,8387521,8,12591226,96,172568,24,3276,1,21272,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16343,1,224,1,9545,1,4466,1,16567,1,9545,1,0,1,0,0,0,0,0,0,4451,1,5042,1,52,1
156,17911800,4466,9545,28.98737,,0,10,8,96,140656,1343,2676,17771144,18,167,170,1,38014,1,140,1,2153108,1,848512,1,831499,1,144523,1,13745027,1,10150,1,328243,1,7735,4,548595,4,65568,4,4384129,4,8378754,8,12594282,96,165925,24,3537,1,24478,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16348,1,216,1,9545,1,4466,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4455,1,5040,1,50,1
157,17501500,4464,9545,28.987461,,0,10,8,96,57717,1343,2616,17443783,18,167,190,1,36081,1,70,1,2183528,1,703769,1,831539,1,113683,1,13564944,1,9980,1,280149,1,7394,4,516332,4,65138,4,4284624,4,8382782,8,12494717,96,170073,24,3216,1,21342,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16345,1,219,1,9545,1,4464,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4460,1,5041,1,44,1
158,17279500,4468,9545,28.987545,,0,10,8,96,52672,1293,2605,17226828,18,167,140,1,25740,1,60,1,1960260,1,682437,1,831579,1,114244,1,13602347,1,10020,1,270770,1,7294,4,518826,4,65348,4,4300886,4,8410617,8,12527702,96,181195,24,3286,1,21412,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16331,1,233,1,9545,1,4468,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4467,1,5041,1,37,1
159,17231000,4466,9545,28.987621,,0,10,8,96,57066,1283,2525,17173934,18,167,110,1,26943,1,60,1,1926715,1,680714,1,831529,1,113051,1,13578691,1,16122,1,272845,1,7274,4,519858,4,65067,4,4292750,4,8391139,8,12498595,96,182768,24,3246,1,22504,1,2725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16324,1,235,1,9545,1,4466,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4468,1,5041,1,36,1
160,17797900,4466,9545,28.98769,,0,10,8,96,108215,1723,3046,17689685,18,167,20,1,25330,1,140,1,2164821,1,833543,1,831469,1,117220,1,13703305,1,13837,1,280720,1,13737,4,522153,4,67562,4,4289924,4,8464933,8,12575716,96,176095,24,4048,1,50890,1,7615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16337,1,227,1,9545,1,4466,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4466,1,5041,1,38,1
161,17608100,4467,9545,28.98776,,0,10,8,96,59782,1824,2596,17548318,18,167,210,1,35770,1,140,1,2160362,1,703598,1,831629,1,115366,1,13685490,1,15751,1,396417,1,7324,4,515921,4,64807,4,4285485,4,8385167,8,12484257,96,183800,24,3236,1,22684,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16327,1,236,1,9545,1,4467,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4471,1,5040,1,34,1
162,17587200,4469,9545,28.987827,,0,10,8,96,102216,1313,2696,17484984,18,167,60,1,27444,1,110,1,2058232,1,834986,1,831479,1,121318,1,13595103,1,16252,1,278806,1,7324,4,529567,4,65158,4,4282329,4,8402371,8,12495058,96,186946,24,3266,1,22394,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16321,1,241,1,9545,1,4469,1,16562,1,9545,1,0,1,0,0,0,0,0,0,4470,1,5039,1,36,1
163,17565100,4469,9545,28.987888,,0,10,8,96,101769,1323,2505,17463331,18,167,110,1,27103,1,100,1,2120634,1,828623,1,831469,1,119404,1,13519836,1,16051,1,274217,1,7224,4,512775,4,64987,4,4271207,4,8360108,8,12445992,96,182818,24,3196,1,22254,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16315,1,236,1,9545,1,4469,1,16551,1,9545,1,0,1,0,0,0,0,0,0,4480,1,5040,1,25,1
164,17790200,4466,9545,28.98795,,0,10,8,96,76538,1353,2766,17713662,18,167,70,1,27193,1,120,1,2229658,1,842140,1,831519,1,133782,1,13632657,1,16522,1,372259,1,7715,4,519718,4,64967,4,4276989,4,8362362,8,12464959,96,171626,24,3226,1,21362,1,2705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16323,1,221,1,9545,1,4466,1,16544,1,9545,1,0,1,0,0,0,0,0,0,4482,1,5040,1,23,1
165,17621500,4468,9545,28.988005,,0,10,8,96,101277,1323,2886,17520223,18,167,70,1,26081,1,100,1,2082700,1,824605,1,831459,1,119514,1,13619681,1,16011,1,340898,1,7334,4,518907,4,64997,4,4281508,4,8376099,8,12460591,96,194130,24,3156,1,22815,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16296,1,248,1,9545,1,4468,1,16544,1,9545,1,0,1,0,0,0,0,0,0,4482,1,5040,1,23,1
166,17607700,4469,9545,28.988058,,0,10,8,96,100332,1262,2467,17507368,18,167,120,1,27644,1,130,1,2128850,1,841739,1,831569,1,118111,1,13543001,1,16202,1,283535,1,7294,4,514528,4,65178,4,4277370,4,8367562,8,12450680,96,191786,24,3196,1,20460,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16303,1,248,1,9545,1,4469,1,16551,1,9545,1,0,1,0,0,0,0,0,0,4480,1,5040,1,25,1
167,18101700,4468,9545,28.98811,,0,10,8,96,132773,1403,3096,17968927,18,167,130,1,27544,1,170,1,2250429,1,833202,1,831439,1,119133,1,13893403,1,13476,1,283285,1,7855,4,518275,4,65088,4,4274804,4,8713916,8,12792496,96,193128,24,3266,1,22324,1,3186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16302,1,243,1,9545,1,4468,1,16545,1,9545,1,0,1,0,0,0,0,0,0,4479,1,5041,1,25,1
168,17899000,4469,9545,28.988153,,0,10,8,96,139849,1393,2555,17759151,18,167,160,1,37734,1,150,1,2175492,1,838242,1,831539,1,139744,1,13725970,1,10120,1,341790,1,7705,4,554316,4,64687,4,4365763,4,8360058,8,12535627,96,187638,24,3427,1,24237,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16303,1,242,1,9545,1,4469,1,16545,1,9545,1,0,1,0,0,0,0,0,0,4479,1,5041,1,25,1
169,17919200,4468,9545,28.988195,,0,10,8,96,142174,1333,3167,17777026,18,167,160,1,37624,1,140,1,2182115,1,832691,1,831639,1,144243,1,13738394,1,10020,1,345236,1,7705,4,548434,4,65148,4,4405300,4,8337013,8,12555286,96,183860,24,3246,1,22354,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16318,1,239,1,9545,1,4468,1,16557,1,9545,1,0,1,0,0,0,0,0,0,4478,1,5041,1,26,1
170,17978500,4471,9545,28.98824,,0,10,8,96,142449,1373,2585,17836051,18,167,170,1,38966,1,70,1,2203687,1,819996,1,831419,1,143882,1,13787811,1,10050,1,326840,1,8126,4,549517,4,65428,4,4436932,4,8369917,8,12611256,96,193008,24,3306,1,23767,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16309,1,251,1,9545,1,4471,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4490,1,5041,1,14,1
171,17855900,4470,9545,28.988277,,0,11,8,96,144713,1553,2867,17711187,18,179,170,1,39838,1,70,1,2203577,1,831489,1,831429,1,144032,1,13648829,1,11753,1,326419,1,8457,4,515510,4,67693,4,4277911,4,8395046,8,12477473,96,192617,36,3968,1,49016,1,3256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16314,1,248,1,9545,1,4470,1,16562,1,9545,1,0,1,0,0,0,0,0,0,4485,1,5040,1,20,1
172,17691100,4471,9545,28.988316,,0,11,8,96,59659,1583,2676,17631441,18,179,261,1,38756,1,100,1,2241762,1,686615,1,831689,1,116127,1,13705830,1,10300,1,420303,1,7405,4,517414,4,65138,4,4286437,4,8377101,8,12466331,96,194531,36,3327,1,24468,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16313,1,250,1,9545,1,4471,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4493,1,5039,1,13,1
173,17491500,4469,9545,28.98835,,0,11,8,96,73568,1453,2926,17417932,18,179,140,1,26312,1,60,1,1961933,1,677006,1,831599,1,135726,1,13775106,1,10050,1,352971,1,7715,4,547442,4,64997,4,4405160,4,8364617,8,12577179,96,189672,36,3136,1,24999,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16321,1,245,1,9545,1,4469,1,16566,1,9545,1,0,1,0,0,0,0,0,0,4483,1,5040,1,22,1
