step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,7052800,4495,9570,35.998295,,0,9,9,108,126445,5951,3717,6926355,16,142,731,1,166688,1,90,1,2122038,1,986432,1,173190,1,3465411,1,11772,1,610194,1,13967,4,566090,4,97225,4,737918,4,1402135,8,2136335,108,0,0,4819,1,23705,1,3406,1,0,0,0,0,0,0,672523,1,141470,1,46879,1,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1,0,0,0,0,0,0,0,1,0,1,9570,1
1,5359900,4196,9570,35.993866,,0,8,8,96,54969,1192,2996,5304931,16,145,210,1,38574,1,50,1,1969327,1,398530,1,90803,1,2797116,1,10320,1,358654,1,11692,4,489995,4,78991,4,626756,4,1199068,8,1822827,96,0,0,3096,1,25048,1,2625,1,0,0,0,0,0,0,368804,1,16662,1,5490,1,0,0,0,0,0,0,0,0,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1,0,0,0,0,0,0,0,1,5075,1,4495,1
2,5351300,4142,9570,35.986713,,0,8,8,96,47151,1353,5250,5304149,16,145,150,1,27052,1,40,1,1960651,1,352452,1,89651,1,2863994,1,10159,1,289673,1,12334,4,484444,4,83980,4,682552,4,1269131,8,1946433,96,0,0,3376,1,34546,1,2605,1,0,0,0,0,0,0,320662,1,17954,1,5300,1,0,0,0,0,0,0,0,0,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1,0,0,0,0,0,0,0,1,5157,1,4413,1
3,5257400,4111,9570,35.976837,,0,8,8,96,45958,4599,1794,5211442,16,145,160,1,28114,1,30,1,1967744,1,345489,1,88910,1,2770946,1,10049,1,318838,1,12324,4,483011,4,79191,4,644620,4,1191814,8,1834640,96,0,0,3316,1,30538,1,2695,1,0,0,0,0,0,0,312516,1,19137,1,5200,1,0,0,0,0,0,0,0,0,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1,0,0,0,0,0,0,0,1,5389,1,4181,1
4,5196000,4100,9570,35.964233,,0,8,8,96,46616,1292,4348,5149384,16,145,150,1,28084,1,80,1,1964287,1,352703,1,87687,1,2706273,1,10119,1,279603,1,12083,4,482250,4,79642,4,622448,4,1199839,8,1817938,96,0,0,3086,1,23385,1,2645,1,0,0,0,0,0,0,321804,1,17714,1,4949,1,0,0,0,0,0,0,0,0,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1,0,0,0,0,0,0,0,1,5440,1,4130,1
5,5383800,4087,9570,35.948902,,0,8,8,96,46112,1423,4860,5337688,16,145,160,1,28003,1,50,1,1969447,1,342664,1,88719,1,2898264,1,10380,1,279884,1,12955,4,510614,4,82858,4,727743,4,1247390,8,1970273,96,0,0,3487,1,29236,1,2675,1,0,0,0,0,0,0,312156,1,17483,1,4839,1,0,0,0,0,0,0,0,0,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1,0,0,0,0,0,0,0,1,5459,1,4111,1
6,5211300,4079,9570,35.93085,,0,8,8,96,32229,1182,1914,5179071,16,145,100,1,31400,1,70,1,1960610,1,328026,1,88198,1,2760456,1,10209,1,293410,1,11682,4,479114,4,78650,4,646273,4,1218344,8,1862703,96,0,0,3026,1,26120,1,2655,1,0,0,0,0,0,0,296325,1,18565,1,4819,1,0,0,0,0,0,0,0,0,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1,0,0,0,0,0,0,0,1,5474,1,4096,1
7,5187000,4073,9570,35.910072,,0,8,8,96,32496,1032,2004,5154504,16,145,70,1,28655,1,80,1,1938839,1,354366,1,89561,1,2732764,1,10169,1,281186,1,11993,4,482571,4,78981,4,642275,4,1204147,8,1844419,96,0,0,2996,1,24918,1,2665,1,0,0,0,0,0,0,322756,1,18575,1,4859,1,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1,0,0,0,0,0,0,0,1,5484,1,4086,1
8,5176300,4066,9570,35.88657,,0,8,8,96,31164,1222,2044,5145136,16,145,40,1,28524,1,50,1,1937096,1,357272,1,86134,1,2725820,1,10199,1,277840,1,12263,4,483312,4,79141,4,627768,4,1212193,8,1837916,96,0,0,3096,1,26310,1,2675,1,0,0,0,0,0,0,325962,1,18776,1,4879,1,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1,0,0,0,0,0,0,0,1,5493,1,4077,1
9,5251700,4061,9570,35.86034,,0,8,8,96,31541,1132,1974,5220159,16,145,80,1,28484,1,60,1,1938849,1,346030,1,86124,1,2810482,1,10049,1,283831,1,12063,4,481238,4,84080,4,654669,4,1260064,8,1912759,96,0,0,2956,1,27793,1,2655,1,0,0,0,0,0,0,315943,1,17974,1,4679,1,0,0,0,0,0,0,0,0,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1,0,0,0,0,0,0,0,1,5502,1,4068,1
