step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,17728200,4495,9570,35.998295,,0,9,9,108,132323,6754,4149,17595877,16,158,361,1,125956,1,301,1,585609,1,2604807,1,183372,1,14074980,1,20492,1,655120,1,9139,4,573664,4,68188,4,4360672,4,8374349,8,12730872,108,0,0,3257,1,20922,1,2916,1,0,0,0,0,0,0,0,0,0,0,0,0,39901,1,62908,1,435013,1,43919,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,1241,1,0,1,0,1
1,15431200,4196,9570,35.993866,,0,8,8,96,109319,1543,3076,15321881,16,146,170,1,44841,1,60,1,479193,1,2546810,1,113300,1,12124361,1,13147,1,402176,1,8106,4,526890,4,66435,4,3772939,4,7314758,8,11084620,96,0,0,3166,1,25562,1,2786,1,0,0,0,0,0,0,0,0,0,0,0,0,6593,1,25251,1,426907,1,20011,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,1241,1,0,1,0,1
2,15022900,4142,9570,35.986713,,0,8,8,96,91932,1323,5291,14930968,16,146,200,1,34901,1,140,1,596110,1,2373518,1,84481,1,11828701,1,12916,1,283946,1,7185,4,475385,4,69882,4,3722286,4,7237651,8,10954646,96,0,0,3196,1,24911,1,2936,1,0,0,0,0,0,0,0,0,0,0,0,0,32726,1,27666,1,509043,1,26113,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,1240,1,1,1,1,1
3,14829100,4111,9570,35.976837,,0,8,8,96,56624,4158,2515,14772476,16,146,190,1,35452,1,70,1,573113,1,2319859,1,86195,1,11741393,1,16203,1,276151,1,7215,4,471808,4,64942,4,3678587,4,7210747,8,10886818,96,0,0,3066,1,21884,1,2836,1,0,0,0,0,0,0,0,0,0,0,0,0,6754,1,27756,1,513562,1,24580,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,1240,1,1,1,0,1
4,14706500,4100,9570,35.964233,,0,8,8,96,94019,1253,4780,14612481,16,146,60,1,25893,1,90,1,452819,1,2268555,1,109522,1,11735652,1,19890,1,269006,1,7145,4,472349,4,74712,4,3675771,4,7211488,8,10882480,96,0,0,2916,1,18387,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,4930,1,22285,1,401254,1,23899,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,1240,1,1,1,0,1
5,14982000,4087,9570,35.948902,,0,8,8,96,91675,6463,3016,14890325,16,146,251,1,41073,1,90,1,564165,1,2271120,1,109051,1,11891518,1,13057,1,354009,1,7816,4,502831,4,67457,4,3757848,4,7169243,8,10924074,96,0,0,3317,1,19961,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,5942,1,31253,1,495265,1,31454,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,1240,1,1,1,0,1
6,14907500,4079,9570,35.93085,,0,8,8,96,90273,1243,2576,14817227,16,146,190,1,33528,1,120,1,561600,1,2389370,1,83720,1,11735702,1,12996,1,276481,1,7275,4,472379,4,64922,4,3676493,4,7211669,8,10885586,96,0,0,3166,1,19460,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,9589,1,28859,1,491187,1,31594,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,1240,1,1,1,0,1
7,15076100,4073,9570,35.910072,,0,8,8,96,175033,1513,2746,14901067,16,146,190,1,32736,1,130,1,554536,1,2444512,1,104432,1,11748558,1,15972,1,280800,1,7635,4,472429,4,65413,4,3687054,4,7206478,8,10890786,96,0,0,3367,1,21203,1,2665,1,0,0,0,0,0,0,0,0,0,0,0,0,9559,1,28478,1,485125,1,30993,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
8,14949600,4066,9570,35.88657,,0,8,8,96,92652,1212,2696,14856948,16,146,140,1,35682,1,20,1,462789,1,2586119,1,81956,1,11677484,1,12756,1,258184,1,7245,4,473972,4,64852,4,3656532,4,7191588,8,10845424,96,0,0,3106,1,18157,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,8768,1,25682,1,404140,1,23698,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
9,15120500,4061,9570,35.86034,,0,8,8,96,169652,1323,2526,14950848,16,146,200,1,33318,1,60,1,559436,1,2428720,1,104482,1,11808740,1,15892,1,307905,1,7175,4,483752,4,64802,4,3681944,4,7237541,8,10916959,96,0,0,3207,1,18478,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,9469,1,28428,1,491448,1,29861,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,1240,1,1,1,0,1
