step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,8866900,4495,9570,35.998295,,0,9,9,108,63611,11864,4780,8803289,16,151,401,1,142130,1,70,1,2204945,1,2661305,1,163723,1,3616217,1,14499,1,726351,1,13807,4,302055,4,74617,4,823753,4,1608901,8,2427874,108,0,0,3337,1,47013,1,4519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,0,0,0,0,0,0
1,7897400,4196,9570,35.993866,,0,8,8,96,56758,2164,4199,7840642,16,139,140,1,36782,1,80,1,1965804,1,2588932,1,91911,1,3143004,1,13988,1,513452,1,7866,4,286655,4,66170,4,753154,4,1486930,8,2235885,96,0,0,3497,1,20520,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,0,0,0,0,0,0
2,7514000,4142,9570,35.986713,,0,8,8,96,51844,1403,5381,7462156,16,139,210,1,24458,1,80,1,1968129,1,2465809,1,89577,1,2900266,1,13627,1,308548,1,7425,4,270944,4,66501,4,752353,4,1467201,8,2214173,96,0,0,3096,1,20240,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,0,0,0,0,0,0
3,7393400,4111,9570,35.976837,,0,8,8,96,49717,1323,5090,7343683,16,139,150,1,24348,1,80,1,1967638,1,2389429,1,89416,1,2859375,1,13246,1,266936,1,7385,4,271415,4,66271,4,747333,4,1474947,8,2217189,96,0,0,3026,1,18196,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,0,0,0,0,0,0
4,7418900,4100,9570,35.964233,,0,8,8,96,48855,4529,2355,7370045,16,139,150,1,23947,1,80,1,1981896,1,2413496,1,88464,1,2848584,1,13426,1,271956,1,7485,4,270784,4,65830,4,739307,4,1464346,8,2201298,96,0,0,3076,1,18707,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,0,0,0,0,0,0
5,7358600,4087,9570,35.948902,,0,8,8,96,51259,1283,2495,7307341,16,139,150,1,24408,1,80,1,1984200,1,2358989,1,86360,1,2839867,1,13286,1,263149,1,7445,4,268369,4,66371,4,737554,4,1471370,8,2206428,96,0,0,3066,1,18707,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,0,0,0,0,0,0
6,7377300,4079,9570,35.93085,,0,8,8,96,43587,1112,2385,7333713,16,139,20,1,23767,1,50,1,1978599,1,2352586,1,84797,1,2880657,1,13236,1,315873,1,7415,4,269571,4,66491,4,738806,4,1456911,8,2193332,96,0,0,3036,1,18917,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,0,0,0,0,0,0
7,7358900,4073,9570,35.910072,,0,8,8,96,46740,1222,2265,7312160,16,139,70,1,23597,1,80,1,1976185,1,2357757,1,85619,1,2855558,1,13296,1,275834,1,7445,4,268118,4,66391,4,744126,4,1467983,8,2209844,96,0,0,2966,1,18917,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,0,0,0,0,0,0
8,7423400,4066,9570,35.88657,,0,8,8,96,38035,1333,2686,7385365,16,139,50,1,23597,1,50,1,1984210,1,2323028,1,84246,1,2956587,1,13597,1,259191,1,8136,4,278228,4,70439,4,782192,4,1526047,8,2305553,96,0,0,3387,1,24999,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,0,0,0,0,0,0
9,7323600,4061,9570,35.86034,,0,8,8,96,34214,1152,2315,7289386,16,139,220,1,23677,1,30,1,1938029,1,2384108,1,85639,1,2844446,1,13236,1,290382,1,7344,4,265764,4,65479,4,736161,4,1454476,8,2188322,96,0,0,2946,1,18126,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,0,0,0,0,0,0
