step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,17913700,8555,9570,28.99835,,0,16,16,192,104713,6343,9579,17808987,16,235,2174,1,183769,1,361,1,2428193,1,3569814,1,274351,1,11337431,1,12896,1,2233722,1,9740,4,1272744,4,68187,4,2241749,4,4406212,8,6638381,192,0,0,12225,1,1080969,1,5541,1,0,0,0,0,0,0,0,0,0,0,0,0,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,0,1
1,12724600,5761,9570,28.995926,,0,16,12,144,62641,2044,7837,12661959,16,235,291,1,40591,1,120,1,1942979,1,3143498,1,158348,1,7363166,1,12966,1,1404619,1,8307,4,679544,4,65942,4,1594600,4,3074740,8,4524399,144,137105,48,6243,1,523681,1,3447,1,0,0,0,0,0,0,0,0,0,0,0,0,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,0,1
2,15379700,6723,9570,28.994566,,0,16,14,168,93315,5341,10070,15286385,16,235,301,1,25411,1,110,1,1914592,1,3683862,1,242817,1,9397518,1,21774,1,2100345,1,8557,4,831038,4,65912,4,1876726,4,3621507,8,5408874,168,79289,24,10942,1,858503,1,18647,1,0,0,0,0,0,0,0,0,0,0,0,0,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,0,1
3,15955400,6695,9570,28.994541,,0,16,14,168,79472,2495,10261,15875928,16,235,1483,1,45311,1,551,1,2523734,1,3858262,1,257196,1,9176875,1,12515,1,2340437,1,8116,4,829384,4,65532,4,1849752,4,3577880,8,5363914,168,53457,24,8998,1,491095,1,3186,1,0,0,0,0,0,0,0,0,0,0,0,0,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,0,1
4,15630000,6672,9570,28.994545,,0,16,14,168,85346,2224,5561,15544654,16,235,431,1,32255,1,120,1,2115445,1,3794504,1,414031,1,9175212,1,12655,1,2211267,1,8868,4,811308,4,65822,4,1844572,4,3570285,8,5363152,168,46143,24,12144,1,644553,1,4168,1,0,0,0,0,0,0,0,0,0,0,0,0,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,0,1
5,15268000,6758,9570,28.994184,,0,16,14,168,53369,2144,5401,15214631,16,235,651,1,34940,1,230,1,2239384,1,3950578,1,239330,1,8735951,1,13567,1,1791575,1,8206,4,824725,4,65702,4,1878610,4,3623341,8,5442802,168,53748,24,7685,1,529943,1,4018,1,0,0,0,0,0,0,0,0,0,0,0,0,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,0,1
6,16378600,6793,9570,28.993921,,0,16,14,168,60955,2094,5141,16317645,16,235,200,1,25982,1,110,1,1882918,1,3974927,1,191895,1,10228556,1,13056,1,3045532,1,8988,4,867531,4,65702,4,1914432,4,3670646,8,5521620,168,58317,24,8728,1,638902,1,6002,1,0,0,0,0,0,0,0,0,0,0,0,0,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,0,1
7,15947200,6783,9570,28.993895,,0,16,14,168,50320,2174,5391,15896880,16,235,401,1,26062,1,100,1,1890955,1,3912541,1,190332,1,9863393,1,13096,1,2545719,1,7966,4,837330,4,69800,4,1971276,4,3734795,8,5642192,168,58487,24,8297,1,679053,1,6984,1,0,0,0,0,0,0,0,0,0,0,0,0,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,0,1
8,14941200,6772,9570,28.993822,,0,16,14,168,43775,1954,5151,14897425,16,235,391,1,26223,1,190,1,1890403,1,3882150,1,200502,1,8885010,1,12555,1,1750773,1,8277,4,849274,4,66002,4,1901295,4,3660676,8,5500137,168,56684,24,8216,1,634082,1,4459,1,0,0,0,0,0,0,0,0,0,0,0,0,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,0,1
9,15830100,6790,9570,28.993675,,0,16,14,168,76978,2285,6202,15753122,16,235,160,1,25301,1,20,1,1878560,1,4115859,1,184671,1,9536267,1,12285,1,2435898,1,8507,4,861469,4,65532,4,1918049,4,3692770,8,5547342,168,57275,24,9148,1,538641,1,3968,1,0,0,0,0,0,0,0,0,0,0,0,0,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,0,1
10,16891600,6786,9570,28.993578,,0,16,14,168,62509,1894,6152,16829091,16,235,471,1,36774,1,521,1,2305687,1,4027732,1,192927,1,10251832,1,13146,1,2684317,1,9810,4,910748,4,67876,4,1937648,4,3728071,8,5596040,168,63527,24,11223,1,895156,1,5090,1,0,0,0,0,0,0,0,0,0,0,0,0,22700,1,254,1,9570,1,6786,1,22954,1,9570,1,0,1
11,16277800,6806,9570,28.99352,,0,16,14,168,59274,1834,5782,16218526,16,235,511,1,27365,1,120,1,1922889,1,3987321,1,250663,1,10016450,1,13207,1,2884518,1,10511,4,924946,4,69429,4,1914492,4,3677129,8,5522402,168,63437,24,8948,1,519693,1,4950,1,0,0,0,0,0,0,0,0,0,0,0,0,22716,1,263,1,9570,1,6806,1,22979,1,9570,1,0,1
12,15771000,6806,9570,28.993486,,0,16,14,168,51325,3247,5942,15719675,16,235,90,1,26714,1,251,1,1908570,1,3935467,1,195592,1,9639764,1,13227,1,2189193,1,11774,4,872411,4,77916,4,2010064,4,3728722,8,5667142,168,65702,24,9008,1,728332,1,9098,1,0,0,0,0,0,0,0,0,0,0,0,0,22744,1,264,1,9570,1,6806,1,23008,1,9570,1,0,1
13,15734300,6780,9570,28.993422,,0,16,14,168,47982,1794,5621,15686318,16,235,922,1,27846,1,461,1,1954903,1,3918563,1,190763,1,9577279,1,15581,1,2116377,1,8497,4,869124,4,67275,4,1886636,4,3642540,8,5457732,168,65822,24,9339,1,965738,1,9960,1,0,0,0,0,0,0,0,0,0,0,0,0,22736,1,253,1,9570,1,6780,1,22989,1,9570,1,0,1
14,16487800,6784,9570,28.99337,,0,16,14,168,67800,2766,7535,16420000,16,235,90,1,28647,1,180,1,2356148,1,3947842,1,201454,1,9863433,1,22205,1,2232901,1,9880,4,901429,4,67185,4,1899111,4,3694333,8,5519887,168,66022,24,9229,1,1031360,1,15241,1,0,0,0,0,0,0,0,0,0,0,0,0,22775,1,271,1,9570,1,6784,1,23046,1,9570,1,0,1
15,15878900,6765,9570,28.993326,,0,16,14,168,51719,2275,6814,15827181,16,235,200,1,31223,1,331,1,1934201,1,4064997,1,191554,1,9591708,1,12966,1,2378553,1,16263,4,887661,4,73558,4,1869161,4,3649193,8,5454325,168,57215,24,8968,1,699794,1,6283,1,0,0,0,0,0,0,0,0,0,0,0,0,22775,1,254,1,9570,1,6765,1,23029,1,9570,1,0,1
16,15829600,6760,9570,28.993288,,0,16,14,168,74494,3297,7665,15755106,16,235,240,1,28106,1,60,1,1937588,1,3998534,1,192075,1,9576577,1,21924,1,2134854,1,8958,4,868413,4,67796,4,1867267,4,3638091,8,5439976,168,57716,24,10090,1,959185,1,18627,1,0,0,0,0,0,0,0,0,0,0,0,0,22734,1,256,1,9570,1,6760,1,22990,1,9570,1,0,1
17,16315200,6761,9570,28.993235,,0,16,14,168,79269,2695,7124,16235931,16,235,571,1,29629,1,431,1,2161628,1,3946339,1,211023,1,9851649,1,34660,1,2627182,1,10812,4,891309,4,67055,4,1875323,4,3653171,8,5461860,168,59509,24,8738,1,698902,1,16463,1,0,0,0,0,0,0,0,0,0,0,0,0,22757,1,248,1,9570,1,6761,1,23005,1,9570,1,0,1
18,18756100,6734,9570,28.99321,,0,16,14,168,91906,3928,6112,18664194,16,235,1082,1,47375,1,351,1,2550519,1,4313095,1,250593,1,11487362,1,13818,1,3734013,1,10992,4,975888,4,67295,4,1983330,4,3682780,8,5602853,168,57145,24,42275,1,976169,1,10691,1,0,0,0,0,0,0,0,0,0,0,0,0,22736,1,249,1,9570,1,6734,1,22985,1,9570,1,0,1
19,15452000,6754,9570,28.99318,,0,16,14,168,57157,2936,7165,15394843,16,235,491,1,29138,1,150,1,2010795,1,3972442,1,192506,1,9176565,1,12756,1,1980885,1,10000,4,872401,4,78558,4,1974352,4,3661087,8,5566921,168,61353,24,9469,1,580705,1,6172,1,0,0,0,0,0,0,0,0,0,0,0,0,22779,1,242,1,9570,1,6754,1,23021,1,9570,1,0,1
20,16346500,6753,9570,28.99314,,0,16,14,168,46541,4118,6223,16299959,16,235,311,1,26042,1,180,1,1921356,1,4022472,1,201324,1,10113395,1,14880,1,2628364,1,10381,4,876048,4,67435,4,1896035,4,3651999,8,5484546,168,57265,24,9439,1,960367,1,9208,1,0,0,0,0,0,0,0,0,0,0,0,0,22809,1,233,1,9570,1,6753,1,23042,1,9570,1,0,1
21,15713200,6741,9570,28.993107,,0,16,14,168,52153,1864,6383,15661047,16,235,220,1,28627,1,341,1,1936626,1,3926259,1,188348,1,9567339,1,13287,1,2095014,1,8687,4,878653,4,72025,4,1929632,4,3834144,8,5699006,168,58387,24,9259,1,729414,1,8647,1,0,0,0,0,0,0,0,0,0,0,0,0,22787,1,225,1,9570,1,6741,1,23012,1,9570,1,0,1
22,15876000,6739,9570,28.993093,,0,16,14,168,45874,2265,6263,15830126,16,235,240,1,26463,1,180,1,1944853,1,3929545,1,191174,1,9724645,1,13026,1,2361018,1,10611,4,869014,4,68948,4,1863840,4,3682870,8,5482241,168,58207,24,9198,1,848423,1,8457,1,0,0,0,0,0,0,0,0,0,0,0,0,22813,1,227,1,9570,1,6739,1,23040,1,9570,1,0,1
23,15419200,6730,9570,28.993065,,0,16,14,168,60069,2034,6884,15359131,16,235,220,1,29068,1,110,1,1941125,1,3991249,1,229460,1,9154651,1,13247,1,1930544,1,11002,4,878433,4,72746,4,1964452,4,3676618,8,5582512,168,51674,24,17215,1,588751,1,12856,1,0,0,0,0,0,0,0,0,0,0,0,0,22796,1,232,1,9570,1,6730,1,23028,1,9570,1,0,1
24,16952800,6730,9570,28.993042,,0,16,14,168,61855,3577,7034,16890945,16,235,421,1,52956,1,271,1,2450327,1,4037151,1,252296,1,10074266,1,23257,1,2161437,1,9820,4,872250,4,76774,4,1901877,4,3727590,8,5562963,168,59469,24,10110,1,1288325,1,22505,1,0,0,0,0,0,0,0,0,0,0,0,0,22785,1,251,1,9570,1,6730,1,23036,1,9570,1,0,1
25,16099700,6722,9570,28.99303,,0,16,14,168,52398,2766,7535,16047302,16,235,641,1,30181,1,471,1,2285566,1,4013614,1,203198,1,9500835,1,12796,1,2332270,1,9299,4,876298,4,67395,4,1934532,4,3694855,8,5564847,168,57004,24,8577,1,571036,1,3808,1,0,0,0,0,0,0,0,0,0,0,0,0,22767,1,236,1,9570,1,6722,1,23003,1,9570,1,0,1
26,16204600,6733,9570,28.993017,,0,16,14,168,55002,2104,7485,16149598,16,235,822,1,37455,1,210,1,2296579,1,4077793,1,251946,1,9472088,1,12705,1,2063621,1,8948,4,914966,4,80752,4,1910143,4,3771859,8,5615348,168,59169,24,11493,1,701197,1,7004,1,0,0,0,0,0,0,0,0,0,0,0,0,22803,1,237,1,9570,1,6733,1,23040,1,9570,1,0,1
27,17051600,6733,9570,28.992998,,0,16,14,168,57177,2675,7395,16994423,16,235,230,1,26613,1,190,1,1935253,1,4000919,1,274070,1,10743880,1,13267,1,3163488,1,11012,4,1069907,4,68798,4,2110635,4,3698191,8,5740690,168,60742,24,8748,1,604293,1,6132,1,0,0,0,0,0,0,0,0,0,0,0,0,22820,1,245,1,9570,1,6733,1,23065,1,9570,1,0,1
28,16750200,6715,9570,28.992983,,0,16,14,168,63755,4369,7996,16686445,16,235,90,1,27686,1,100,1,1946195,1,4212704,1,375173,1,10109998,1,14499,1,2514426,1,15471,4,897020,4,75341,4,1888890,4,3684053,8,5507843,168,57105,24,13116,1,998975,1,18337,1,0,0,0,0,0,0,0,0,0,0,0,0,22813,1,227,1,9570,1,6715,1,23040,1,9570,1,0,1
29,17044000,6720,9570,28.992973,,0,16,14,168,59577,3106,9329,16984423,16,235,200,1,27806,1,240,1,2148010,1,4150569,1,207336,1,10437074,1,13186,1,2928016,1,10210,4,965658,4,80361,4,1998961,4,3787701,8,5716682,168,60652,24,15271,1,640255,1,7535,1,0,0,0,0,0,0,0,0,0,0,0,0,22798,1,240,1,9570,1,6720,1,23038,1,9570,1,0,1
30,16228600,6719,9570,28.99296,,0,16,14,168,51447,3848,9900,16177153,16,235,220,1,26974,1,140,1,1972348,1,4014005,1,376806,1,9773974,1,12685,1,2314294,1,9178,4,893353,4,74750,4,1976817,4,3737079,8,5650769,168,53227,24,8948,1,750386,1,5321,1,0,0,0,0,0,0,0,0,0,0,0,0,22827,1,230,1,9570,1,6719,1,23057,1,9570,1,0,1
31,15927500,6717,9570,28.992933,,0,16,14,168,55950,2114,11754,15871550,16,235,90,1,26423,1,190,1,1946957,1,4187693,1,267467,1,9429192,1,13537,1,2211728,1,10722,4,877912,4,74860,4,1946927,4,3710416,8,5585258,168,60331,24,11032,1,578331,1,5150,1,0,0,0,0,0,0,0,0,0,0,0,0,22811,1,239,1,9570,1,6717,1,23050,1,9570,1,0,1
32,17464900,6716,9570,28.992924,,0,16,14,168,59312,3707,6784,17405588,16,235,120,1,29219,1,411,1,1942248,1,4141882,1,207226,1,11070796,1,13687,1,3080432,1,14830,4,984165,4,70562,4,1895594,4,3720977,8,5547693,168,62095,24,9770,1,1281652,1,9108,1,0,0,0,0,0,0,0,0,0,0,0,0,22807,1,236,1,9570,1,6716,1,23043,1,9570,1,0,1
33,15999900,6704,9570,28.992918,,0,16,14,168,44833,2044,9730,15955067,16,235,200,1,26393,1,180,1,1991566,1,4064707,1,212687,1,9646718,1,12615,1,2215937,1,8938,4,914034,4,70301,4,1934632,4,3793603,8,5666240,168,52265,24,9088,1,692590,1,5551,1,0,0,0,0,0,0,0,0,0,0,0,0,22806,1,226,1,9570,1,6704,1,23032,1,9570,1,0,1
34,16124900,6697,9570,28.992907,,0,16,14,168,54091,1984,7675,16070809,16,235,60,1,28347,1,210,1,1947678,1,4083384,1,200683,1,9797511,1,12936,1,2053621,1,9599,4,892361,4,68307,4,1954823,4,3678872,8,5568605,168,57415,24,9760,1,1115799,1,12385,1,0,0,0,0,0,0,0,0,0,0,0,0,22764,1,250,1,9570,1,6697,1,23014,1,9570,1,0,1
35,16816500,6701,9570,28.992893,,0,16,14,168,59774,2565,8647,16756726,16,235,321,1,37866,1,230,1,1951737,1,4043544,1,203819,1,10505682,1,13527,1,3226344,1,9309,4,907000,4,66022,4,1933720,4,3764745,8,5631491,168,58327,24,9860,1,580234,1,5882,1,0,0,0,0,0,0,0,0,0,0,0,0,22793,1,239,1,9570,1,6701,1,23032,1,9570,1,0,1
36,16544900,6705,9570,28.992886,,0,16,14,168,69980,1784,7255,16474920,16,235,30,1,33597,1,30,1,1961847,1,4281592,1,262236,1,9917612,1,17976,1,2478534,1,9048,4,902511,4,71063,4,1952829,4,3734324,8,5623595,168,56303,24,8988,1,751528,1,7004,1,0,0,0,0,0,0,0,0,0,0,0,0,22795,1,233,1,9570,1,6705,1,23028,1,9570,1,0,1
37,16642800,6721,9570,28.992884,,0,16,14,168,96867,3938,7455,16545933,16,235,681,1,29128,1,341,1,1955194,1,4189016,1,332768,1,10025448,1,13357,1,2601430,1,11914,4,913824,4,74009,4,1968881,4,3721428,8,5625188,168,57666,24,9900,1,710135,1,9990,1,0,0,0,0,0,0,0,0,0,0,0,0,22812,1,247,1,9570,1,6721,1,23059,1,9570,1,0,1
38,15458900,6725,9570,28.99288,,0,16,14,168,79748,2545,8768,15379152,16,235,511,1,41774,1,621,1,1992218,1,3946800,1,220723,1,9163719,1,12786,1,1635081,1,8938,4,899084,4,79900,4,2003731,4,3733452,8,5667764,168,60652,24,15982,1,777320,1,7685,1,0,0,0,0,0,0,0,0,0,0,0,0,22834,1,250,1,9570,1,6725,1,23084,1,9570,1,0,1
