step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,7540400,8555,9570,28.99835,,0,16,16,192,96037,7365,5291,7444363,16,237,892,1,185247,1,361,1,2114955,1,1252680,1,277846,1,3596771,1,15612,1,1158448,1,14409,4,1042963,4,85644,4,417941,4,805660,8,1218310,192,0,0,7044,1,54100,1,3197,1,0,0,0,0,0,0,830440,1,264619,1,36594,1,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,48,1
1,5056900,5761,9570,28.995926,,0,16,12,144,46672,1192,4310,5010228,16,238,230,1,38959,1,70,1,1871550,1,573467,1,205799,1,2306806,1,13347,1,619220,1,13016,4,636035,4,83420,4,305562,4,606735,8,796670,144,111317,48,4168,1,34861,1,2595,1,0,0,0,0,0,0,518696,1,26304,1,23338,1,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,48,1
2,5593200,6723,9570,28.994566,,0,16,14,168,33563,1433,7275,5559637,16,238,210,1,29941,1,40,1,1977465,1,697069,1,180738,1,2661007,1,13167,1,635373,1,14449,4,730066,4,83109,4,376236,4,746850,8,1035418,168,80394,24,7135,1,63720,1,2635,1,0,0,0,0,0,0,640945,1,25061,1,25973,1,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,48,1
3,5278600,6695,9570,28.994541,,0,16,14,168,31369,1133,4069,5247231,16,238,100,1,24680,1,150,1,1884536,1,637969,1,179415,1,2507414,1,12966,1,609731,1,13016,4,718763,4,78360,4,359903,4,674393,8,984673,168,45553,24,4700,1,44781,1,2635,1,0,0,0,0,0,0,587376,1,27296,1,16383,1,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,48,1
4,5109300,6672,9570,28.994545,,0,16,14,168,31213,2826,4199,5078087,16,238,80,1,24640,1,70,1,1877201,1,635383,1,180337,1,2347368,1,13006,1,523556,1,12355,4,716689,4,78590,4,330332,4,631756,8,918098,168,39791,24,4760,1,43879,1,2625,1,0,0,0,0,0,0,593197,1,24750,1,12676,1,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,48,1
5,5170200,6758,9570,28.994184,,0,16,14,168,31430,1032,4279,5138770,16,238,40,1,24871,1,40,1,1887161,1,645434,1,180918,1,2387289,1,13016,1,546923,1,12485,4,729816,4,78259,4,332888,4,634191,8,916865,168,45933,24,5531,1,43428,1,2736,1,0,0,0,0,0,0,602697,1,24951,1,11002,1,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,48,1
6,5204800,6793,9570,28.993921,,0,16,14,168,32903,972,2876,5171897,16,238,110,1,24680,1,30,1,1885668,1,648380,1,208795,1,2391157,1,13077,1,540921,1,12145,4,738704,4,78911,4,332236,4,634932,8,912868,168,51425,24,4810,1,44891,1,2635,1,0,0,0,0,0,0,606254,1,27205,1,10141,1,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,48,1
7,5137900,6783,9570,28.993895,,0,16,14,168,31336,1062,3117,5106564,16,238,20,1,24981,1,130,1,1890147,1,639682,1,206110,1,2332498,1,12996,1,495178,1,11954,4,736609,4,78570,4,327887,4,632668,8,906325,168,51114,24,4770,1,41204,1,2595,1,0,0,0,0,0,0,600653,1,24720,1,9419,1,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,48,1
8,5239900,6772,9570,28.993822,,0,16,14,168,34775,1032,3297,5205125,16,238,20,1,24730,1,20,1,1888484,1,598598,1,205027,1,2475108,1,13137,1,493555,1,12285,4,740327,4,78440,4,363390,4,714715,8,1021048,168,53759,24,7114,1,61645,1,2605,1,0,0,0,0,0,0,558988,1,25241,1,9469,1,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,48,1
9,5268900,6790,9570,28.993675,,0,16,14,168,33072,1072,3207,5235828,16,238,120,1,25131,1,20,1,1907994,1,648079,1,183213,1,2458103,1,13167,1,545520,1,12646,4,743774,4,79091,4,347056,4,670264,8,962018,168,52096,24,8046,1,47998,1,2635,1,0,0,0,0,0,0,603699,1,28358,1,9259,1,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,48,1
10,5141400,6786,9570,28.993578,,0,16,14,168,30517,1012,3067,5110883,16,238,40,1,24841,1,130,1,1901280,1,627858,1,183333,1,2360435,1,12966,1,499637,1,12205,4,744505,4,78810,4,328779,4,644151,8,912988,168,56876,24,4730,1,43980,1,2625,1,0,0,0,0,0,0,586644,1,25502,1,9058,1,22700,1,254,1,9570,1,6786,1,22954,1,9570,1,48,1
11,5175900,6806,9570,28.99352,,0,16,14,168,30977,1212,3338,5144923,16,238,140,1,24891,1,20,1,1896160,1,628109,1,182972,1,2399504,1,13127,1,479055,1,12465,4,745728,4,83229,4,337297,4,692169,8,968750,168,57377,24,4930,1,40773,1,2645,1,0,0,0,0,0,0,588608,1,25793,1,9028,1,22716,1,263,1,9570,1,6806,1,22979,1,9570,1,48,1
12,5200400,6806,9570,28.993486,,0,16,14,168,54826,1383,5292,5145574,16,238,10,1,24750,1,100,1,1898625,1,636706,1,183153,1,2389153,1,13077,1,548767,1,12275,4,747171,4,78861,4,324901,4,620994,8,884469,168,56134,24,4830,1,47336,1,2635,1,0,0,0,0,0,0,596624,1,25322,1,8818,1,22744,1,264,1,9570,1,6806,1,23008,1,9570,1,48,1
13,5181300,6780,9570,28.993422,,0,16,14,168,32339,1172,5391,5148961,16,238,20,1,24760,1,40,1,1899076,1,630433,1,180457,1,2401138,1,13037,1,494657,1,12606,4,744966,4,79171,4,345283,4,676287,8,959904,168,56275,24,4920,1,39420,1,2655,1,0,0,0,0,0,0,590522,1,25231,1,7936,1,22736,1,253,1,9570,1,6780,1,22989,1,9570,1,48,1
14,5224200,6784,9570,28.99337,,0,16,14,168,31811,1032,5532,5192389,16,238,30,1,24700,1,60,1,1898524,1,633459,1,183023,1,2439165,1,13427,1,480949,1,12465,4,773585,4,79923,4,352818,4,673571,8,964212,168,56645,24,4940,1,57206,1,2675,1,0,0,0,0,0,0,592346,1,26133,1,8167,1,22775,1,271,1,9570,1,6784,1,23046,1,9570,1,48,1
15,5135300,6765,9570,28.993326,,0,16,14,168,32463,1052,5462,5102837,16,238,80,1,25091,1,70,1,1895328,1,629932,1,181830,1,2357439,1,13067,1,539137,1,12536,4,745648,4,79201,4,321905,4,606495,8,872365,168,50573,24,5662,1,43158,1,2645,1,0,0,0,0,0,0,589129,1,26474,1,7666,1,22775,1,254,1,9570,1,6765,1,23029,1,9570,1,48,1
16,5120600,6760,9570,28.993288,,0,16,14,168,33245,1082,5592,5087355,16,238,100,1,24841,1,50,1,1896490,1,639692,1,182441,1,2330624,1,13117,1,485769,1,12525,4,743624,4,78901,4,334170,4,625493,8,903488,168,50583,24,4649,1,41725,1,2685,1,0,0,0,0,0,0,599931,1,25001,1,7946,1,22734,1,256,1,9570,1,6760,1,22990,1,9570,1,48,1
17,5172900,6761,9570,28.993235,,0,16,14,168,34661,1093,5241,5138239,16,238,90,1,24700,1,40,1,1894496,1,635564,1,182762,1,2387149,1,13437,1,480318,1,14379,4,748714,4,79001,4,350183,4,649743,8,941987,168,52697,24,5231,1,55844,1,2645,1,0,0,0,0,0,0,598288,1,25231,1,7405,1,22757,1,248,1,9570,1,6761,1,23005,1,9570,1,48,1
18,5342600,6734,9570,28.99321,,0,16,14,168,33233,1574,5422,5309367,16,238,20,1,24951,1,110,1,1902964,1,605663,1,213545,1,2549069,1,13047,1,637578,1,12776,4,742211,4,79882,4,345183,4,669072,8,956376,168,52457,24,4690,1,53429,1,2675,1,0,0,0,0,0,0,557535,1,33719,1,7535,1,22736,1,249,1,9570,1,6734,1,22985,1,9570,1,48,1
19,5111500,6754,9570,28.99318,,0,16,14,168,30858,942,5121,5080642,16,238,110,1,24931,1,70,1,1898474,1,625102,1,185688,1,2333189,1,13077,1,474265,1,12606,4,745808,4,79171,4,338028,4,634582,8,916826,168,50663,24,4730,1,40402,1,2655,1,0,0,0,0,0,0,585402,1,25662,1,7255,1,22779,1,242,1,9570,1,6754,1,23021,1,9570,1,48,1
20,5134200,6753,9570,28.99314,,0,16,14,168,30471,1042,5471,5103729,16,238,20,1,24861,1,90,1,1897522,1,618599,1,185548,1,2364022,1,13067,1,475388,1,12525,4,758614,4,79301,4,338228,4,637848,8,920694,168,49912,24,5672,1,52797,1,2605,1,0,0,0,0,0,0,581313,1,25853,1,6774,1,22809,1,233,1,9570,1,6753,1,23042,1,9570,1,48,1
