step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,12222400,8555,9570,28.99835,1240,0,16,16,192,94148,13927,9819,12128252,16,237,832,1,123450,1,371,1,2148959,1,1659432,1,488039,1,7691819,1,15350,1,2690853,1,15029,4,1319115,4,95125,4,732114,4,1268737,8,1991032,192,0,0,19067,1,1509315,1,5962,1,10440,1,2886,2,9248,1,1075066,1,284634,1,80426,1,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,48,1
1,8407400,5761,9570,28.995926,1240,0,16,12,144,43013,1383,6202,8364387,16,242,331,1,49266,1,210,1,2137918,1,636387,1,209608,1,5318664,1,12003,1,2141926,1,14348,4,820696,4,81989,4,565269,4,1082054,8,1479557,144,161564,48,6984,1,586501,1,3367,1,6433,1,2745,2,4970,1,537846,1,62732,1,24858,1,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,48,1
2,8590000,6723,9570,28.994566,1240,0,16,14,168,43729,1603,8977,8546271,16,242,250,1,27974,1,100,1,1901779,1,780257,1,295124,1,5528321,1,12464,1,1776745,1,12925,4,835234,4,77932,4,602111,4,1192920,8,1684085,168,101968,24,9448,1,992951,1,6853,1,12414,1,1623,2,5561,1,672758,1,61500,1,30119,1,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,48,1
3,8886600,6695,9570,28.994541,1240,0,16,14,168,40496,1793,10531,8846104,16,242,110,1,28215,1,80,1,1907019,1,916553,1,238955,1,5742658,1,12514,1,2292378,1,13516,4,877226,4,79655,4,576000,4,1094088,8,1597837,168,61720,24,8597,1,781269,1,4459,1,5070,1,2064,2,6543,1,802561,1,80757,1,20350,1,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,48,1
4,8765400,6672,9570,28.994545,1240,0,16,14,168,39259,1272,14007,8726141,16,242,281,1,27443,1,261,1,2439605,1,697426,1,187154,1,5360806,1,13166,1,1575544,1,14087,4,857187,4,79445,4,687868,4,1316901,8,1939151,168,51610,24,9258,1,801268,1,6473,1,3918,1,1663,2,5922,1,627581,1,49156,1,13156,1,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,48,1
5,8341700,6758,9570,28.994184,1240,0,16,14,168,39203,1423,3938,8302497,16,242,90,1,27744,1,70,1,1899875,1,703418,1,191593,1,5467152,1,12554,1,2203325,1,13767,4,1023921,4,86598,4,589597,4,1086703,8,1609300,168,63063,24,8857,1,437040,1,3837,1,4419,1,2194,2,5471,1,617461,1,61169,1,11703,1,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,48,1
6,9305600,6793,9570,28.993921,1240,0,16,14,168,45621,4008,4519,9259979,16,242,240,1,28255,1,150,1,1904203,1,977802,1,322958,1,5998165,1,28205,1,2195490,1,13667,4,859622,4,77531,4,628132,4,1158122,8,1712721,168,69014,24,8807,1,1017409,1,15270,1,9599,1,2335,2,8176,1,862327,1,88522,1,11573,1,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,48,1
7,10407900,6783,9570,28.993895,1240,0,16,14,168,50437,2214,4529,10357463,16,242,932,1,32824,1,391,1,2230518,1,966991,1,262571,1,6850793,1,12444,1,2692677,1,12454,4,964967,4,80477,4,892646,4,1534995,8,2348327,168,74785,24,10681,1,639013,1,6012,1,6412,1,1593,2,6653,1,840685,1,93362,1,13707,1,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,48,1
8,9611600,6772,9570,28.993822,1240,0,16,14,168,43803,3637,4990,9567797,16,242,381,1,28385,1,40,1,1900757,1,739849,1,221731,1,6663479,1,13176,1,2678800,1,14859,4,1072776,4,83091,4,697306,4,1198671,8,1821693,168,69295,24,8657,1,886153,1,5801,1,4499,1,2815,2,6412,1,641778,1,68273,1,11162,1,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,48,1
9,10117800,6790,9570,28.993675,1240,0,16,14,168,47545,2174,5200,10070255,16,242,180,1,34377,1,541,1,1943830,1,1055372,1,344851,1,6675973,1,15129,1,2740800,1,14689,4,868579,4,81859,4,630095,4,1219131,8,1762818,168,81208,24,14979,1,1075832,1,8497,1,6833,1,2405,2,10100,1,865393,1,134301,1,13306,1,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,48,1
