Frame, Time (ms)
0, 19.7571
1, 2.1268
2, 2.1028
3, 2.0194
4, 2.0395
5, 2.018
6, 2.0225
7, 2.0377
8, 2.0112
9, 2.0185
10, 2.0493
11, 1.9977
12, 1.9913
13, 1.9891
14, 1.9923
15, 2.0101
16, 2.1583
17, 2.0977
18, 2.1598
19, 3.3147
20, 2.7653
21, 2.9248
22, 3.2223
23, 3.4392
24, 3.0469
25, 2.8003
26, 2.8969
27, 4.0319
28, 4.267
29, 6.3296
30, 5.5357
31, 4.3234
32, 3.9675
33, 4.8681
34, 6.9265
35, 7.7737
36, 7.153
37, 5.7043
38, 5.9157
39, 8.5332
40, 8.1331
41, 8.009
42, 6.663
43, 7.0726
44, 9.7052
45, 8.2855
46, 8.8516
47, 9.1055
48, 9.8768
49, 7.052
50, 8.8833
51, 9.0881
52, 10.036
53, 7.6663
54, 8.377
55, 9.3149
56, 9.7875
57, 8.2591
58, 8.5591
59, 8.8679
60, 7.4698
61, 8.5889
62, 7.8086
63, 6.9316
64, 7.7507
65, 7.3244
66, 6.5378
67, 6.9618
68, 6.7982
69, 6.2876
70, 6.6708
71, 6.5274
72, 6.5171
73, 6.5598
74, 6.3512
75, 6.3621
76, 6.1489
77, 6.162
78, 5.9361
79, 5.7965
80, 5.759
81, 5.7136
82, 5.7527
83, 5.775
84, 5.7014
85, 5.6068
86, 5.6307
87, 5.6159
88, 5.5574
89, 5.5691
90, 5.5263
91, 5.5663
92, 5.5065
93, 5.553
94, 5.7219
95, 6.0353
96, 6.1653
97, 5.9524
98, 6.3191
99, 6.9351
100, 5.6964
101, 5.5549
102, 5.5813
103, 5.6885
104, 5.5124
105, 5.6201
106, 5.5537
107, 5.5018
108, 5.5431
109, 5.4862
110, 5.5512
111, 5.6271
112, 5.4751
113, 5.5177
114, 5.6757
115, 5.4381
116, 5.4446
117, 5.4829
118, 5.5126
119, 5.5488
120, 5.4565
121, 5.4037
122, 5.5363
123, 5.4725
124, 5.486
125, 5.514
126, 5.4336
127, 5.4612
128, 5.4936
129, 5.4345
130, 5.5746
131, 5.6395
132, 5.4788
133, 5.4381
134, 5.4538
135, 5.4386
136, 5.4494
137, 5.7242
138, 5.6556
139, 5.4338
140, 5.4467
141, 5.4592
142, 5.4079
143, 5.5101
144, 5.4881
145, 5.9809
146, 5.5576
147, 5.5456
148, 5.5555
149, 5.5446
150, 5.4778
151, 5.5822
152, 5.4728
153, 5.4002
154, 5.4753
155, 5.3788
156, 5.5387
157, 5.6306
158, 5.4624
159, 5.5636
160, 5.4677
161, 5.4335
162, 5.4875
163, 5.4707
164, 5.5009
165, 5.442
166, 5.4823
167, 5.5157
168, 5.5358
169, 5.5466
170, 5.4333
171, 5.5355
172, 5.5377
173, 5.4824
174, 5.5582
175, 5.4332
176, 5.4838
177, 5.5907
178, 5.488
179, 5.4236
180, 5.53
181, 5.5504
182, 5.6303
183, 5.5601
184, 5.5119
185, 5.5089
186, 5.7538
187, 5.6348
188, 5.6314
189, 5.499
190, 5.5418
191, 5.5379
192, 5.6725
193, 5.418
194, 5.604
195, 5.5829
196, 5.5966
197, 5.6241
198, 5.51
199, 5.4924
200, 5.647
201, 5.6608
202, 5.5977
203, 5.4459
204, 5.4764
205, 5.5311
206, 5.5875
207, 5.4479
208, 5.5133
209, 5.5497
210, 5.5971
211, 5.5134
212, 5.5489
213, 5.4458
214, 5.5202
215, 5.4952
216, 5.4475
217, 5.5179
218, 5.553
219, 5.5336
220, 5.5355
221, 5.588
222, 5.64
223, 5.5492
224, 5.5101
225, 5.4858
226, 5.5279
227, 5.5147
228, 5.5371
229, 5.6393
230, 5.7118
231, 5.5745
232, 5.7018
233, 5.6439
234, 5.7015
235, 5.5633
236, 5.5515
237, 5.5426
238, 5.5768
239, 5.591
240, 5.5979
241, 5.5752
242, 5.6544
243, 5.8537
244, 5.5952
245, 5.5588
246, 5.6976
247, 5.7749
248, 5.6914
249, 5.6225
250, 5.7303
251, 5.8555
252, 5.6838
253, 5.6667
254, 5.7018
255, 5.6917
256, 5.761
257, 5.8281
258, 5.6814
259, 5.5636
260, 5.7076
261, 5.6087
262, 5.6801
263, 5.7496
264, 5.6815
265, 5.6965
266, 5.6176
267, 5.6487
268, 5.7077
269, 5.6216
270, 5.6763
271, 5.7553
272, 5.7269
273, 5.7536
274, 5.9585
275, 5.9004
276, 5.8564
277, 5.7235
278, 6.0656
279, 5.8234
280, 5.713
281, 5.6873
282, 5.7779
283, 5.7012
284, 5.7968
285, 5.7067
286, 5.7363
287, 5.7639
288, 5.7046
289, 5.7462
290, 5.7951
291, 5.7084
292, 5.7038
293, 5.888
294, 5.8019
295, 5.6832
296, 5.7426
297, 5.6936
298, 5.8684
299, 5.7419
300, 5.727
301, 5.765
302, 5.7751
303, 5.7613
304, 5.728
305, 5.7339
306, 5.7218
307, 5.8155
308, 5.7115
309, 5.7846
310, 6.1171
311, 5.8367
312, 5.8188
313, 5.7866
314, 5.8167
315, 5.8788
316, 5.9765
317, 5.7151
318, 5.804
319, 5.8851
320, 5.8561
321, 5.7335
322, 5.6899
323, 5.7228
324, 5.8769
325, 5.7647
326, 5.7441
327, 5.6738
328, 5.7869
329, 5.9874
330, 5.7769
331, 5.7278
332, 5.7291
333, 5.8119
334, 5.9355
335, 5.8632
336, 5.6717
337, 5.7139
338, 5.7328
339, 5.7039
340, 5.807
341, 5.7019
342, 5.7632
343, 5.8526
344, 5.7432
345, 5.8939
346, 5.7408
347, 5.722
348, 5.8454
349, 5.7678
350, 5.8046
351, 6.1264
352, 5.9693
353, 5.8819
354, 5.8943
355, 5.9643
356, 5.9239
357, 5.7836
358, 5.7495
359, 5.8614
360, 5.8701
361, 5.8736
362, 5.9223
363, 5.8461
364, 5.8535
365, 5.7482
366, 5.7001
367, 5.713
368, 5.6811
369, 5.6962
370, 5.7587
371, 5.7938
372, 5.8169
373, 5.7234
374, 5.7432
375, 5.8663
376, 5.8559
377, 5.7226
378, 5.7803
379, 5.7784
380, 5.7142
381, 5.7108
382, 5.6944
383, 5.7667
384, 5.7261
385, 5.756
386, 5.7356
387, 5.7346
388, 5.7445
389, 5.7628
390, 5.6913
391, 5.6952
392, 5.7962
393, 5.7562
394, 5.8559
395, 5.7172
396, 5.7159
397, 5.8151
398, 5.7167
399, 5.7578
400, 5.8136
401, 5.7329
402, 5.7499
403, 5.74
404, 5.7637
405, 5.7969
406, 5.854
407, 5.8221
408, 5.9236
409, 5.7216
410, 5.7154
411, 5.7269
412, 5.6946
413, 5.7405
414, 5.742
415, 5.7396
416, 5.7737
417, 5.7309
418, 5.7581
419, 5.774
420, 5.7639
421, 5.6932
422, 5.7782
423, 5.833
424, 5.8211
425, 5.8214
426, 5.7622
427, 5.7786
428, 5.7105
429, 5.7393
430, 5.9195
431, 5.7665
432, 5.8803
433, 5.7659
434, 5.7614
435, 5.7478
436, 5.7942
437, 5.7178
438, 5.7835
439, 5.7296
440, 5.7574
441, 5.8983
442, 5.8145
443, 5.7958
444, 5.9584
445, 5.8208
446, 5.7469
447, 6.3333
448, 5.8103
449, 5.8071
450, 5.7492
451, 6.389
452, 6.0355
453, 5.7088
454, 5.7492
455, 5.8137
456, 5.7585
457, 5.768
458, 5.7019
459, 5.7811
460, 5.7724
461, 5.9184
462, 5.7794
463, 5.9264
464, 5.7796
465, 5.7529
466, 5.9589
467, 5.8477
468, 5.8159
469, 5.8726
470, 5.863
471, 5.8433
472, 5.794
473, 5.7223
474, 5.8668
475, 5.804
476, 5.8011
477, 5.938
478, 5.909
479, 5.976
480, 5.708
481, 5.7631
482, 5.8673
483, 5.8922
484, 5.9247
485, 5.9272
486, 5.776
487, 5.8594
488, 5.9671
489, 5.7618
490, 5.7704
491, 5.7444
492, 5.7621
493, 5.8213
494, 5.7934
495, 5.7577
496, 5.8125
497, 5.7047
498, 6.0077
499, 5.9056
