step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,18845200,4495,9570,35.998295,1240,0,9,9,108,76100,25339,5731,18769100,16,158,1563,1,117378,1,361,1,1942250,1,2342537,1,195419,1,14153491,1,16101,1,669059,1,9488,4,543795,4,67731,4,4310977,4,8460171,8,12765417,108,0,0,6964,1,31872,1,3437,1,17594,1,1353,2,5711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,0,0,0,0,0,0,0,1,0,1,9570,1
1,16648400,4196,9570,35.993866,1240,0,8,8,96,57338,1523,2505,16591062,16,146,371,1,48735,1,140,1,2375761,1,1957069,1,88682,1,12106939,1,13366,1,355610,1,7525,4,485933,4,66389,4,3759497,4,7387278,8,11144270,96,0,0,2866,1,26842,1,2825,1,3797,1,1293,2,5561,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,0,0,0,0,0,0,0,1,5075,1,4495,1
2,16087700,4142,9570,35.986713,1240,0,8,8,96,55182,2284,7074,16032518,16,146,311,1,26101,1,140,1,1946217,1,1957159,1,86448,1,12002566,1,13576,1,342495,1,7825,4,479801,4,66078,4,3723788,4,7335678,8,11052392,96,0,0,3026,1,28205,1,2805,1,3938,1,1403,2,5240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,0,0,0,0,0,0,0,1,5157,1,4413,1
3,15979200,4111,9570,35.976837,1240,0,8,8,96,53509,1773,6994,15925691,16,146,301,1,26391,1,230,1,1946147,1,1927471,1,86358,1,11925356,1,13436,1,340641,1,7464,4,478809,4,65988,4,3711935,4,7273317,8,10978258,96,0,0,3637,1,27674,1,3387,1,4088,1,1303,2,5340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,0,0,0,0,0,0,0,1,5389,1,4181,1
4,15904400,4100,9570,35.964233,1240,0,8,8,96,36992,2164,4900,15867408,16,146,170,1,27263,1,70,1,1955055,1,1892964,1,85105,1,11893154,1,13626,1,307908,1,7414,4,485593,4,66168,4,3708789,4,7271844,8,10975732,96,0,0,3116,1,26892,1,2785,1,3737,1,1373,2,5370,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,0,0,0,0,0,0,0,1,5440,1,4130,1
5,16319600,4087,9570,35.948902,1240,0,8,8,96,52561,1793,6162,16267039,16,146,210,1,27233,1,150,1,1945035,1,1899507,1,132507,1,12248689,1,13707,1,424754,1,8827,4,529598,4,72090,4,3892079,4,7266253,8,11152171,96,0,0,3617,1,35128,1,2836,1,4970,1,1734,2,5010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,0,0,0,0,0,0,0,1,5459,1,4111,1
6,15887900,4079,9570,35.93085,1240,0,8,8,96,42926,1272,2425,15844974,16,146,90,1,27644,1,281,1,1944514,1,1860271,1,83502,1,11914555,1,14117,1,335221,1,7294,4,476785,4,66239,4,3696455,4,7263318,8,10957347,96,0,0,4198,1,47152,1,5631,1,4439,1,1383,2,5170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,0,0,0,0,0,0,0,1,5474,1,4096,1
7,15992800,4073,9570,35.910072,1240,0,8,8,96,41980,1223,2355,15950820,16,146,130,1,27523,1,40,1,1946017,1,1943853,1,84524,1,11935346,1,13386,1,344839,1,7685,4,483759,4,66689,4,3705332,4,7277335,8,10980312,96,0,0,3086,1,31371,1,2745,1,3898,1,1703,2,5681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,0,0,0,0,0,0,0,1,5484,1,4086,1
8,15972800,4066,9570,35.88657,1240,0,8,8,96,44143,1272,2505,15928657,16,146,250,1,27453,1,110,1,1955485,1,1917181,1,88522,1,11926529,1,13125,1,364778,1,7174,4,477898,4,65888,4,3699100,4,7270892,8,10967487,96,0,0,2795,1,23636,1,2695,1,3847,1,1393,2,5160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,0,0,0,0,0,0,0,1,5493,1,4077,1
9,15994500,4061,9570,35.86034,1240,0,8,8,96,60263,1453,2355,15934237,16,146,10,1,27453,1,40,1,1961096,1,1922451,1,83242,1,11926108,1,13837,1,346222,1,7955,4,476014,4,65988,4,3707115,4,7275652,8,10980412,96,0,0,2866,1,28475,1,3898,1,3968,1,1303,2,5200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,0,0,0,0,0,0,0,1,5502,1,4068,1
