step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,7114900,4495,9570,35.998295,1240,0,9,9,108,106065,30829,4539,7008835,16,146,421,1,115903,1,80,1,2215488,1,951724,1,148365,1,3563909,1,12945,1,564705,1,13526,4,568392,4,108158,4,770020,4,1459144,8,2224625,108,0,0,4529,1,24958,1,3527,1,9108,1,1453,2,5561,1,653481,1,135270,1,46990,1,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1,0,0,0,0,0,0,0,1,0,1,9570,1
1,5364700,4196,9570,35.993866,1240,0,8,8,96,35508,1353,3106,5329192,16,149,180,1,38674,1,150,1,1997409,1,380982,1,89001,1,2811984,1,10811,1,342438,1,11312,4,485243,4,78351,4,650430,4,1204715,8,1852039,96,0,0,2825,1,22082,1,2775,1,3737,1,1363,2,5360,1,338290,1,29597,1,4198,1,0,0,0,0,0,0,0,0,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1,0,0,0,0,0,0,0,1,5075,1,4495,1
2,5266400,4142,9570,35.986713,1240,0,8,8,96,42330,1473,1954,5224070,16,149,160,1,30148,1,60,1,1952923,1,343791,1,86697,1,2797587,1,12704,1,284807,1,11652,4,478369,4,80485,4,659968,4,1236556,8,1894571,96,0,0,5671,1,24948,1,2966,1,3767,1,1363,2,5561,1,313052,1,17824,1,4318,1,0,0,0,0,0,0,0,0,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1,0,0,0,0,0,0,0,1,5157,1,4413,1
3,5364800,4111,9570,35.976837,1240,0,8,8,96,33594,1433,4329,5331206,16,149,80,1,30288,1,50,1,2029841,1,347398,1,84823,1,2827765,1,10961,1,307521,1,11823,4,478870,4,79894,4,685527,4,1223441,8,1904640,96,0,0,2605,1,24006,1,2845,1,3637,1,1303,2,4859,1,313072,1,20549,1,4168,1,0,0,0,0,0,0,0,0,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1,0,0,0,0,0,0,0,1,5389,1,4181,1
4,5167700,4100,9570,35.964233,1240,0,8,8,96,32100,1273,3328,5135600,16,149,160,1,26651,1,60,1,1917796,1,346796,1,82939,1,2750496,1,10701,1,278355,1,11452,4,477498,4,78821,4,639259,4,1224794,8,1860725,96,0,0,2866,1,22894,1,2825,1,3747,1,1393,2,5320,1,316879,1,16141,1,4889,1,0,0,0,0,0,0,0,0,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1,0,0,0,0,0,0,0,1,5440,1,4130,1
5,5148100,4087,9570,35.948902,1240,0,8,8,96,31867,1182,3307,5116233,16,149,80,1,27112,1,50,1,1940479,1,326928,1,82609,1,2728233,1,10741,1,275850,1,11913,4,477918,4,78651,4,642294,4,1202772,8,1841759,96,0,0,3116,1,21471,1,2805,1,3637,1,1413,2,5210,1,297582,1,16392,1,3847,1,0,0,0,0,0,0,0,0,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1,0,0,0,0,0,0,0,1,5459,1,4111,1
6,5171900,4079,9570,35.93085,1240,0,8,8,96,35198,2846,2065,5136702,16,149,60,1,26681,1,40,1,1939507,1,348550,1,82879,1,2728103,1,10881,1,276501,1,11562,4,477969,4,78571,4,648396,4,1194866,8,1841198,96,0,0,2976,1,21281,1,2815,1,3597,1,1353,2,5370,1,320135,1,16091,1,3667,1,0,0,0,0,0,0,0,0,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1,0,0,0,0,0,0,0,1,5474,1,4096,1
7,5163000,4073,9570,35.910072,1240,0,8,8,96,33021,1222,1915,5129979,16,149,150,1,27122,1,50,1,1947423,1,349752,1,82378,1,2712243,1,10861,1,278495,1,11542,4,481596,4,78731,4,625482,4,1197521,8,1821089,96,0,0,2595,1,21862,1,2845,1,3737,1,1413,2,5200,1,320676,1,16121,1,3717,1,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1,0,0,0,0,0,0,0,1,5484,1,4086,1
8,5241000,4066,9570,35.88657,1240,0,8,8,96,32781,1152,1974,5208219,16,149,120,1,27663,1,70,1,1947984,1,349462,1,82298,1,2789661,1,10961,1,276862,1,11542,4,481195,4,79212,4,652825,4,1249201,8,1900052,96,0,0,2685,1,22032,1,2805,1,3667,1,1343,2,5140,1,320907,1,17013,1,3867,1,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1,0,0,0,0,0,0,0,1,5493,1,4077,1
9,5236100,4061,9570,35.86034,1240,0,8,8,96,31858,1142,1964,5204242,16,149,80,1,26992,1,80,1,1950669,1,321628,1,82088,1,2811804,1,10901,1,277012,1,11342,4,483730,4,82529,4,661742,4,1256725,8,1916503,96,0,0,2595,1,21822,1,2845,1,3777,1,1403,2,5140,1,292562,1,16732,1,3727,1,0,0,0,0,0,0,0,0,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1,0,0,0,0,0,0,0,1,5502,1,4068,1
10,5544200,4053,9570,35.831387,1240,0,8,8,96,40172,1252,2004,5504028,16,144,170,1,30739,1,70,1,2159831,1,344252,1,100353,1,2857882,1,10731,1,354622,1,12805,4,562381,4,78932,4,617487,4,1191720,8,1807203,96,0,0,2745,1,21531,1,2805,1,4709,1,1683,2,5210,1,312040,1,18035,1,4429,1,0,0,0,0,0,0,0,0,15690,1,0,1,9570,1,4053,1,15690,1,9570,1,48,1,0,0,0,0,0,0,0,1,5506,1,4064,1
