step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
10,16686800,4053,9570,35.831387,,0,8,8,96,630486,1252,4619,16056314,18,147,140,1,22263,1,50,1,448212,1,2286048,1,895703,1,90005,1,12297680,1,16212,1,738878,1,7455,4,563026,4,63083,4,3602590,4,7073123,8,10671094,96,0,0,5370,1,240288,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,4769,1,20520,1,398726,1,23866,1,15690,1,0,1,9570,1,4053,1,15690,1,9570,1,0,1,1240,1,1,1,0,1
11,16080000,4054,9570,35.79971,,0,8,8,96,95656,1363,3697,15984344,18,147,80,1,44046,1,50,1,457560,1,2302931,1,893318,1,94574,1,12178919,1,12865,1,714290,1,7444,4,565220,4,62442,4,3587180,4,7079766,8,10663249,96,0,0,5230,1,153519,1,2465,1,0,0,0,0,0,0,0,0,0,0,0,0,4930,1,22163,1,404948,1,25209,1,15715,1,0,1,9570,1,4054,1,15715,1,9570,1,0,1,1240,1,1,1,0,1
12,16473100,4056,9570,35.765305,,0,8,8,96,147733,2595,3998,16325367,18,147,210,1,31261,1,130,1,460316,1,2433235,1,893429,1,83422,1,12407013,1,16352,1,727826,1,14238,4,561312,4,63173,4,3593493,4,7275337,8,10864831,96,0,0,5340,1,161083,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,5290,1,24838,1,405229,1,24588,1,15716,1,0,1,9570,1,4056,1,15716,1,9570,1,0,1,1240,1,1,1,0,1
13,16185700,4055,9570,35.728176,,0,8,8,96,134837,1333,3687,16050863,18,147,150,1,32433,1,150,1,574478,1,2354111,1,893499,1,87110,1,12093913,1,15019,1,712767,1,7455,4,557946,4,70167,4,3585918,4,7007947,8,10590177,96,0,0,5330,1,142467,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,14618,1,26792,1,501456,1,31090,1,15731,1,0,1,9570,1,4055,1,15731,1,9570,1,0,1,1240,1,1,1,0,1
14,16465200,4060,9570,35.688324,,0,8,8,96,457501,1132,4419,16007699,18,147,110,1,31892,1,80,1,456158,1,2249968,1,893388,1,86478,1,12273673,1,15951,1,719610,1,7645,4,572334,4,62692,4,3615756,4,7129573,8,10740911,96,0,0,5210,1,157096,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,4809,1,21402,1,405319,1,24367,1,15731,1,0,1,9570,1,4060,1,15731,1,9570,1,0,1,1240,1,1,1,0,1
15,16256900,4057,9570,35.64575,,0,8,8,96,114008,1443,3868,16142892,18,147,120,1,33205,1,140,1,461007,1,2413577,1,893429,1,85066,1,12243164,1,13186,1,728087,1,7505,4,560531,4,62832,4,3588423,4,7109845,8,10694400,96,0,0,5320,1,176654,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,6252,1,27564,1,402633,1,24297,1,15734,1,0,1,9570,1,4057,1,15734,1,9570,1,0,1,1240,1,1,1,0,1
16,17083300,4055,9570,35.600445,,0,8,8,96,661194,1423,4008,16422106,18,147,100,1,39998,1,160,1,573947,1,2428135,1,893809,1,101487,1,12371644,1,12825,1,929679,1,7755,4,605709,4,63023,4,3614994,4,6994000,8,10604986,96,0,0,5320,1,147216,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,14358,1,28616,1,499863,1,30630,1,15727,1,0,1,9570,1,4055,1,15727,1,9570,1,0,1,1240,1,1,1,0,1
17,16606000,4051,9570,35.552414,,0,8,8,96,120431,1523,3928,16485569,18,147,190,1,33114,1,150,1,568436,1,2470107,1,893499,1,87510,1,12422042,1,10520,1,878229,1,9438,4,567254,4,73723,4,3630044,4,7111117,8,10737233,96,0,0,5320,1,142888,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,5811,1,29658,1,502307,1,30399,1,15724,1,0,1,9570,1,4051,1,15724,1,9570,1,0,1,1240,1,1,1,0,1
18,16365900,4049,9570,35.501663,,0,8,8,96,43629,1282,4078,16322271,18,147,200,1,28736,1,90,1,568606,1,2525905,1,893459,1,87170,1,12207354,1,10751,1,781411,1,7705,4,565871,4,62161,4,3580297,4,7029138,8,10605357,96,0,0,5220,1,171794,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,6002,1,27033,1,504021,1,31111,1,15728,1,0,1,9570,1,4049,1,15728,1,9570,1,0,1,1240,1,1,1,0,1
19,15989700,4050,9570,35.448185,,0,8,8,96,101513,1293,3657,15888187,18,147,190,1,23165,1,40,1,461438,1,2321507,1,893308,1,87089,1,12088663,1,12785,1,722947,1,16913,4,561322,4,62281,4,3574716,4,7000532,8,10571591,96,0,0,6984,1,139251,1,2425,1,0,0,0,0,0,0,0,0,0,0,0,0,9118,1,20390,1,407102,1,24458,1,15736,1,0,1,9570,1,4050,1,15736,1,9570,1,0,1,1240,1,1,1,0,1
20,20534800,4829,9570,35.391983,,0,14,12,144,622082,1954,6122,19912718,18,219,130,1,30800,1,90,1,477439,1,2634166,1,893519,1,185561,1,15673499,1,17514,1,1054793,1,7905,4,697167,4,74786,4,4540004,4,9002077,8,13424833,144,111126,24,6723,1,282900,1,5190,1,0,0,0,0,0,0,0,0,0,0,0,0,9969,1,25239,1,417232,1,24438,1,18718,1,144,1,9570,1,4829,1,18862,1,9570,1,0,1,1240,1,1,1,0,1
21,18765300,4715,9570,35.333054,,0,13,11,132,45844,1493,5641,18719456,18,207,371,1,26321,1,190,1,476016,1,2864895,1,893509,1,109403,1,14338030,1,10721,1,864172,1,8226,4,641619,4,64115,4,4219611,4,8211178,8,12346655,132,78493,24,6042,1,319041,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,6132,1,24588,1,418905,1,26011,1,17266,1,101,1,9570,1,4715,1,17367,1,9570,1,0,1,1240,1,1,1,0,1
22,18069500,4565,9570,35.2714,,0,13,10,120,76057,1252,5761,17993443,18,207,230,1,30760,1,50,1,463873,1,2744320,1,893429,1,106577,1,13741048,1,13156,1,830175,1,9218,4,615558,4,63864,4,4044650,4,7969698,8,11837885,120,170702,36,5671,1,198346,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,5421,1,23035,1,410429,1,24768,1,16624,1,220,1,9570,1,4565,1,16844,1,9570,1,0,1,1240,1,1,1,0,1
23,17856100,4496,9570,35.207024,,0,13,10,120,154775,1493,4960,17701325,18,207,120,1,32163,1,160,1,468642,1,2654115,1,893519,1,119292,1,13508165,1,25149,1,982231,1,7855,4,638362,4,62632,4,3912503,4,7666258,8,11421966,120,151835,36,5621,1,228695,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,5050,1,26441,1,412062,1,24878,1,16445,1,200,1,9570,1,4496,1,16645,1,9570,1,0,1,1240,1,1,1,0,1
24,17617300,4419,9570,35.13992,,0,12,10,120,87018,1272,5982,17530282,18,195,170,1,39978,1,130,1,471377,1,2553098,1,893469,1,101277,1,13460192,1,10591,1,917575,1,7605,4,595108,4,63594,4,3955096,4,7718700,8,11599371,120,68443,24,5561,1,192965,1,2715,1,0,0,0,0,0,0,0,0,0,0,0,0,5310,1,22434,1,418675,1,24598,1,16356,1,88,1,9570,1,4419,1,16444,1,9570,1,0,1,1240,1,1,1,0,1
25,17623900,4390,9570,35.07009,,0,12,9,108,65213,1573,5140,17558687,18,195,501,1,29367,1,120,1,491777,1,2690606,1,893599,1,99864,1,13342252,1,10601,1,841087,1,7635,4,606330,4,64475,4,3911822,4,7689643,8,11369814,108,226511,36,5531,1,211652,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,6563,1,26341,1,433043,1,25379,1,16055,1,291,1,9570,1,4390,1,16346,1,9570,1,0,1,1240,1,1,1,0,1
26,17594700,4353,9570,34.997536,,0,12,9,108,83876,1533,5040,17510824,18,195,271,1,34237,1,140,1,593545,1,2766173,1,893418,1,97009,1,13112586,1,13446,1,803453,1,7254,4,582784,4,62832,4,3825284,4,7568167,8,11212388,108,176023,36,5661,1,252602,1,3016,1,0,0,0,0,0,0,0,0,0,0,0,0,6162,1,26512,1,528388,1,31301,1,16062,1,229,1,9570,1,4353,1,16291,1,9570,1,0,1,1240,1,1,1,0,1
27,17341600,4336,9570,34.92226,,0,12,9,108,102284,1513,4960,17239316,18,195,230,1,31712,1,150,1,469634,1,2745292,1,893418,1,96638,1,12991229,1,11011,1,744689,1,7264,4,575009,4,64916,4,3884148,4,7471930,8,11191106,108,160011,36,5671,1,230539,1,5551,1,0,0,0,0,0,0,0,0,0,0,0,0,5140,1,26782,1,412563,1,24758,1,16019,1,201,1,9570,1,4336,1,16220,1,9570,1,0,1,1240,1,1,1,0,1
28,20091200,4982,9570,34.844257,,0,14,11,132,55673,1583,6443,20035527,18,219,281,1,23676,1,190,1,476357,1,2786382,1,893489,1,131005,1,15712735,1,11412,1,919519,1,17284,4,697938,4,64145,4,4656491,4,9107011,8,13452988,132,304072,36,6372,1,239817,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,5130,1,22945,1,422222,1,25399,1,18465,1,392,1,9570,1,4982,1,18857,1,9570,1,0,1,1240,1,1,1,0,1
29,19028300,4783,9570,34.763527,,0,14,11,132,55221,1693,5130,18973079,18,219,200,1,24107,1,50,1,472590,1,2861468,1,893549,1,115725,1,14594159,1,11232,1,1057728,1,7695,4,636428,4,64115,4,4237245,4,8323497,8,12448112,132,107499,36,6362,1,256689,1,2705,1,0,0,0,0,0,0,0,0,0,0,0,0,5120,1,22454,1,419276,1,25209,1,17239,1,139,1,9570,1,4783,1,17378,1,9570,1,0,1,1240,1,1,1,0,1
30,19202700,4670,9570,34.680073,,0,13,11,132,510607,1834,5140,18692093,18,207,872,1,30139,1,210,1,597032,1,3018223,1,893609,1,117809,1,14021063,1,13136,1,874872,1,7715,4,617161,4,62973,4,4111460,4,8075614,8,12081699,132,100235,24,5661,1,260757,1,3016,1,0,0,0,0,0,0,0,0,0,0,0,0,10300,1,27564,1,527156,1,31341,1,16931,1,131,1,9570,1,4670,1,17062,1,9570,1,0,1,1240,1,1,1,0,1
31,18490600,4639,9570,34.593895,,0,13,11,132,73583,1433,5591,18417017,18,207,70,1,25520,1,160,1,461668,1,2889783,1,893929,1,113581,1,14019069,1,13236,1,991309,1,7775,4,615247,4,64045,4,4086442,4,8042119,8,12040690,132,82280,24,6142,1,201933,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,5140,1,21923,1,409316,1,24949,1,16699,1,106,1,9570,1,4639,1,16805,1,9570,1,0,1,1240,1,1,1,0,1
32,17957200,4573,9570,34.504993,,0,13,11,132,38332,1623,5531,17918868,18,207,671,1,29137,1,100,1,585369,1,2835157,1,893368,1,109824,1,13454441,1,10801,1,806469,1,7695,4,601220,4,62662,4,3973903,4,7808745,8,11677042,132,100075,24,5461,1,184218,1,2445,1,0,0,0,0,0,0,0,0,0,0,0,0,6382,1,28716,1,516876,1,32924,1,16368,1,130,1,9570,1,4573,1,16498,1,9570,1,0,1,1240,1,1,1,0,1
33,17808000,4491,9570,34.413364,,0,13,11,132,45717,3336,7004,17762283,18,207,140,1,23295,1,60,1,458903,1,2725023,1,893429,1,108191,1,13537011,1,16232,1,829324,1,11963,4,589096,4,67732,4,3999943,4,7845687,8,11747389,132,91238,24,5481,1,181974,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,7495,1,20420,1,405860,1,24728,1,16106,1,116,1,9570,1,4491,1,16222,1,9570,1,0,1,1240,1,1,1,0,1
34,20256000,5031,9570,34.31901,,0,14,11,132,446202,1383,5461,19809798,18,219,120,1,22885,1,40,1,466027,1,2878261,1,893439,1,128991,1,15404275,1,15761,1,895272,1,8036,4,656848,4,62993,4,4557508,4,8999201,8,13251866,132,299383,36,8066,1,212433,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,4749,1,21652,1,414777,1,24608,1,17973,1,388,1,9570,1,5031,1,18361,1,9570,1,0,1,1240,1,1,1,0,1
35,19229300,4806,9570,34.221935,,0,14,11,132,174532,2014,6022,19054768,18,219,110,1,31501,1,150,1,478060,1,3157474,1,893388,1,168308,1,14312811,1,12965,1,1061215,1,7725,4,612201,4,62612,4,4157730,4,8193323,8,12253594,132,91438,36,5751,1,207684,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,5451,1,29718,1,417643,1,24828,1,16833,1,118,1,9570,1,4806,1,16951,1,9570,1,0,1,1240,1,1,1,0,1
36,18811900,4646,9570,34.12213,,0,14,11,132,555896,1413,5801,18256004,18,219,180,1,31531,1,130,1,463171,1,3187192,1,893629,1,144291,1,13522603,1,13276,1,905342,1,8206,4,592112,4,62592,4,3976728,4,7789047,8,11663927,132,96047,36,5401,1,179199,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,4809,1,25600,1,407693,1,24858,1,16171,1,126,1,9570,1,4646,1,16297,1,9570,1,0,1,1240,1,1,1,0,1
37,17393800,4535,9570,34.019604,,0,13,10,120,93345,1142,5541,17300455,18,207,210,1,25289,1,160,1,458272,1,2858542,1,893338,1,111176,1,12940701,1,12765,1,768916,1,7515,4,570871,4,68503,4,3827909,4,7523019,8,11091443,120,253944,36,6883,1,163498,1,2445,1,0,0,0,0,0,0,0,0,0,0,0,0,4819,1,22073,1,406331,1,24618,1,15408,1,325,1,9570,1,4535,1,15733,1,9570,1,0,1,1240,1,1,1,0,1
38,17453200,4502,9570,33.91435,,0,13,11,132,129129,1503,4970,17324071,18,207,180,1,30840,1,140,1,461899,1,2986361,1,893479,1,111256,1,12818754,1,21161,1,770469,1,7434,4,561493,4,63293,4,3813280,4,7424888,8,11153734,132,79465,24,5270,1,168247,1,2876,1,0,0,0,0,0,0,0,0,0,0,0,0,4559,1,25600,1,406982,1,24518,1,15473,1,104,1,9570,1,4502,1,15577,1,9570,1,0,1,1240,1,1,1,0,1
39,19407800,4984,9570,33.806374,,0,14,12,144,98346,1503,5721,19309454,18,219,170,1,42563,1,110,1,477860,1,2975430,1,893539,1,129382,1,14773387,1,17013,1,876265,1,7695,4,635186,4,69255,4,4345897,4,8575397,8,12815297,144,100275,24,5982,1,253553,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,5030,1,29177,1,418314,1,25059,1,17363,1,128,1,9570,1,4984,1,17491,1,9570,1,0,1,1240,1,1,1,0,1
40,19643900,5009,9570,33.69567,,0,15,11,132,352471,2084,6253,19291429,18,231,351,1,29167,1,331,1,470576,1,3256867,1,893639,1,131356,1,14496318,1,12825,1,895212,1,7595,4,628172,4,62822,4,4325818,4,8380127,8,12504352,132,195340,48,5741,1,186202,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,5591,1,20690,1,418574,1,25189,1,17089,1,251,1,9570,1,5009,1,17340,1,9570,1,0,1,1240,1,1,1,0,1
41,19257200,4852,9570,33.58224,,0,14,11,132,282117,1483,6723,18975083,18,219,140,1,29658,1,401,1,589427,1,3249794,1,893539,1,124883,1,14072834,1,14408,1,858941,1,7565,4,612131,4,64035,4,4151538,4,8168094,8,12164430,132,148479,36,5671,1,200029,1,3347,1,0,0,0,0,0,0,0,0,0,0,0,0,12645,1,27073,1,517587,1,30620,1,16401,1,190,1,9570,1,4852,1,16591,1,9570,1,0,1,1240,1,1,1,0,1
42,18651700,4753,9570,33.466087,,0,14,11,132,98277,1904,6292,18553423,18,219,250,1,37162,1,220,1,472780,1,3035056,1,893629,1,121837,1,13979112,1,13376,1,805998,1,8196,4,642931,4,69375,4,4265200,4,7963386,8,12099324,132,122969,36,6022,1,213435,1,2665,1,0,0,0,0,0,0,0,0,0,0,0,0,5390,1,24969,1,416360,1,25570,1,15808,1,154,1,9570,1,4753,1,15962,1,9570,1,0,1,1240,1,1,1,0,1
43,18500900,4728,9570,33.34721,,0,14,11,132,294082,1563,5120,18206818,18,219,1042,1,38284,1,511,1,588405,1,3104271,1,893639,1,160302,1,13407580,1,12785,1,967042,1,7875,4,595519,4,61860,4,3908946,4,7632682,8,11396687,132,139822,36,5230,1,224417,1,2445,1,0,0,0,0,0,0,0,0,0,0,0,0,6132,1,27483,1,522897,1,31351,1,15589,1,185,1,9570,1,4728,1,15774,1,9570,1,0,1,1240,1,1,1,0,1
44,19565000,4996,9570,33.22561,,0,14,11,132,271948,1503,5541,19293052,18,219,140,1,29047,1,100,1,587012,1,3284401,1,893549,1,164721,1,14321117,1,12965,1,991359,1,7525,4,625457,4,63003,4,4214180,4,8237860,8,12237523,132,208977,36,5571,1,172185,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,5841,1,28395,1,521575,1,30800,1,16516,1,272,1,9570,1,4996,1,16788,1,9570,1,0,1,1240,1,1,1,0,1
45,20493400,5112,9570,33.10128,,0,14,12,144,713931,1723,5932,19779469,18,219,140,1,29898,1,731,1,585429,1,3322635,1,893599,1,147337,1,14783437,1,16262,1,965038,1,7755,4,635817,4,63143,4,4340867,4,8570277,8,12806009,144,99203,24,5741,1,190200,1,2876,1,0,0,0,0,0,0,0,0,0,0,0,0,5731,1,28876,1,519711,1,30640,1,17219,1,129,1,9570,1,5112,1,17348,1,9570,1,0,1,1240,1,1,1,0,1
46,18768700,4923,9570,32.974224,,0,14,11,132,205679,1323,5190,18563021,18,219,140,1,31191,1,130,1,477830,1,3293058,1,893549,1,165753,1,13688636,1,12735,1,879602,1,7485,4,581051,4,62021,4,4027657,4,7943838,8,11732029,132,234276,36,5481,1,177676,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,6623,1,27423,1,418214,1,24548,1,15971,1,307,1,9570,1,4923,1,16278,1,9570,1,0,1,1240,1,1,1,0,1
47,17963500,4760,9570,32.844448,,0,14,11,132,118987,2064,5831,17844513,18,219,140,1,28435,1,150,1,469914,1,3202652,1,893459,1,121506,1,13108327,1,19929,1,781571,1,16923,4,587954,4,63674,4,3860051,4,7601001,8,11275551,132,179670,36,5671,1,186844,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,4940,1,23876,1,416160,1,24548,1,15212,1,234,1,9570,1,4760,1,15446,1,9570,1,0,1,1240,1,1,1,0,1
48,19545900,5001,9570,32.711945,,0,14,12,144,186268,2074,5571,19359632,18,219,190,1,39357,1,140,1,591060,1,3365870,1,893739,1,141896,1,14314484,1,12895,1,894911,1,8106,4,608334,4,63193,4,4216154,4,8301955,8,12377084,144,135454,24,6032,1,211261,1,2465,1,0,0,0,0,0,0,0,0,0,0,0,0,6042,1,28495,1,525312,1,30740,1,16273,1,176,1,9570,1,5001,1,16449,1,9570,1,0,1,1240,1,1,1,0,1
49,20136200,5139,9570,32.576717,,0,14,12,144,439583,1403,5501,19696617,18,219,150,1,31421,1,130,1,583435,1,3396269,1,893649,1,155212,1,14621462,1,14889,1,1064662,1,7344,4,609326,4,62983,4,4291791,4,8353575,8,12515784,144,124081,24,5571,1,221962,1,2846,1,0,0,0,0,0,0,0,0,0,0,0,0,6152,1,29427,1,516275,1,31201,1,16761,1,162,1,9570,1,5139,1,16923,1,9570,1,0,1,1240,1,1,1,0,1
50,18965700,4996,9570,32.438763,,0,14,12,144,110470,1202,5481,18855230,18,219,160,1,30329,1,110,1,578896,1,3290363,1,893509,1,133941,1,13917031,1,10891,1,857088,1,7174,4,584958,4,62011,4,4102553,4,8103819,8,12142908,144,57983,24,5972,1,188717,1,3537,1,0,0,0,0,0,0,0,0,0,0,0,0,5881,1,28596,1,513439,1,30519,1,16396,1,76,1,9570,1,4996,1,16472,1,9570,1,0,1,1240,1,1,1,0,1
