step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,18555700,4495,9570,35.998295,1240,0,9,9,108,71577,16652,4699,18484123,16,158,631,1,110072,1,180,1,1939497,1,2332753,1,136512,1,13951212,1,13265,1,570456,1,10450,4,540839,4,66818,4,4283252,4,8401817,8,12680369,108,0,0,5280,1,32042,1,2925,1,14007,1,1343,2,5330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,0,0,0,0,0,0,0,1,0,1,9570,1
1,16532800,4196,9570,35.993866,1240,0,8,8,96,62387,2034,2435,16470413,16,146,481,1,51269,1,120,1,2230246,1,1937093,1,88761,1,12151162,1,11282,1,399858,1,11222,4,488469,4,65476,4,3755648,4,7377899,8,11131112,96,0,0,4148,1,32112,1,2845,1,4849,1,1323,2,5280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,0,0,0,0,0,0,0,1,5075,1,4495,1
2,16100000,4142,9570,35.986713,1240,0,8,8,96,54724,2374,9058,16045276,16,146,271,1,26140,1,150,1,1977961,1,1969976,1,89602,1,11969794,1,11382,1,364400,1,11893,4,479622,4,65055,4,3710902,4,7281173,8,10983017,96,0,0,3427,1,36400,1,3356,1,4018,1,1353,2,5821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,0,0,0,0,0,0,0,1,5157,1,4413,1
3,15958300,4111,9570,35.976837,1240,0,8,8,96,51089,1813,6342,15907211,16,146,341,1,25419,1,150,1,1945278,1,1926112,1,87388,1,11911421,1,11101,1,325556,1,7955,4,478480,4,66818,4,3725890,4,7252037,8,10971585,96,0,0,3106,1,36570,1,2715,1,3958,1,1423,2,5100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,0,0,0,0,0,0,0,1,5389,1,4181,1
4,15920500,4100,9570,35.964233,1240,0,8,8,96,66361,1503,6322,15854139,16,146,150,1,26701,1,150,1,1944938,1,1912065,1,86586,1,11861375,1,22173,1,332168,1,7334,4,477428,4,65636,4,3689851,4,7245595,8,10929123,96,0,0,2715,1,25780,1,2735,1,4218,1,1433,2,4980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,0,0,0,0,0,0,0,1,5440,1,4130,1
5,15823000,4087,9570,35.948902,1240,0,8,8,96,58223,2184,5521,15764777,16,146,180,1,31701,1,150,1,1945769,1,1866748,1,84563,1,11823863,1,11803,1,313472,1,7164,4,475163,4,66287,4,3690563,4,7213082,8,10898123,96,0,0,2795,1,38394,1,3877,1,4258,1,1413,2,5210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,0,0,0,0,0,0,0,1,5459,1,4111,1
6,15904400,4079,9570,35.93085,1240,0,8,8,96,56984,1613,2456,15847416,16,146,261,1,26110,1,170,1,1950198,1,1915892,1,86687,1,11856796,1,11302,1,311619,1,10701,4,481075,4,66869,4,3676275,4,7250404,8,10924223,96,0,0,3256,1,41670,1,2855,1,3817,1,1383,2,5260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,0,0,0,0,0,0,0,1,5474,1,4096,1
7,16366300,4073,9570,35.910072,1240,0,8,8,96,55739,2185,2485,16310561,16,146,361,1,27172,1,130,1,1915792,1,1968724,1,162272,1,12223787,1,12324,1,554726,1,9498,4,569224,4,68912,4,3699355,4,7252338,8,10949207,96,0,0,2855,1,47792,1,3286,1,5541,1,2485,2,5591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,0,0,0,0,0,0,0,1,5484,1,4086,1
8,16069200,4066,9570,35.88657,1240,0,8,8,96,41999,1393,2314,16027201,16,146,100,1,27994,1,70,1,1931873,1,2060330,1,87178,1,11907724,1,11933,1,377015,1,7114,4,475774,4,64835,4,3680924,4,7247939,8,10926549,96,0,0,3166,1,34436,1,4108,1,4008,1,1442,2,5571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,0,0,0,0,0,0,0,1,5493,1,4077,1
9,15869800,4061,9570,35.86034,1240,0,8,8,96,36542,1343,2305,15833258,16,146,120,1,26992,1,130,1,1934959,1,1903699,1,84532,1,11870904,1,11923,1,307982,1,10500,4,478680,4,64654,4,3691815,4,7263930,8,10953440,96,0,0,2755,1,35699,1,2755,1,3968,1,1313,2,5511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,0,0,0,0,0,0,0,1,5502,1,4068,1
10,16030000,4053,9570,35.831387,1240,0,8,8,96,53306,1994,2365,15976694,16,146,80,1,26631,1,240,1,1925350,1,1893369,1,143686,1,11975124,1,12213,1,417943,1,8857,4,512846,4,68722,4,3705050,4,7207982,8,10910668,96,0,0,3717,1,32863,1,3717,1,4779,1,1633,2,5020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15690,1,0,1,9570,1,4053,1,15690,1,9570,1,0,1,0,0,0,0,0,0,0,1,5506,1,4064,1
11,16219800,4054,9570,35.79971,1240,0,8,8,96,46368,1493,2665,16173432,16,146,321,1,36390,1,140,1,2232811,1,1907776,1,84112,1,11899839,1,12043,1,335154,1,7675,4,474672,4,64764,4,3695953,4,7263339,8,10956626,96,0,0,2896,1,38534,1,3516,1,4609,1,1393,2,5841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15715,1,0,1,9570,1,4054,1,15715,1,9570,1,0,1,0,0,0,0,0,0,0,1,5510,1,4060,1
12,15908600,4056,9570,35.765305,1240,0,8,8,96,39132,1513,2225,15869468,16,146,140,1,27032,1,40,1,1932915,1,1918417,1,86206,1,11893457,1,11262,1,315055,1,7504,4,481215,4,66127,4,3698548,4,7272176,8,10968499,96,0,0,2876,1,35138,1,3006,1,3978,1,1323,2,5000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15716,1,0,1,9570,1,4056,1,15716,1,9570,1,0,1,0,0,0,0,0,0,0,1,5509,1,4061,1
13,16043700,4055,9570,35.728176,1240,0,8,8,96,46396,1563,2626,15997304,16,146,120,1,27373,1,140,1,1925480,1,1916674,1,90574,1,12025310,1,11632,1,463621,1,7665,4,476957,4,65295,4,3706473,4,7255965,8,10959812,96,0,0,3527,1,31100,1,2845,1,3877,1,1323,2,5100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15731,1,0,1,9570,1,4055,1,15731,1,9570,1,0,1,0,0,0,0,0,0,0,1,5510,1,4060,1
14,15898100,4060,9570,35.688324,1240,0,8,8,96,53991,1272,2195,15844109,16,146,70,1,26852,1,70,1,1928667,1,1916122,1,84713,1,11869741,1,17874,1,321307,1,7514,4,475364,4,64845,4,3700191,4,7256005,8,10954001,96,0,0,2625,1,26761,1,3497,1,3938,1,1423,2,5000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15731,1,0,1,9570,1,4060,1,15731,1,9570,1,0,1,0,0,0,0,0,0,0,1,5509,1,4061,1
15,15835100,4057,9570,35.64575,1240,0,8,8,96,42770,1323,2515,15792330,16,146,30,1,26852,1,130,1,1937193,1,1862399,1,83330,1,11871064,1,11332,1,303213,1,7735,4,476235,4,65877,4,3697175,4,7267817,8,10962477,96,0,0,3096,1,35178,1,2805,1,3847,1,1292,2,5471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15734,1,0,1,9570,1,4057,1,15734,1,9570,1,0,1,0,0,0,0,0,0,0,1,5508,1,4062,1
16,15835100,4055,9570,35.600445,1240,0,8,8,96,38482,1182,2235,15796618,16,146,40,1,26942,1,200,1,1931672,1,1882889,1,84863,1,11858740,1,11272,1,289637,1,7474,4,475995,4,66257,4,3708497,4,7264721,8,10970983,96,0,0,2735,1,29006,1,2795,1,3777,1,1403,2,5260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15727,1,0,1,9570,1,4055,1,15727,1,9570,1,0,1,0,0,0,0,0,0,0,1,5511,1,4059,1
17,15881300,4051,9570,35.552414,1240,0,8,8,96,58562,1203,2295,15822738,16,146,80,1,26621,1,40,1,1921733,1,1887117,1,84142,1,11885371,1,17634,1,317099,1,7404,4,477287,4,64734,4,3699840,4,7269861,8,10967406,96,0,0,3186,1,30889,1,2825,1,4739,1,1342,2,4960,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15724,1,0,1,9570,1,4051,1,15724,1,9570,1,0,1,0,0,0,0,0,0,0,1,5511,1,4059,1
18,15811000,4049,9570,35.501663,1240,0,8,8,96,41193,1142,2154,15769807,16,146,90,1,28184,1,190,1,1942513,1,1850306,1,82619,1,11854552,1,11352,1,301890,1,7164,4,475103,4,64935,4,3695262,4,7266064,8,10959171,96,0,0,3286,1,25639,1,3657,1,3867,1,1343,2,5200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15728,1,0,1,9570,1,4049,1,15728,1,9570,1,0,1,0,0,0,0,0,0,0,1,5517,1,4053,1
19,15860900,4050,9570,35.448185,1240,0,8,8,96,37220,1173,2245,15823680,16,146,70,1,26802,1,180,1,1919108,1,1882127,1,86847,1,11896853,1,11692,1,303203,1,9639,4,475534,4,67430,4,3701804,4,7289299,8,10988858,96,0,0,3356,1,32332,1,2725,1,3857,1,1312,2,5190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15736,1,0,1,9570,1,4050,1,15736,1,9570,1,0,1,0,0,0,0,0,0,0,1,5519,1,4051,1
20,19302500,4829,9570,35.391983,1240,0,14,12,144,42696,1252,3337,19259804,16,218,100,1,26291,1,160,1,1931292,1,2224565,1,123608,1,14941194,1,12594,1,429305,1,11212,4,575165,4,66287,4,4636080,4,9153411,8,13671473,144,114680,24,3817,1,49916,1,3376,1,4539,1,1343,2,5491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18718,1,144,1,9570,1,4829,1,18862,1,9570,1,0,1,0,0,0,0,0,0,0,1,4736,1,4834,1
21,18310800,4715,9570,35.333054,1240,0,13,11,132,63833,1323,3147,18246967,16,206,401,1,27353,1,120,1,1929789,1,2448305,1,108368,1,13714076,1,18556,1,426349,1,7003,4,545088,4,70806,4,4258504,4,8336421,8,12511594,132,80184,24,3577,1,51058,1,2966,1,4108,1,1473,2,5400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17266,1,101,1,9570,1,4715,1,17367,1,9570,1,0,1,0,0,0,0,0,0,0,1,4361,1,5209,1
