Frame, Time (ms)
0, 20.9833
1, 3.0916
2, 2.8188
3, 2.9667
4, 2.8544
5, 2.7371
6, 2.7968
7, 2.829
8, 2.7635
9, 2.766
10, 2.7475
11, 2.724
12, 2.7668
13, 2.756
14, 2.7414
15, 2.7541
16, 2.8454
17, 2.7814
18, 2.7852
19, 4.4534
20, 3.9993
21, 4.145
22, 4.5261
23, 4.6372
24, 4.2976
25, 4.0366
26, 3.8219
27, 5.5295
28, 6.1284
29, 7.9042
30, 6.8892
31, 5.8534
32, 5.4522
33, 6.9187
34, 9.1666
35, 9.9014
36, 8.7527
37, 7.5549
38, 8.1654
39, 10.9548
40, 10.5782
41, 9.9883
42, 8.5032
43, 9.5715
44, 12.3474
45, 10.7498
46, 11.1319
47, 11.5679
48, 12.7751
49, 9.8982
50, 11.4141
51, 11.9419
52, 12.9294
53, 10.6343
54, 11.0602
55, 12.3753
56, 12.88
57, 11.2848
58, 11.7025
59, 12.1328
60, 11.396
61, 11.9747
62, 12.2174
63, 10.1734
64, 10.6556
65, 10.3376
66, 9.9074
67, 10.3872
68, 9.9465
69, 9.5954
70, 10.0696
71, 9.6184
72, 9.4467
73, 9.655
74, 9.509
75, 9.4718
76, 9.2168
77, 9.099
78, 9.0899
79, 8.9414
80, 9.0322
81, 8.9236
82, 9.0014
83, 8.8978
84, 8.8909
85, 8.7221
86, 8.7767
87, 8.7627
88, 8.8957
89, 8.9407
90, 8.6056
91, 8.4582
92, 8.398
93, 8.6188
94, 8.4323
95, 8.6941
96, 8.6443
97, 8.5546
98, 8.7172
99, 8.4367
100, 8.4155
101, 8.3696
102, 8.4676
103, 8.3864
104, 8.4465
105, 8.2725
106, 8.7178
107, 8.2962
108, 8.6726
109, 8.4318
110, 8.441
111, 8.3104
112, 8.4554
113, 8.4154
114, 8.2215
115, 8.2332
116, 8.2473
117, 8.2597
118, 8.4553
119, 8.5785
120, 8.3505
121, 8.6452
122, 8.371
123, 8.3106
124, 8.2555
125, 8.3743
126, 8.3688
127, 8.2376
128, 8.3455
129, 8.2332
130, 8.3291
131, 8.2754
132, 8.3952
133, 8.3534
134, 8.3675
135, 8.2342
136, 8.2272
137, 8.1596
138, 8.2365
139, 8.1488
140, 8.2732
141, 8.4498
142, 8.3556
143, 8.2568
144, 8.2746
145, 8.217
146, 8.2305
147, 8.8822
148, 8.4741
149, 8.3492
150, 8.2239
151, 8.4438
152, 8.4201
153, 8.3145
154, 8.2393
155, 8.3978
156, 8.3782
157, 8.3386
158, 8.1976
159, 8.4446
160, 8.2761
161, 8.5214
162, 8.31
163, 8.4046
164, 8.3996
165, 8.2677
166, 8.494
167, 8.275
168, 8.2949
169, 8.1893
170, 8.4544
171, 8.456
172, 8.2781
173, 8.2375
174, 8.8085
175, 8.3306
176, 9.1516
177, 8.4885
178, 9.1248
179, 8.6191
180, 8.3019
181, 8.229
182, 8.1819
183, 8.2946
184, 8.2817
185, 8.5131
186, 8.4315
187, 8.5042
188, 8.5355
189, 8.4087
190, 8.2232
191, 8.4104
192, 8.2435
193, 8.5584
194, 8.316
195, 8.2293
196, 8.3918
197, 8.721
198, 8.443
199, 8.2561
200, 9.0376
201, 8.7479
202, 8.5391
203, 8.2835
204, 8.3075
205, 8.349
206, 8.6212
207, 8.4385
208, 8.6488
209, 8.4015
210, 8.3573
211, 8.2861
212, 8.3878
213, 8.5646
214, 8.5105
215, 8.5306
216, 8.423
217, 8.3414
218, 8.3236
219, 8.5593
220, 8.4852
221, 8.544
222, 8.4408
223, 8.3961
224, 8.4035
225, 8.5488
226, 8.7283
227, 8.4666
228, 8.4373
229, 8.343
230, 8.5999
231, 8.4326
232, 8.4827
233, 8.3457
234, 8.3778
235, 8.3848
236, 8.6003
237, 8.4595
238, 8.6279
239, 8.4292
240, 9.1198
241, 8.4773
242, 8.3615
243, 8.5928
244, 8.3904
245, 8.5018
246, 8.5175
247, 8.4563
248, 8.46
249, 8.65
250, 8.4126
251, 8.6796
252, 8.7077
253, 8.447
254, 8.4464
255, 8.3708
256, 8.5059
257, 8.3923
258, 8.5378
259, 8.674
260, 8.7385
261, 8.4419
262, 8.4576
263, 8.4075
264, 8.5388
265, 8.5769
266, 8.8106
267, 8.7828
268, 8.7711
269, 8.5638
270, 8.5446
271, 8.637
272, 8.53
273, 8.5936
274, 8.5936
275, 8.6533
276, 8.6884
277, 8.6487
278, 8.8597
279, 8.648
280, 8.7382
281, 8.6942
282, 8.6241
283, 8.4791
284, 8.84
285, 8.7206
286, 8.5565
287, 8.6297
288, 8.7149
289, 8.5526
290, 8.4667
291, 8.8619
292, 8.5946
293, 9.4385
294, 8.8973
295, 9.0501
296, 8.8435
297, 8.5834
298, 8.595
299, 8.4337
300, 8.5682
301, 8.655
302, 8.7733
303, 8.7218
304, 8.5291
305, 8.6422
306, 8.4898
307, 8.6946
308, 8.519
309, 8.7393
310, 8.5941
311, 8.5004
312, 8.4753
313, 8.5127
