step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,7154700,4495,9570,35.998295,,0,9,9,108,120703,7384,3797,7033997,16,149,391,1,94866,1,271,1,2096513,1,1168647,1,156496,1,3503688,1,13126,1,1456481,1,13797,4,647678,4,88654,4,324104,4,612359,8,932665,108,0,0,6102,1,344524,1,2605,1,0,0,0,0,0,0,906935,1,121748,1,17514,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1
1,5358500,4196,9570,35.993866,,0,8,8,96,79197,1453,1964,5279303,16,142,140,1,36582,1,100,1,2002219,1,432807,1,110877,1,2683532,1,13046,1,865975,1,12514,4,646736,4,79566,4,292462,4,545488,8,835986,96,0,0,5330,1,231373,1,2635,1,0,0,0,0,0,0,395805,1,28065,1,5250,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1
2,5197400,4142,9570,35.986713,,0,8,8,96,103400,4379,2034,5094000,16,142,170,1,27634,1,100,1,2033069,1,423659,1,97200,1,2499071,1,13096,1,841457,1,12885,4,616106,4,79305,4,281792,4,529597,8,809354,96,0,0,5310,1,125626,1,2615,1,0,0,0,0,0,0,379613,1,35540,1,5040,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1
3,4908900,4111,9570,35.976837,,0,8,8,96,34309,1513,3577,4874591,16,142,60,1,30229,1,50,1,2012148,1,426996,1,87301,1,2304490,1,13316,1,758615,1,11753,4,562531,4,78283,4,270389,4,481272,8,748084,96,0,0,5280,1,132249,1,2605,1,0,0,0,0,0,0,390935,1,27945,1,4118,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1
4,4801900,4100,9570,35.964233,,0,8,8,96,32375,1232,3186,4769525,16,142,10,1,25029,1,50,1,1874258,1,401736,1,92070,1,2363285,1,13086,1,768063,1,10711,4,565617,4,78243,4,274357,4,530468,8,801639,96,0,0,5320,1,126658,1,2615,1,0,0,0,0,0,0,375124,1,19789,1,3968,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1
5,4789700,4087,9570,35.948902,,0,8,8,96,33852,1112,3357,4755848,16,142,20,1,25039,1,80,1,1879018,1,412117,1,91188,1,2335291,1,13096,1,755930,1,10681,4,566649,4,78634,4,272323,4,510249,8,779215,96,0,0,5320,1,131778,1,2615,1,0,0,0,0,0,0,385555,1,18767,1,4880,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1
6,4704900,4079,9570,35.93085,,0,8,8,96,33838,1162,2064,4671062,16,142,80,1,25069,1,40,1,1877394,1,374242,1,90307,1,2290834,1,13096,1,764386,1,11492,4,565918,4,78454,4,257003,4,481633,8,736572,96,0,0,5320,1,122911,1,2555,1,0,0,0,0,0,0,351919,1,15410,1,3968,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1
7,4876500,4073,9570,35.910072,,0,8,8,96,34894,1413,2144,4841606,16,142,150,1,30079,1,60,1,1976238,1,438949,1,90948,1,2294501,1,10681,1,746120,1,11513,4,563783,4,77251,4,263476,4,492945,8,754276,96,0,0,5310,1,130105,1,2585,1,0,0,0,0,0,0,413549,1,17685,1,3747,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1
8,5066400,4066,9570,35.88657,,0,8,8,96,38780,1192,1944,5027620,16,142,160,1,30279,1,30,1,1989855,1,411104,1,110506,1,2472640,1,13046,1,908278,1,12905,4,606106,4,77933,4,255560,4,482094,8,735710,96,0,0,5290,1,120736,1,2545,1,0,0,0,0,0,0,384773,1,18286,1,4749,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1
9,4744800,4061,9570,35.86034,,0,8,8,96,32497,1272,1904,4712303,16,142,50,1,24889,1,40,1,1873848,1,409832,1,85868,1,2304731,1,13046,1,753445,1,11893,4,566379,4,78073,4,270329,4,487564,8,755990,96,0,0,5320,1,127850,1,2605,1,0,0,0,0,0,0,384382,1,17785,1,3797,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1
